GiftID,Latitude,Longitude,Weight,TripID
1101,-24.4533,-55.5581,5.2057,1
1488,-22.8247,-56.3335,15.7158,1
1549,-23.8206,-54.5284,28.0136,1
1962,-23.6247,-55.6104,24.3873,1
12579,-22.6892,-54.329,13.8642,1
18996,-22.6074,-55.5273,1,1
20043,-23.2318,-55.48,1,1
21668,-23.6415,-54.3494,1,1
30279,-23.1659,-54.8013,13.7374,1
34568,-23.5885,-56.3282,7.05176,1
35304,-22.3176,-55.8984,7.6913,1
42026,-23.1233,-54.2681,31.9468,1
44159,-22.7921,-55.6517,4.96666,1
45875,-23.591,-55.6882,22.4841,1
46051,-22.716,-55.9423,1,1
48522,-24.2062,-54.868,45.3137,1
50238,-23.5825,-55.0449,15.4902,1
51413,-23.7007,-54.7658,38.7967,1
54328,-24.7538,-55.0305,1,1
57818,-23.1922,-56.1524,1,1
57929,-22.5459,-55.889,23.2743,1
61016,-24.3188,-54.4732,1,1
64191,-23.5033,-55.355,18.1205,1
68168,-24.5993,-55.3794,26.1332,1
68828,-22.8605,-55.2128,26.2588,1
71543,-24.4492,-54.6938,16.398,1
72690,-24.3643,-55.8315,11.5123,1
78072,-24.8982,-55.0065,1,1
80773,-23.105,-54.7989,33.6002,1
85057,-23.3282,-55.2463,25.7806,1
88635,-23.7352,-56.5315,1,1
96979,-22.5325,-54.3745,13.6285,1
192,-27.6069,-63.9428,10.4124,2
7227,-27.9382,-64.9357,13.5772,2
12461,-26.9256,-63.8224,1.3309,2
13441,-27.9268,-64.8107,14.5367,2
16847,-29.4106,-64.9444,4.76892,2
20417,-28.5638,-65.3842,2.45107,2
20772,-28.2225,-64.6288,1,2
21088,-28.6238,-64.6616,19.268,2
21880,-28.2804,-63.9156,1.42986,2
22661,-26.9344,-63.6201,1,2
24502,-27.9887,-63.0907,1,2
26136,-26.982,-64.0025,25.1766,2
28979,-26.7901,-65.0686,9.80611,2
29218,-28.6587,-64.8085,1,2
29295,-27.0206,-64.0068,1,2
32201,-26.7607,-63.4444,17.0131,2
33283,-27.7197,-64.2072,11.8728,2
33594,-27.7146,-64.2136,19.7033,2
35041,-28.0845,-64.1081,1,2
40462,-27.2518,-64.2747,19.6302,2
45160,-28.7095,-63.8921,1,2
45486,-26.8136,-65.3236,5.01344,2
46146,-28.0652,-63.971,1,2
46436,-28.1842,-65.4846,24.0681,2
48255,-27.6782,-65.354,22.5612,2
50648,-28.5131,-63.5489,1,2
51159,-27.4944,-64.004,1,2
54568,-27.0445,-63.4348,19.154,2
55334,-27.8181,-65.1537,10.6872,2
55444,-28.0404,-65.0451,26.8699,2
57841,-28.8351,-65.5504,31.0381,2
58776,-26.9828,-64.4103,1,2
