ROW,GiftID,Latitude,Longitude,Weight
1,23,-21.2828,-64.994,1
2,71,-22.5787,-59.008,1
3,192,-27.6069,-63.9428,10.4124
4,218,-28.0061,-69.9332,50
5,228,-26.6713,-68.0458,26.2634
6,422,-20.3776,-55.3443,22.5799
7,423,-22.4451,-49.3283,1
8,470,-28.0424,-51.7035,1
9,685,-34.879,-61.8671,40.8331
10,688,-23.0598,-66.0846,4.61878
11,882,-27.5724,-70.6505,1
12,904,-30.5911,-54.3728,19.5431
13,905,-26.8244,-55.7134,1
14,978,-23.4456,-61.3453,4.66474
15,1041,-26.3612,-52.7318,1
16,1044,-31.463,-64.1487,1
17,1046,-21.4433,-57.8876,17.7766
18,1095,-27.3534,-56.2951,1
19,1101,-24.4533,-55.5581,5.2057
20,1190,-28.554,-53.0948,13.6211
21,1230,-23.1867,-56.7807,21.6459
22,1280,-24.1555,-67.2759,18.1785
23,1296,-28.0223,-54.3628,49.3729
24,1306,-31.7557,-65.1906,6.6845
25,1320,-33.1654,-64.2431,1
26,1341,-32.1433,-52.136,17.1506
27,1344,-27.4568,-66.6793,32.4563
28,1488,-22.8247,-56.3335,15.7158
29,1499,-21.0622,-56.9193,28.3957
30,1519,-35.8893,-58.5803,1
31,1549,-23.8206,-54.5284,28.0136
32,1551,-32.202,-59.7044,23.4628
33,1590,-24.1718,-50.6583,31.6079
34,1744,-35.2947,-61.9698,1
35,1854,-33.8515,-63.161,1
36,1869,-21.3214,-50.3416,23.9744
37,1883,-22.2393,-67.5114,26.0911
38,1959,-35.3293,-60.8469,1
39,1960,-34.4967,-59.9914,2.93964
40,1962,-23.6247,-55.6104,24.3873
41,2002,-27.6043,-57.091,5.7587
42,2020,-27.3642,-52.2286,18.315
43,2179,-22.1917,-60.0765,8.76526
44,2193,-23.1029,-49.6542,42.6192
45,2196,-32.1225,-52.8221,26.7738
46,2258,-27.4501,-70.2139,1
47,2295,-27.3551,-50.2999,25.3207
48,2372,-22.1485,-57.0338,49.9081
49,2403,-33.1174,-64.0562,24.3212
50,2405,-26.2024,-51.3655,7.12632
51,2430,-26.4498,-69.6928,13.0791
52,2438,-25.8702,-55.7392,4.55678
53,2481,-29.2044,-67.7443,19.2426
54,2769,-26.5263,-69.1212,1
55,2841,-28.0969,-61.6036,1
56,2868,-28.4266,-70.3886,1
57,2883,-31.0862,-62.3679,24.507
58,2944,-23.6052,-69.7946,1
59,2981,-22.677,-60.9337,36.9009
60,3015,-33.5341,-63.6248,8.73551
61,3016,-27.6403,-61.7313,14.9492
62,3053,-28.8298,-55.8167,21.1836
63,3298,-22.718,-64.0055,1
64,3317,-29.2239,-61.0252,21.8855
65,3440,-25.5304,-61.3638,16.6252
66,3507,-37.1989,-59.0835,1
67,3542,-21.2612,-58.2233,9.17304
68,3566,-34.2979,-57.0214,30.4298
69,3572,-29.547,-55.5959,1
70,3594,-18.8597,-53.0018,1
71,3624,-24.1256,-52.0544,12.4742
72,3815,-28.3887,-49.9563,1
73,3860,-29.5731,-60.7034,50
74,3980,-25.6611,-59.593,1.55988
75,3990,-32.0629,-59.852,23.7894
76,4181,-28.8811,-67.1848,1
77,4286,-29.4542,-56.562,15.0733
78,4363,-31.0403,-63.3465,37.7296
79,4420,-33.9974,-58.6296,1
80,4472,-21.8572,-52.6089,1
81,4473,-30.9309,-54.1892,13.9644
82,4511,-34.3812,-59.0316,22.6257
83,4532,-24.7745,-56.7615,7.1692
84,4559,-25.6084,-59.2131,26.131
85,4627,-25.9643,-67.8018,1
86,4632,-24.3279,-51.2212,4.85669
87,4635,-24.5437,-47.6482,9.47709
88,4674,-24.1426,-68.0574,20.1292
89,4676,-23.0724,-57.745,1
90,4905,-27.6758,-53.2689,1
91,4975,-33.3621,-63.3012,14.1442
92,4987,-26.213,-57.1019,1
93,5012,-21.9481,-53.1105,1
94,5037,-29.1529,-63.6589,8.13466
95,5094,-22.2247,-56.0224,1
96,5112,-21.6129,-60.9079,29.2784
97,5175,-27.7379,-62.2867,1
98,5294,-22.1055,-58.6807,1
99,5353,-28.5088,-51.5403,1
100,5361,-23.5304,-68.8042,12.0353
101,5507,-26.4067,-54.1522,1
102,5510,-20.9522,-57.322,1
103,5558,-24.8368,-68.326,10.9953
104,5597,-34.9179,-58.8698,34.5933
105,5651,-28.6767,-59.3478,12.6223
106,5767,-28.2921,-70.3371,21.5565
107,5770,-23.0714,-48.9883,1
108,5816,-27.5131,-54.805,24.7235
109,5834,-29.6983,-67.0303,22.2742
110,5902,-23.5373,-69.5395,1
111,5934,-21.8968,-65.7594,50
112,6036,-23.097,-53.3843,1
113,6252,-28.4354,-59.17,1
114,6330,-26.426,-67.3571,16.5193
115,6371,-26.1499,-49.2498,1.21698
116,6467,-27.9401,-66.3986,1
117,6541,-32.6761,-59.5635,20.6552
118,6545,-25.0484,-67.9689,33.7662
119,6550,-27.8583,-54.2271,1
120,6712,-23.8343,-58.8472,36.9278
121,6791,-26.017,-52.1034,1
122,6899,-29.8894,-69.9274,15.7043
123,7057,-20.0911,-53.8209,33.7123
124,7068,-27.5393,-60.2956,2.192
125,7116,-27.419,-55.2401,12.3798
126,7171,-33.8618,-61.7121,11.8388
127,7197,-31.4462,-64.8893,1
128,7227,-27.9382,-64.9357,13.5772
129,7277,-24.846,-70.3896,2.03819
130,7309,-31.0239,-57.7159,14.6282
131,7417,-23.0879,-49.268,1
132,7421,-25.9833,-70.1488,1
133,7436,-24.4408,-68.0473,20.1878
134,7474,-28.0853,-61.7448,1
135,7495,-25.3063,-56.4634,2.87761
136,7531,-32.1259,-66.7812,14.6393
137,7547,-37.4532,-57.2763,27.0343
138,7578,-24.3508,-66.2049,2.37802
139,7642,-22.1695,-64.675,1
140,7798,-23.6938,-56.9505,1
141,7819,-28.2067,-62.6819,16.7314
142,7823,-29.6156,-58.5684,1
143,7834,-30.986,-52.3733,12.1196
144,8062,-21.7155,-54.804,4.28265
145,8071,-24.8986,-49.9776,7.30437
146,8125,-25.077,-58.693,10.3118
147,8147,-24.1028,-59.0878,1
148,8163,-30.1559,-53.3994,1
149,8203,-30.9061,-56.0544,24.3471
150,8217,-24.6152,-57.6211,13.6328
151,8351,-23.0949,-48.6017,20.6495
