TripID,Cost
1,106304
2,117803
3,135384
4,116620
5,128851
6,195514
7,60515.4
8,128162
9,170562
10,128094
11,123099
12,110070
13,186446
14,198649
15,112734
16,148888
17,178373
18,44139.4
19,122368
20,108056
21,186151
22,162415
23,123074
24,165996
25,144441
26,84877.6
27,227893
28,192913
29,184054
30,106019
31,152123
32,123037
33,195750
34,175674
35,146408
36,124572
37,125631
38,143268
39,156597
40,159514
41,231353
42,85136.8
43,94869.2
44,80204.5
45,99528.4
46,159858
47,175366
48,122368
49,195340
50,255185
51,143283
52,275863
53,125295
54,209351
55,105348
56,79659.5
57,137137
58,37936
59,95456.3
60,89881.6
61,127424
62,90704.8
63,201827
64,133144
65,209983
66,173731
67,109815
68,190539
69,235891
70,292404
71,139328
72,75986.6
73,146506
74,154426
75,176786
76,168033
77,183556
78,127566
79,128449
80,119254
81,164369
82,155954
83,103264
84,173987
85,134818
86,134644
87,109133
88,204211
89,124745
90,171629
91,103010
92,151864
93,128087
94,79032.4
95,78687.7
96,175338
97,275615
98,96866.5
99,156462
100,181184
101,175145
102,166093
103,77997.2
104,135771
105,80378.8
106,131727
107,97617.8
108,144445
109,234264
110,123216
111,142064
112,131935
113,109506
114,157647
115,245399
116,196847
117,162434
118,76855.1
119,114232
120,88298.2
121,144266
122,73692.3
123,165491
124,90907.3
125,138588
126,142311
