TripID,Cost
1,48927.7
2,66346.3
3,44446.1
4,70193.4
5,54505.2
6,54554.9
7,58731.1
8,50026.9
9,72672.9
10,63100.9
11,72563.8
12,53333
13,48638.7
14,59746.9
15,44575.7
16,83992.7
17,76738.2
18,67697.7
19,41115.3
20,38169.2
21,59310.7
22,68420.5
23,35211.9
24,71009.6
25,62828.5
26,82918.8
27,37439.1
28,55330.9
29,36618.8
30,43589.8
31,43276.8
32,101222
33,82918.8
34,77782.6
35,64974.3
36,41115.3
37,54657
38,50665.7
39,53684.8
40,111938
41,44575.7
42,60820.8
43,49454.2
44,52613
45,93913.5
46,76714
47,68093.7
48,44446.1
49,47757.3
50,79538
51,43387.4
52,79824
53,77736.6
54,19864.7
55,39014.2
56,70671.6
57,41217.7
58,82818.3
59,44575.7
60,86211
61,47710.3
62,43434.9
63,38732.3
64,77068.4
65,37778.8
66,44973.2
67,77930.2
68,81064.1
69,70336
70,28684.8
71,83521
72,55602.9
73,26469
74,54805.3
75,72216.7
76,23819
77,50481.9
78,68662
79,47294.5
80,71527
81,76223
