GiftID,Latitude,Longitude,Weight,TripID
702,62.2063,121.828,34.858,1
2251,60.7241,121.105,13.2921,1
9449,60.8155,122.491,10.7605,1
9503,61.3682,124.173,36.291,1
10059,62.3653,122.465,17.32,1
13602,60.9178,121.913,28.928,1
14539,60.2495,123.022,7.45154,1
15437,60.9545,121.083,24.1581,1
16505,62.8604,123.823,13.6094,1
20531,61.4488,124.341,6.52727,1
22467,62.6409,122.423,1,1
23107,60.1526,120.915,9.42568,1
26573,61.4065,123.154,33.2142,1
27631,59.8449,123.277,14.2917,1
29845,60.0342,124.158,15.0149,1
31002,63.1691,122.402,19.6967,1
31427,61.5657,124.669,13.9929,1
32133,62.308,121.821,1,1
37674,59.9552,122.491,4.95976,1
37736,62.4006,124.067,1,1
37805,60.9475,121.946,1,1
38997,60.3201,122.821,15.6023,1
44058,61.0719,123.802,1,1
44070,61.5314,123.462,1,1
47697,59.7744,124.382,1.03159,1
48084,61.6167,122.28,10.527,1
51164,60.4997,123.553,1,1
51179,60.8654,120.653,23.5195,1
56174,60.3884,121.83,15.2388,1
58675,63.1139,123.898,1,1
58844,59.1375,123.08,1,1
60615,60.486,124.492,9.50068,1
61552,59.6621,121.296,29.0755,1
64659,60.1116,123.272,44.1581,1
68254,60.2479,123.114,1,1
68376,60.7044,122.081,1,1
68390,60.7371,124.16,4.76558,1
71107,62.3491,122.964,1,1
71832,62.7234,123.899,30.038,1
73036,60.8067,121.135,11.6678,1
74028,61.6246,124.658,1,1
74740,61.3355,120.649,1,1
77296,59.6563,122.189,11.846,1
78434,61.5806,124.675,1,1
81838,60.6694,123.148,18.4308,1
82752,60.6992,120.969,2.34949,1
83491,60.6067,123.671,16.4127,1
84875,60.9592,123.908,19.0888,1
89111,61.9528,121.822,1,1
91034,61.2703,120.938,2.57228,1
177,53.9553,117.605,18.2998,2
505,55.6328,117.999,11.4168,2
4855,56.9227,117.134,1,2
7566,54.1844,115.282,1,2
7825,56.6505,116.429,2.98427,2
9228,56.4915,117.086,1,2
10043,55.7829,115.789,40.1604,2
10290,55.7207,118.033,1,2
12850,55.4625,115.101,44.4856,2
13782,55.3495,116.69,5.07758,2
13796,54.2009,115.792,19.7156,2
13916,55.5735,117.364,27.8849,2
17193,55.491,117.481,38.3039,2
22373,54.7136,117.211,16.4822,2
22822,55.7626,117.39,35.5988,2
22889,57.1597,117.701,1,2
24306,55.5426,115.767,7.41464,2
24310,56.1269,115.825,8.4523,2
32403,56.4005,117.811,22.3371,2
32727,56.0902,116.154,18.2727,2
37188,55.9123,115.791,2.42882,2
44291,54.1334,117.412,1,2
48142,57.0664,116.449,36.7634,2
52483,55.9434,115.276,8.90013,2
53506,55.2051,117.424,1,2
53600,55.5,117.28,37.5505,2
54042,56.7395,117.016,50,2
57444,54.1023,116.854,1,2
58497,54.9982,116.165,24.3092,2
58608,56.682,116.696,10.1481,2
60852,55.2353,117.114,14.4507,2
61560,56.3129,115.865,15.882,2
61794,55.2131,117.618,1,2
61988,56.4916,116.242,1,2
62113,55.5437,117.744,17.8167,2
62606,56.5931,116.615,50,2
66211,54.9594,115.636,1,2
66410,56.9973,117.268,1,2
69234,54.5991,115.248,1,2
69720,54.8989,115.749,24.6585,2
72423,57.1782,117.742,4.34069,2
74031,54.3861,115.776,8.57236,2
74406,55.7381,116.848,1,2
79565,55.7761,117.635,45.5601,2
81832,55.4916,117.478,1,2
87140,55.2584,116.483,21.8045,2
92526,56.43,118.585,13.4142,2
94347,55.7995,115.642,9.56665,2
95953,56.2095,117.054,19.6522,2
96535,54.9779,115.172,1,2
97744,55.98,115.772,26.828,2
97801,55.1313,117.106,31.6536,2
2089,75.5591,108.701,1,3
3046,74.4067,112.511,9.22273,3
7091,76.1335,111.642,42.9351,3
10536,76.035,111.528,1,3
10838,76.4366,111.028,11.8759,3
11494,73.8178,111.406,41.6334,3
18721,76.262,112.587,4.60599,3
21184,73.017,110.342,8.98278,3
22810,75.7228,110.822,5.76244,3
27969,74.0418,111.571,1,3
29257,72.4439,112.027,1,3
30743,74.4405,108.687,12.6387,3
32254,75.7146,112.832,21.9803,3
32961,74.8841,109.02,13.5448,3
33812,72.4906,112.333,1,3
36685,71.8925,112.415,13.5083,3
38146,75.5794,111.728,30.5413,3
38257,75.978,113.213,16.93,3
39284,74.5078,109.115,3.27649,3
39995,74.3922,112.842,44.4027,3
42590,76.1978,111.965,5.28538,3
47721,76.3957,111.007,15.0201,3
51617,76.6903,111.067,26.2417,3
54892,75.6274,110.735,1,3
55882,76.0481,109.293,37.2916,3
65482,74.4302,113.262,1,3
65725,72.8771,111.952,30.8197,3
66163,75.0465,108.624,50,3
69674,74.403,112.261,3.60646,3
73187,76.5303,110.445,39.7599,3
73205,72.6765,110.509,39.6625,3
73368,73.769,111.256,20.451,3
74901,76.3595,108.955,10.675,3
75271,75.6215,112.742,25.508,3
76692,75.7388,111.994,1,3
84527,73.5829,110.618,9.71876,3
85486,75.2015,109.298,30.6298,3
85891,75.6973,109.354,9.19992,3
86400,73.0799,112.369,10.1489,3
87132,75.4607,111.927,1,3
87179,74.5681,108.993,30.7467,3
94178,74.4914,108.332,1,3
97972,74.3563,108.872,1,3
98641,73.0829,113.048,1,3
99859,74.9622,111.389,6.14817,3
3200,61.572,110.611,18.7563,4
4944,63.9179,110.796,1,4
5358,64.2554,111.336,14.5957,4
5746,64.9574,112.099,1,4
15881,62.0187,112.393,8.15464,4
16998,61.9503,110.473,9.08839,4
18371,63.1515,111.869,4.93261,4
19234,64.1289,112.273,8.80926,4
19494,64.0056,112.958,11.0504,4
25913,61.7446,111.078,34.1118,4
26735,63.528,110.554,48.647,4
30475,62.855,111.933,22.6685,4
32073,64.7832,112.622,1,4
33685,63.9596,111.619,20.4724,4
35462,64.3371,111.787,1,4
35708,63.5348,110.714,1,4
36147,62.2694,110.355,38.1689,4
37580,65.1207,113.082,1,4
39723,61.6553,111.244,9.85003,4
39838,62.4852,112.212,1,4
40661,64.0249,112.828,22.1557,4
43935,61.7909,110.777,1,4
44157,61.9981,112.064,1,4
44737,64.0742,110.942,7.98201,4
45521,62.0361,110.389,1,4
47652,62.8014,110.474,4.45099,4
52709,62.1894,111.712,5.10224,4
57310,62.5764,110.435,1,4
57781,62.159,112.326,14.6109,4
57980,63.0361,109.948,18.776,4
58482,62.9924,113.444,8.43117,4
60072,64.1468,113.231,1,4
61007,64.2377,110.095,4.19842,4
63450,62.0601,109.783,44.0463,4
63894,64.593,111.006,36.3892,4
66125,62.7781,109.923,8.72007,4
66398,63.9346,111.975,50,4
66581,61.5655,111.186,1,4
68570,64.4866,110.645,2.5785,4
68716,61.9696,111.801,1,4
69919,63.9828,112.459,7.94751,4
70241,61.783,110.714,22.0681,4
71275,64.4406,112.564,24.995,4
75208,64.4417,111.835,19.5572,4
75547,61.6497,111.151,23.7924,4
75691,62.9964,112.497,1,4
75958,61.3839,110.607,1,4
77474,61.8079,109.831,37.2518,4
79227,64.7323,110.843,29.0807,4
79612,63.7481,110.851,19.2631,4
80153,62.3931,111.691,14.6217,4
81034,62.5335,112.843,12.2467,4
82612,63.8769,111.776,38.6823,4
82886,64.3379,111.256,17.1742,4
88864,63.1249,109.859,15.3594,4
94713,63.2176,111.645,16.6993,4
95864,62.5742,111.637,11.0101,4
97559,62.5109,110.926,7.33414,4
1750,65.9006,107.334,7.3837,5
2916,63.2791,109.691,21.3385,5
10128,64.5934,109.358,10.3677,5
11883,60.9813,107.291,25.0043,5
13930,63.7369,109.561,13.7475,5
15708,65.9011,107.421,26.3143,5
16083,64.7913,109.61,1,5
19203,64.2876,107.402,1,5
19983,64.7265,109.276,14.4208,5
22217,62.0656,108.242,1,5
24200,65.7515,107.842,14.2937,5
24807,63.1413,109.316,24.0333,5
27476,61.6847,107.613,12.1381,5
28611,61.4895,106.596,1,5
30086,61.2648,106.92,43.3276,5
30442,63.8623,108.359,1,5
31049,63.4088,108.23,1,5
36842,63.2315,107.736,26.4729,5
38534,66.0432,106.888,3.29974,5
40772,66.2717,107.036,36.0697,5
42591,64.3099,107.936,9.74299,5
43356,66.54,107.19,1,5
45550,65.617,107.419,1,5
46659,61.3049,108.359,12.353,5
48419,61.4519,109.103,1,5
49311,64.185,109.198,12.4305,5
51829,64.3674,107.466,39.9467,5
52225,64.2096,109.559,1,5
54408,63.6916,107.292,2.51835,5
55448,62.4329,108.614,42.2065,5
58272,61.8103,107.611,1,5
59388,63.9762,106.967,6.77743,5
