GiftID,Latitude,Longitude,Weight,TripID
1332,-26.6963,132.022,1.41124,1
1900,-24.7225,132.675,11.5556,1
3328,-25.5598,133.01,17.1608,1
4269,-26.6049,133.018,1,1
4886,-24.995,132.359,10.1284,1
6557,-26.9079,132.888,1,1
6822,-25.298,132.936,1,1
9145,-26.0107,132.608,1,1
10161,-26.3407,132.271,1,1
19447,-26.7574,133.147,8.00314,1
22329,-26.591,132.56,1.95419,1
24589,-25.5588,133.611,21.8412,1
24598,-25.3794,133.838,47.1588,1
26048,-25.551,132.201,1,1
26801,-24.7768,132.897,1,1
27481,-25.4855,133.133,1.42055,1
30458,-25.7504,132.622,22.4476,1
32385,-26.13,131.492,46.5079,1
34837,-25.5386,131.923,1,1
35355,-25.3608,132.311,41.9804,1
37139,-26.6392,133.632,6.03929,1
37408,-25.6184,134.238,17.3666,1
39781,-25.5697,131.905,1,1
46068,-26.4245,133.472,1,1
50452,-24.4903,132.219,1,1
51907,-25.9135,131.996,43.4428,1
55398,-24.8496,132.503,38.6832,1
56429,-26.6071,132.197,26.7465,1
58679,-26.0473,133.178,24.1902,1
60909,-25.3576,132.33,11.8168,1
65372,-25.5798,133.605,4.85296,1
66622,-25.7937,131.987,2.70776,1
69483,-24.9782,132.004,36.3747,1
70570,-26.1072,133.495,1,1
71385,-26.178,132.667,1,1
78741,-26.229,133.429,1,1
84993,-26.8336,133.366,1,1
85245,-25.8969,132.706,21.1556,1
94232,-25.8867,133.635,50,1
96934,-24.6149,132.149,36.2602,1
1625,-26.8436,135.256,1,2
2426,-26.0831,134.639,1,2
5182,-27.0488,134.298,8.02638,2
5269,-25.7706,135.081,11.0842,2
5464,-27.6542,134.461,28.2235,2
10005,-25.845,135.67,5.16526,2
10669,-27.6417,134.864,1,2
15970,-28.22,135.55,1,2
17116,-25.5571,135.497,29.9271,2
20187,-27.0962,134.343,26.4492,2
21266,-27.5374,134.876,1,2
21534,-27.0677,134.773,26.6074,2
22514,-26.965,135.169,14.2281,2
27087,-26.8731,136.16,27.7272,2
30422,-25.6434,134.424,1,2
31216,-27.8801,135.148,49.4716,2
32275,-26.4672,135.585,40.1712,2
36245,-25.8327,135.949,21.398,2
43582,-26.6933,134.029,1,2
44977,-27.6795,134.11,24.5831,2
45483,-26.605,135.74,40.8125,2
46942,-26.8672,135.527,6.75508,2
47510,-27.6294,135.837,1,2
51950,-25.9334,135.294,31.5369,2
58541,-27.2282,134.592,1.69697,2
58579,-27.6605,134.802,4.88033,2
64315,-25.8171,135.249,10.6638,2
65105,-26.0408,136.142,1,2
65644,-26.4966,136.237,16.2117,2
70772,-25.3859,135.081,12.0744,2
70901,-26.2186,134.046,32.3251,2
70951,-26.4869,136.136,1.49514,2
73799,-26.7007,135.332,10.8071,2
74395,-27.941,134.367,1,2
78264,-27.1573,135.829,9.37385,2
80946,-25.8988,134.781,1.5664,2
81836,-26.9944,135.279,45.4083,2
88670,-26.5705,135.997,21.8779,2
90674,-26.8149,136.071,2.25782,2
91720,-27.6576,135.691,1,2
95353,-27.3367,134.83,1,2
95958,-28.2939,135.058,12.9961,2
98006,-27.814,134.129,35.4494,2
98303,-27.232,135.621,1,2
99552,-27.5458,133.97,29.2841,2
3269,-21.4943,135.022,13.8682,3
6407,-23.1183,135.03,1,3
9867,-22.7159,135.436,18.024,3
15022,-22.2773,135.677,38.302,3
17845,-22.1755,136.437,11.2635,3
18606,-21.9197,134.667,1,3
18831,-23.2414,135.421,30.8991,3
23182,-22.4808,134.42,3.96382,3
23623,-22.8195,134.696,12.4542,3
25646,-22.7237,134.871,48.6204,3
25858,-22.9342,136.323,24.8906,3
