ROW,GiftID,Latitude,Longitude,Weight
1,52,64.8631,46.8996,1
2,70,63.7719,48.2712,1
3,110,65.6887,46.7836,1
4,231,56.1466,48.2111,5.22873
5,352,61.4681,58.7733,32.5652
6,368,63.7986,57.9971,44.7804
7,370,64.6372,43.5714,15.5393
8,567,52.0936,50.7838,8.28845
9,588,63.4201,46.402,17.4336
10,647,61.7421,41.8929,34.8984
11,707,52.6251,50.9483,15.7477
12,716,58.5534,39.1248,16.3017
13,825,56.606,44.3792,1
14,911,53.9996,47.4787,1
15,942,64.841,41.5739,14.1943
16,958,54.6599,56.061,1
17,1054,58.7653,57.4028,10.4669
18,1087,54.0192,51.5594,31.3864
19,1124,65.6262,45.5594,14.7206
20,1128,61.5682,51.1067,1
21,1403,63.1374,58.8542,8.59237
22,1430,58.352,46.7321,2.5737
23,1742,68.5087,45.1445,13.2961
24,1773,52.9316,48.838,42.3315
25,1813,58.9846,39.2552,16.7116
26,1848,58.6509,56.5598,8.9451
27,1913,58.4377,54.373,1
28,2043,55.0146,46.7597,13.5513
29,2256,63.2641,48.3823,1
30,2418,59.3123,47.6105,1
31,2462,64.8319,46.7464,4.4559
32,2519,64.7278,46.467,5.72866
33,2631,66.3931,56.307,9.6779
34,2673,58.9151,59.5113,29.2584
35,2679,63.7786,41.2555,1
36,2743,63.843,39.4346,1
37,2782,72.778,53.5439,32.9791
38,2914,65.3331,50.8836,17.7431
39,3012,61.3909,43.2995,1
40,3027,64.3258,53.4378,16.9238
41,3161,53.529,49.0998,42.913
42,3241,53.791,50.7423,6.84442
43,3381,58.7223,52.2518,4.47883
44,3452,55.4621,54.0779,1
45,3473,67.1859,44.6658,1
46,3550,74.1023,57.2161,1
47,3580,54.6389,49.0317,26.878
48,3698,59.5722,41.551,1
49,3763,57.667,48.0649,14.524
50,3809,62.5088,55.8919,1
51,3832,64.7453,41.9138,50
52,3836,60.5198,60.0148,45.6941
53,3905,80.2649,48.3371,1
54,4053,64.3122,57.3066,7.67076
55,4077,57.9399,59.1888,1
56,4127,67.952,46.4405,1
57,4220,53.2333,53.6932,1
58,4374,61.8079,60.9173,13.9537
59,4440,74.76,59.1904,11.0248
60,4548,55.4792,51.3087,9.32405
61,4605,56.4538,54.167,31.296
62,4679,52.0523,51.3201,1
63,4919,68.3883,51.7145,1
64,4967,59.6801,46.0707,49.0976
65,5025,60.9318,52.819,4.33381
66,5081,67.7085,58.2774,21.4029
67,5111,67.7848,59.3411,1
68,5170,65.7358,47.8596,21.1946
69,5224,61.1924,48.3278,1
70,5227,80.5413,50.5855,10.1925
71,5330,65.0046,52.3617,4.90075
72,5338,51.2261,52.8377,1
73,5369,59.8008,53.5206,1
74,5400,58.6088,39.0526,30.0975
75,5509,80.0979,56.757,29.5241
76,5608,66.4629,47.0043,1
77,5619,57.03,43.9698,1.40305
78,5636,55.9729,51.9086,1
79,5638,62.7506,47.571,1
80,5665,57.2276,61.1674,15.1099
81,5703,60.6945,50.2432,1.78902
82,5791,59.2744,53.7182,16.4701
83,5967,60.8901,47.9302,1
84,6113,58.0091,52.0568,32.3139
85,6133,58.5716,40.2626,20.3596
86,6185,63.0596,48.1393,1
87,6318,58.2192,38.6192,23.0274
88,6448,65.2171,50.2599,2.9313
89,6466,60.7201,57.4092,19.3408
90,6484,65.8107,57.0845,7.69114
91,6590,64.6342,58.3149,50
92,6740,54.8377,47.1775,27.0802
93,7016,59.7843,60.114,18.3537
94,7074,54.7587,50.5421,49.2701
95,7162,57.2715,43.0548,13.6985
96,7203,62.8381,49.1234,1
97,7237,56.421,48.764,2.91149
98,7247,58.5611,45.6573,1
99,7264,64.8781,44.0142,34.4946
100,7289,53.6039,49.0865,11.8673
101,7290,65.6586,44.9031,1
102,7302,55.788,41.9966,1
103,7373,56.8666,45.1926,12.5338
104,7452,59.1843,39.7563,1
105,7607,60.1226,40.8329,7.90785
106,7853,54.9332,48.9967,1
107,7966,57.7273,54.1923,1
108,8065,61.6486,55.2578,1
109,8260,54.602,57.3418,1
110,8443,59.2835,42.5442,50
111,8451,62.9129,51.1052,1
112,8459,56.7091,50.6946,20.2624
113,8532,65.6389,40.5014,21.3897
114,8720,60.4444,48.8357,5.70796
115,9003,56.5154,55.2022,6.23755
116,9024,60.7548,48.7824,1
117,9054,59.4718,46.9093,50
118,9150,58.1542,39.8179,12.3694
119,9178,65.7276,53.3288,29.9242
120,9226,66.2731,48.7715,9.27743
121,9268,67.4159,58.0416,5.34126
122,9354,54.754,43.1492,8.69645
123,9375,54.993,42.2593,32.1732
124,9443,65.8263,45.1406,9.5658
125,9473,64.3765,40.3881,1
126,9498,74.0695,56.9488,7.75662
127,9833,74.7312,59.0078,12.1122
128,9854,55.8307,60.9511,6.44553
129,9985,72.7061,53.7683,1
130,9991,60.268,41.8258,1
131,10085,55.3881,60.2015,1
132,10144,63.1053,42.7668,18.4496
133,10298,60.5482,41.0347,3.68447
134,10351,54.6868,40.7802,1
135,10572,58.8435,48.8964,1
136,10593,58.6939,44.3069,9.75764
137,10641,63.567,53.3522,15.4794
138,10672,61.4745,41.5359,2.00399
139,10679,57.7592,58.031,1
140,10792,53.6287,53.3597,1
141,10854,52.8347,49.2973,1
142,11023,53.6922,51.6625,1
143,11077,60.3587,58.8203,1
144,11080,57.8313,45.2754,36.6831
145,11569,59.9256,46.7807,1
146,11616,65.687,56.5742,1
147,11625,64.5393,43.2034,10.1835
148,11665,59.3968,50.4535,8.59799
149,11918,67.0068,48.8131,24.1012
150,11978,61.4228,56.6932,1
151,12174,56.8538,48.8156,1.53645
152,12284,81.3675,56.503,29.0696
153,12336,60.3767,40.1845,5.83198
154,12643,57.1943,55.2746,1
155,12668,59.7702,46.5419,21.6721
156,12673,80.1867,53.3157,10.2337
157,12725,64.1142,44.6806,1
158,12748,55.6174,54.0143,37.8212
159,12765,54.8766,56.5874,1
160,12766,59.1703,54.3004,1
161,12883,59.2339,57.9115,1
162,12905,61.9426,45.9484,12.1157
163,12924,65.3181,40.6677,1
164,13285,65.3657,56.0457,1
165,13391,64.3163,40.2938,1
166,13515,52.3107,54.5066,31.4533
167,13536,62.7145,48.7111,14.1158
168,13639,55.0462,50.5085,21.8616
169,13829,64.978,58.4626,4.70219
170,13947,58.733,39.8589,1.88374
171,14064,54.9462,41.6882,40.8608
172,14110,59.985,47.6326,1
173,14201,66.5501,46.9447,1
174,14246,57.8261,39.0754,1
175,14280,67.8919,39.8556,12.3161
176,14313,65.1783,59.2207,9.922
177,14412,59.1537,50.3361,4.76695
178,14606,58.7103,51.0875,19.2401
179,14673,60.3824,43.9542,1
180,14698,68.5183,45.4066,1
181,14743,64.2479,40.1666,1
182,14835,54.5659,50.714,6.16411
183,14914,59.8229,51.1085,22.8448
184,14935,63.1688,50.5575,25.7846
185,15000,56.0333,39.3538,8.2518
186,15058,55.1399,46.008,18.5352
187,15185,53.9466,54.6672,1
188,15269,64.8567,41.5067,1
189,15483,62.6686,48.6864,21.1217
190,15504,57.5255,54.0032,3.08908
191,15522,60.7513,52.4709,13.7638
192,15589,54.6253,57.0032,3.85388
193,15603,68.4311,58.9701,1
194,15642,53.9419,54.729,1
195,15701,65.0992,53.6021,39.214
196,15734,73.5024,56.4013,1
197,15982,52.754,51.7107,28.2325
198,16160,62.4569,59.8578,28.4697
199,16320,62.708,48.0188,37.5557
200,16343,60.272,47.9576,50
201,16369,67.298,54.3634,1
202,16556,67.9642,58.4981,1
203,16561,62.8175,41.1165,3.86233
204,16634,59.1781,56.7399,50
205,16702,55.9649,57.8943,1
206,16721,53.9986,54.3101,10.2
207,16754,60.9038,45.6863,33.0715
208,16769,60.657,42.3137,23.4051
209,16817,59.4009,38.9856,13.0738
210,16829,53.6963,52.865,4.41358
211,16991,60.0558,58.9065,1
212,17149,59.2143,58.341,11.8025
213,17186,58.8193,50.6667,1
214,17247,63.1286,51.7006,46.8461
215,17514,66.7043,54.2828,2.31097
216,17726,67.3688,53.9115,1
217,17949,54.5587,50.9576,1
218,18029,59.571,56.1725,1
219,18102,71.6269,51.763,1
220,18219,67.9423,51.624,15.8994
221,18309,58.494,55.0418,1
222,18382,61.535,57.9085,2.73702
223,18395,62.0292,55.8218,13.5967
224,18426,56.8146,55.0233,37.2151
225,18477,52.9949,48.3751,1
226,18517,63.817,40.8145,1
227,18540,60.6869,51.2804,20.5113
228,18576,56.7606,59.9532,10.6627
229,18622,67.3459,57.8117,6.36709
230,18849,61.2457,43.9228,1
231,18945,64.9148,54.4234,1
232,18970,55.816,43.822,12.9351
233,18983,65.6202,43.9307,41.9989
234,19108,55.3053,49.1782,32.9588
235,19289,56.9048,55.9455,50
236,19305,59.4579,42.3341,1
237,19401,64.2792,49.3407,34.9481
238,19410,54.0342,43.1016,10.0549
239,19438,60.1185,59.4862,1
240,19617,56.3368,43.3911,19.6606
241,19645,53.3536,55.8156,1
242,19686,57.4344,42.3723,4.51011
243,19695,59.5721,41.8547,1
244,19831,64.9073,53.7178,1
245,19887,58.8212,40.9199,38.5964
246,20025,65.9822,56.2311,1
247,20094,59.8263,60.0082,3.58294
248,20239,59.0026,46.0913,44.1073
249,20337,65.9646,55.7194,27.0502
250,20473,56.1289,38.7399,37.3279
251,20525,66.0207,48.7335,50
252,20569,64.6578,57.9107,1
253,20765,63.5608,56.3345,2.87007
254,20821,57.3614,38.7722,1
255,20845,57.875,60.2108,38.5475
256,20885,69.7971,59.9323,26.0357
257,20928,57.5269,42.3263,1.46919
258,21090,54.8221,56.4142,1
259,21128,60.121,56.4612,1
260,21167,58.2045,48.7032,36.3219
261,21168,64.4634,42.0075,13.425
262,21226,60.8988,48.8599,50
263,21318,56.9084,46.9741,7.71521
264,21598,57.0036,53.5386,18.7342
265,21664,64.6661,39.926,1
266,21695,61.1731,54.3629,1
267,21715,62.335,45.1049,23.0803
268,21805,52.2987,52.8615,25.7535
269,22060,67.6184,39.8459,1
270,22124,54.0527,49.901,1
271,22177,72.0455,52.185,5.79547
272,22495,59.6106,57.3333,1
273,22549,59.8694,58.5028,26.2957
274,22622,61.181,46.6284,1
275,22625,63.4313,55.1275,1.86461
276,22633,60.0464,54.0599,24.2547
277,22747,57.5379,60.205,50
278,22779,66.2983,54.9961,35.5069
279,22846,63.0163,59.8523,1
280,22882,59.4588,57.2311,31.415
281,22886,59.7934,54.0247,8.13768
282,22965,55.094,58.0201,1
283,23180,59.7185,53.4088,25.9577
284,23250,65.1392,52.9555,50
285,23350,53.7968,49.333,1
286,23365,56.5347,61.3431,1
287,23432,58.7347,51.4678,2.47162
288,23511,51.1778,52.8623,16.1942
289,23568,61.9972,43.3347,1
290,23639,55.2707,53.071,47.8348
291,23659,55.6406,46.7593,20.2636
292,23688,57.0749,52.3625,16.7081
293,23883,55.9628,60.9752,13.5934
294,24149,55.5046,60.3241,1
295,24172,55.0049,57.4581,1
296,24198,55.9668,42.6975,1
297,24205,55.0602,48.5686,48.2083
298,24207,55.5567,55.2769,21.1291
299,24305,54.5035,50.912,1
300,24450,63.629,44.0284,33.671
301,24591,63.3366,51.2495,35.248
302,24594,63.3291,49.3393,1
303,24602,59.4666,41.8712,22.5608
304,24625,59.369,47.3086,28.3482
305,24634,51.4608,53.5247,23.8405
306,24779,63.3531,48.1836,1
307,24782,56.2112,41.6096,48.3605
308,24797,56.9813,55.2173,1
309,24892,54.8149,41.3781,15.6774
310,24953,58.7402,40.6586,31.0805
311,24956,57.3797,57.5599,1
312,25254,60.5452,57.4636,6.67662
313,25292,60.001,57.3941,10.7522
314,25309,52.9204,49.4866,33.2929
315,25439,60.8789,57.261,20.7984
316,25442,64.0183,45.1173,1
317,25560,63.4326,45.8624,11.0898
318,25608,58.9718,46.4166,21.3811
319,25618,57.9943,60.0941,1
320,25680,61.2894,57.445,1
321,25744,62.6893,52.1697,13.5101
322,25868,55.5622,45.426,22.5758
323,25938,52.3394,54.3409,12.5177
324,26028,66.2767,43.3034,1
325,26312,60.0348,40.658,8.02787
326,26325,58.0447,57.2333,1
327,26338,57.0797,51.3693,1
328,26405,59.8475,44.0063,10.4556
329,26675,63.7132,45.635,1
330,26696,63.0641,43.1326,1
331,26804,58.2655,60.0224,1
332,26868,67.2162,40.5512,30.9903
333,26982,53.4516,49.2626,41.9403
334,26987,59.3951,44.5988,1
335,27023,60.2466,40.9746,1
336,27040,54.1852,56.6352,1
337,27284,65.6339,54.6944,1
338,27597,56.1492,38.8462,37.1867
339,27638,60.6329,56.4485,15.1814
340,27667,56.582,59.0803,7.91042
341,27839,71.228,54.5429,23.4137
342,27892,67.2271,48.8383,1
343,28194,56.8953,42.5839,1
344,28204,67.0111,50.3376,9.97324
345,28305,61.4481,51.4939,7.74975
346,28322,54.7192,45.5286,29.8712
347,28557,61.4804,42.2558,20.0932
348,28598,74.75,56.7281,33.3494
349,28731,59.1231,57.5326,1
350,28854,53.6341,47.2676,40.1865
351,28892,60.0258,40.6777,1
352,28915,67.9551,58.4982,1
353,28963,55.6218,48.7538,30.6108
354,29101,55.1355,55.8864,1
355,29120,64.3925,48.6536,14.9996
