GiftID,Latitude,Longitude,Weight,TripID
2133,0.970921,-67.1543,43.837,1
3134,0.691067,-67.2637,32.5139,1
6717,1.51122,-68.7192,8.44034,1
7928,0.514572,-66.0983,32.8081,1
9789,0.257212,-67.8169,8.53363,1
10836,0.402663,-67.914,23.469,1
11707,1.64005,-66.9052,1,1
13703,0.855714,-68.0939,24.6165,1
16061,1.20106,-67.2756,1,1
17409,1.69882,-67.9522,9.83198,1
17508,0.202408,-66.5388,1,1
18430,1.23279,-68.7071,8.42268,1
20194,1.37063,-67.2038,13.2071,1
22885,0.82793,-66.4164,1,1
22977,1.44015,-66.6846,10.2707,1
24112,0.161979,-68.0064,6.15328,1
24168,1.82907,-66.4227,1,1
30051,0.838739,-67.2707,1,1
31056,2.01646,-68.2533,1,1
35812,0.63267,-68.5176,15.1019,1
45036,0.114229,-68.0939,49.6166,1
46864,1.61684,-66.5332,1,1
47187,1.30972,-67.5008,36.8669,1
47827,1.74359,-67.2356,14.9549,1
47917,0.679425,-66.5601,3.00129,1
48089,0.241134,-67.4924,1,1
48370,0.71227,-66.7552,1,1
51795,0.638278,-67.1585,1,1
53312,0.863673,-66.9714,32.9944,1
53946,0.442561,-67.2726,50,1
56611,2.61422,-67.0934,15.5884,1
58599,1.1749,-67.0504,27.658,1
59508,0.553321,-67.1886,1,1
61960,0.824925,-68.2937,1,1
62826,0.741693,-66.2734,21.3071,1
63220,1.63082,-67.3504,13.6282,1
63470,0.640456,-68.5641,28.3065,1
64887,1.51601,-67.1816,50,1
64987,2.27175,-66.7454,34.3619,1
66387,1.81409,-68.5434,19.9768,1
69244,0.336184,-67.713,8.68253,1
71982,1.18396,-68.1849,11.9296,1
72271,1.29843,-68.7538,43.3863,1
72918,1.96028,-66.9886,1,1
72934,0.795021,-66.3088,1,1
73063,1.7564,-67.9039,1,1
76158,0.50367,-66.6647,7.95503,1
78534,0.624229,-68.0827,15.6405,1
78645,1.87106,-68.2298,6.46006,1
81120,1.50223,-67.5756,10.8774,1
81708,0.304527,-66.4144,21.0122,1
85680,2.11325,-68.0681,1,1
87013,2.05456,-68.3601,6.95927,1
87111,1.93156,-68.501,4.15763,1
91342,2.05942,-68.304,12.2188,1
99588,0.408807,-67.8855,29.7782,1
3206,0.524969,-75.0299,1,2
5607,2.02251,-75.6997,24.8075,2
5886,1.68827,-74.8936,21.221,2
6034,1.26934,-76.0636,19.0585,2
6465,1.79525,-74.9274,1,2
7752,1.59811,-75.891,15.1438,2
9308,0.677325,-75.0686,1,2
9534,1.66517,-74.2455,1,2
11187,0.691379,-74.3231,32.6533,2
20697,1.12304,-75.5868,25.8588,2
21502,1.19451,-74.4492,1,2
22910,0.672524,-75.3819,13.515,2
23769,0.760608,-75.7288,12.1373,2
29274,1.12697,-76.3343,1,2
31625,2.04272,-75.162,18.2298,2
36581,1.21537,-76.147,1,2
41851,0.685227,-74.4609,1,2
41859,2.1405,-75.4852,1,2
44218,1.1608,-76.2426,14.1478,2
45056,1.05939,-74.9976,7.71852,2
47024,0.622481,-74.665,15.0005,2
47180,1.14228,-75.7666,16.1186,2
59832,1.96429,-74.6092,11.6515,2
64714,1.46518,-74.8256,14.1491,2
65388,1.64629,-74.3869,1,2
66204,2.284,-75.4658,1,2
69805,1.14125,-75.5283,7.66442,2
74187,0.60393,-74.554,1,2
74440,1.57736,-75.0427,41.5121,2
81315,0.873944,-76.1319,5.7154,2
