ID,GiftID,TripID,Weight
1,93232,1,50
2,52091,1,50
3,10949,1,46.3344
4,34216,1,43.906
5,68713,1,43.5778
6,37520,1,37.6798
7,82645,1,36.9796
8,29007,1,35.7189
9,37809,1,34.6408
10,23198,1,33.7446
11,73764,1,32.5201
12,71133,1,30.8646
13,51466,1,27.573
14,73193,1,22.7589
15,33319,1,22.0302
16,64913,1,20.7738
17,68065,1,18.0008
18,37833,1,15.7361
19,43226,1,14.42
20,45412,1,14.1624
21,71992,1,11.5353
22,33397,1,11.1652
23,64407,1,10.6008
24,51867,1,9.19161
25,5349,1,8.11637
26,28380,1,8.07076
27,3013,1,6.60414
28,86519,1,5.61689
29,34065,1,4.28163
30,61716,1,4.2536
31,33597,1,1
32,52517,1,1
33,59643,1,1
34,31769,1,1
35,28418,1,1
36,81187,1,1
37,40183,1,1
38,51433,1,1
39,34067,1,1
40,18348,1,1
41,15446,1,1
42,14510,1,1
43,11163,1,1
44,92971,1,1
45,5822,1,1
46,95286,1,1
47,3365,1,1
48,34364,1,1
49,73115,2,50
50,33213,2,50
51,95970,2,46.3693
52,71039,2,45.2417
53,45349,2,42.0618
54,90718,2,35.2676
55,42344,2,32.784
56,88227,2,31.8008
57,63093,2,27.7044
58,3389,2,26.2895
59,13242,2,25.5928
60,53947,2,25.5769
61,33626,2,21.9121
62,83544,2,21.7553
63,64810,2,19.378
64,35907,2,19.14
65,50426,2,15.8278
66,22207,2,15.2008
67,20553,2,15.034
68,55211,2,14.9667
69,78999,2,14.1688
70,40336,2,13.126
71,52235,2,12.9052
72,47598,2,12.619
73,88721,2,10.2676
74,79197,2,8.78031
75,13077,2,8.59061
76,63737,2,8.28833
77,47214,2,7.9244
78,67307,2,5.28606
79,4628,2,4.1978
80,1085,2,1
81,98884,2,1
82,95204,2,1
83,93027,2,1
84,90067,2,1
85,89450,2,1
86,81798,2,1
87,80694,2,1
88,80219,2,1
89,74563,2,1
90,66324,2,1
91,65447,2,1
92,63411,2,1
93,58317,2,1
94,50538,2,1
95,49199,2,1
96,48630,2,1
97,32317,2,1
98,26390,2,1
99,16680,2,1
100,13525,2,1
101,6478,2,1
102,3729,2,1
103,99216,2,1
104,7599,3,47.8631
105,86445,3,37.477
106,37433,3,33.5376
107,93003,3,33.4244
108,35883,3,31.5371
109,54047,3,31.1911
110,63244,3,29.6784
111,55004,3,27.4033
112,75445,3,26.1587
113,51087,3,25.1022
114,90777,3,24.3194
115,33212,3,23.4284
116,42213,3,22.127
117,98802,3,21.7793
118,87977,3,21.2937
119,87130,3,20.8836
120,6624,3,20.3554
121,99958,3,19.1391
122,79242,3,18.7728
123,39235,3,18.0778
124,15217,3,17.3221
125,339,3,16.1886
126,39418,3,14.713
127,41303,3,14.0215
128,83440,3,13.4828
129,88150,3,13.3464
130,34028,3,13.1117
131,47169,3,12.9296
132,45255,3,12.1263
133,18513,3,11.9506
134,25220,3,9.53822
135,63429,3,9.08685
136,50088,3,8.5086
137,48421,3,8.50741
138,36542,3,8.49847
139,43442,3,8.13539
140,36192,3,3.22709
141,52474,3,2.92837
142,79138,3,1.91639
143,45098,3,1
144,80614,3,1
145,34800,3,1
146,34601,3,1
147,50886,3,1
148,19104,3,1
149,70264,3,1
150,16910,3,1
151,67949,3,1
152,14736,3,1
153,88836,3,1
154,67726,3,1
155,44582,3,1
156,48692,4,50
157,69980,4,50
158,13743,4,50
159,71105,4,45.3966
160,97749,4,38.6665
161,56353,4,35.602
162,16860,4,33.2021
163,24160,4,30.0125
164,73946,4,29.3594
165,69315,4,27.8143
166,91482,4,27.3345
167,38813,4,26.7286
168,28188,4,22.9219
169,49572,4,21.6189
170,88481,4,20.2429
171,30824,4,19.6896
172,66383,4,19.2695
173,80537,4,18.1784
174,57370,4,18.145
175,36132,4,17.5209
176,66006,4,12.6363
177,45948,4,12.4428
178,3171,4,11.7012
179,3855,4,10.2346
180,41897,4,9.14608
181,6996,4,8.58192
182,21739,4,8.08344
183,5566,4,5.75206
184,85006,4,5.03134
185,95885,4,1.94449
186,58823,4,1.53733
187,40946,4,1.22222
188,78615,4,1
189,76811,4,1
190,67910,4,1
191,67411,4,1
192,64057,4,1
193,61072,4,1
194,58008,4,1
195,52360,4,1
196,39482,4,1
197,28058,4,1
198,27485,4,1
199,24389,4,1
200,15438,4,1
201,5325,4,1
202,5295,4,1
203,69103,4,1
204,47706,5,50
205,99115,5,50
206,76229,5,47.504
207,64661,5,38.2362
208,95288,5,38.0165
209,84677,5,36.5267
210,25381,5,31.6713
211,14236,5,31.5069
212,31799,5,30.8634
213,27052,5,26.3113
214,19024,5,25.9018
215,26879,5,25.4018
216,26775,5,24.4872
217,47506,5,23.6562
218,21813,5,21.0783
219,40852,5,19.8017
220,4028,5,19.7715
221,19244,5,19.7569
222,74796,5,18.6942
223,99179,5,18.123
224,22794,5,17.6656
225,44671,5,16.2604
226,48965,5,14.6087
227,69010,5,12.0958
228,31468,5,11.0053
229,67627,5,9.95306
230,79863,5,9.82726
231,92170,5,9.66018
232,24043,5,8.77984
233,19563,5,6.73549
234,76638,5,4.15988
235,79530,5,1
236,25358,5,1
237,25074,5,1
238,50047,5,1
239,70039,5,1
240,22780,5,1
241,69979,5,1
242,19762,5,1
243,70864,5,1
244,77728,5,1
245,83226,5,1
246,41788,5,1
247,17588,5,1
248,16897,5,1
249,16355,5,1
250,92502,5,1
251,12350,5,1
252,11010,5,1
253,10458,5,1
254,6949,5,1
255,30430,5,1
256,28181,6,50
257,96010,6,39.8058
258,42523,6,37.9622
259,32920,6,35.978
260,46598,6,35.2938
261,2505,6,34.8005
262,92464,6,32.5597
263,52863,6,32.3562
264,77917,6,30.1146
265,98377,6,27.3383
266,85166,6,26.4093
267,31459,6,25.3128
268,58492,6,24.6672
269,39061,6,24.051
