ROW,GiftID,Latitude,Longitude,Weight
1,16,-40.7404,-63.9527,20.8518
2,63,-30.8958,-70.4427,14.0014
3,133,-33.1208,-66.0422,2.80386
4,139,-36.7974,-72.3653,1.26904
5,191,-37.5646,-70.6388,5.75555
6,379,-36.7621,-65.2426,25.7091
7,507,-49.5785,-71.0555,3.38249
8,613,-36.4802,-70.7238,1
9,792,-52.1574,-69.6339,13.1514
10,970,-34.9176,-68.6805,1
11,1000,-53.4912,-73.7892,4.53418
12,1151,-34.6288,-70.028,14.0974
13,1212,-49.2052,-69.5436,20.7547
14,1248,-39.2157,-71.9143,25.7006
15,1471,-32.9723,-70.6882,4.90274
16,1591,-42.484,-70.8583,3.75637
17,1721,-49.7053,-70.6028,32.1117
18,1791,-35.8372,-63.7244,25.2776
19,1804,-39.3357,-67.8092,1
20,2038,-47.8411,-69.0829,12.9035
21,2137,-33.4013,-64.9642,18.6758
22,2142,-34.5624,-65.6952,4.33077
23,2206,-40.3508,-66.7554,3.44762
24,2494,-41.2043,-66.9269,1
25,2714,-41.6543,-69.5041,26.5864
26,2717,-48.9043,-70.8476,1
27,2753,-48.668,-69.7636,1
28,2762,-45.9162,-67.655,16.4161
29,2880,-37.4442,-62.5393,1
30,3014,-34.3255,-70.5658,15.0599
31,3124,-41.9933,-69.3524,36.9082
32,3199,-36.0899,-65.4541,11.3026
33,3386,-37.8625,-64.8695,18.837
34,3392,-41.3268,-65.8356,1
35,3468,-37.6295,-64.9106,1
36,3545,-47.0133,-68.5079,17.1718
37,3678,-41.5269,-66.3182,1
38,3684,-36.2233,-64.718,17.0073
39,3706,-50.268,-73.6122,1
40,3755,-40.3997,-69.7227,11.1652
41,3923,-43.6002,-70.4443,13.3657
42,4087,-38.4972,-67.4749,1
43,4146,-45.1505,-69.9792,4.1638
44,4263,-45.5809,-67.4476,1
45,4341,-36.8624,-60.1944,1
46,4346,-33.1834,-66.1576,30.4456
47,4348,-41.8699,-69.5703,1
48,4479,-54.378,-69.9205,1
49,4582,-49.362,-70.7804,14.32
50,4608,-52.2444,-59.7212,12.6687
51,4784,-44.545,-68.8569,10.6773
52,4789,-45.5545,-67.6561,21.6787
53,4876,-34.0402,-65.9826,48.7611
54,4998,-31.0636,-71.2744,1
55,5036,-50.4739,-71.0658,1.60034
56,5177,-41.3701,-67.2652,26.0558
57,5209,-51.6087,-59.753,1
58,5243,-45.6917,-68.2105,1
59,5469,-55.1894,-69.3898,4.23181
60,5512,-52.0583,-59.226,38.612
61,5540,-37.4233,-61.3163,26.7781
62,5647,-36.9888,-60.2053,17.2828
63,5709,-49.8209,-69.1228,1
64,5849,-53.4461,-71.6461,1
65,5857,-39.9872,-69.7288,46.9713
66,5911,-33.3603,-65.338,8.62249
67,6016,-36.2588,-64.945,1
68,6098,-51.8469,-72.3325,30.0068
69,6191,-32.8787,-66.2152,38.2451
70,6240,-44.3566,-70.3555,21.2009
71,6293,-36.0804,-64.6486,1
72,6430,-53.3157,-69.7042,44.5046
73,6433,-43.0687,-71.0951,7.98528
74,6554,-30.1164,-70.3662,28.3151
75,6695,-35.4298,-65.9833,28.6976
76,6783,-41.341,-69.9997,1
77,6798,-44.9338,-65.6907,4.98303
78,6840,-35.4101,-70.6555,1
79,7115,-44.6008,-72.2089,50
80,7301,-40.1396,-65.6417,16.0715
81,7308,-50.4185,-73.2141,42.0108
82,7413,-45.064,-68.1458,1
83,7440,-45.7556,-67.4923,1
84,7611,-47.1659,-68.5745,1.30419
85,7616,-45.0426,-69.8622,1
86,7735,-36.4433,-65.2523,50
87,7839,-43.704,-70.9315,6.68568
88,7973,-36.6411,-72.3058,4.94128
89,8366,-36.6033,-65.9275,15.676
90,8406,-49.1496,-69.5599,19.544
91,8446,-38.9258,-69.1454,1
92,8449,-33.683,-68.9352,15.5828
93,8492,-49.561,-68.3323,1
94,8546,-54.099,-71.6741,4.77459
95,8711,-31.6675,-71.1977,1
96,8736,-43.3155,-72.0295,1
97,8778,-47.3938,-74.4597,1
