TripID,Cost
1,58535.7
2,57018
3,96614.5
4,52133.5
5,59909.3
6,59077
7,54009.2
8,62539.3
9,40605.3
10,41991.8
11,73191.2
12,81239.7
13,63586.7
14,105043
15,29819.9
16,30354.7
17,65478.6
18,82333.6
19,55611.2
20,67453.4
21,83111.1
22,53798.6
23,61461.7
24,46204.8
25,43451.2
26,66576.1
27,41200.9
28,33214
29,77897.9
30,56219.1
31,60760.9
32,49239.9
33,61491
34,99574.2
35,31560.4
36,44024.6
37,59032.9
38,100161
39,49328.4
40,91125.1
41,49038.9
42,28466.9
43,83681.6
44,47574.6
45,34418.7
46,60067.4
47,41830.1
48,111189
49,54025.5
50,123938
51,54402.4
52,33471
53,57309.3
54,46769.8
55,96908.7
56,40615
57,33577.6
58,37716.3
59,44729.5
60,47816.6
61,167765
62,78673.6
63,59062.4
64,51490.8
65,70196
66,97679.9
67,89815.5
68,32379.8
69,78602.2
70,35923.4
71,31387.1
72,104442
73,83696.1
74,56026.5
75,51223.5
76,58752.6
77,82308
78,67179.6
79,51449.6
80,89169.3
81,44331.1
82,58699.8
83,63364.5
84,81956.3
85,62884.8
86,40741.5
87,37512.8
88,76611.8
89,71833.8
90,43115.1
91,56386.6
92,58988
93,86427.3
94,79834.4
95,47926
96,54139.6
97,71054.6
98,48881
99,25164.3
100,53865.4
101,62265.4
102,32551.8
103,63476
104,56269.8
105,52896.9
106,59995.6
107,67065.1
108,54912.5
109,55791.2
110,57371.8
111,63242.4
112,73391.1
113,56403.6
114,48735.8
115,73294.8
116,62130.6
117,55975.1
118,65455.4
119,82318.1
120,48227.9
121,48782.2
122,87441.6
123,43397.1
