ROW,GiftID,Latitude,Longitude,Weight
1,124,33.6765,-6.24568,16.2871
2,173,22.3113,-13.4913,12.2419
3,204,20.4995,-2.91057,1
4,286,32.5311,-5.23121,30.8594
5,773,31.4663,-3.37193,1
6,821,33.3273,-6.93143,1.35428
7,890,29.2418,-6.31927,14.8145
8,964,22.1496,-5.18184,1
9,1050,36.9583,-25.1489,1
10,1060,20.868,-2.1637,27.3572
11,1068,25.2298,-0.811171,1.61621
12,1115,28.7027,-2.35421,22.8326
13,1127,22.1019,-9.73454,50
14,1147,24.3675,-8.92265,8.41789
15,1251,24.2099,-7.09791,1
16,1363,22.7265,-0.0405776,1.77175
17,1444,25.7458,-12.6719,1
18,1605,34.6559,-5.57479,1.0426
19,1683,23.4898,-6.02723,1
20,1688,33.1398,-8.47278,1
21,1725,32.4917,-3.13259,1
22,1757,25.3713,-4.09743,28.5024
23,1887,22.8821,-13.007,1
24,1895,30.6725,-8.06591,16.5517
25,1921,26.8122,-0.494435,30.6855
26,1990,27.3217,-4.86108,1
27,2121,24.0794,-13.4703,26.025
28,2171,24.8826,-5.85426,11.1056
29,2221,30.6266,-4.131,16.0536
30,2344,21.0183,-0.860202,1
31,2354,20.3101,-1.65583,47.7051
32,2629,30.6637,-1.70717,38.623
33,2660,25.7135,-8.03881,1
34,2666,29.1907,-9.63928,1
35,2721,34.9289,-4.63504,1
36,2738,22.1011,-4.76449,16.4495
37,2757,29.6414,-3.14548,1
38,2765,20.9028,-6.02639,17.17
39,2792,25.4661,-8.91605,25.6166
40,2803,25.8806,-3.44008,5.60445
41,2829,24.3491,-9.8115,1
42,2902,21.0146,-4.4221,1
43,3035,30.3226,-3.28542,17.8539
44,3042,29.4371,-10.1127,7.67141
45,3132,20.8204,-8.32103,1
46,3158,21.765,-9.62662,15.5482
47,3272,33.2706,-4.65239,13.2958
48,3390,23.5746,-0.157422,1
49,3456,29.6747,-1.16754,15.6853
50,3613,22.2961,-0.270435,1
51,3652,22.027,-3.8265,23.3885
52,3677,32.4978,-9.11652,7.26928
53,3789,33.3117,-3.28433,15.8291
54,3858,23.2657,-12.3713,3.12382
55,4091,22.4926,-3.68419,1
56,4179,22.1449,-7.15327,1
57,4237,21.8081,-3.60879,1
58,4359,19.7023,-6.42822,32.126
59,4375,26.4002,-9.88997,1
60,4388,25.5812,-2.34303,1
61,4390,27.5504,-3.92817,15.1993
62,4399,28.8765,-2.03667,1
63,4655,30.1422,-5.49194,2.1781
64,4669,28.9441,-3.63929,1
65,4892,31.787,-6.52334,1
66,4978,24.0509,-3.88313,17.4378
67,4979,30.9827,-4.63581,4.71979
68,5047,32.8522,-5.34225,50
69,5124,23.6242,-2.50739,1
70,5253,33.8907,-6.30642,1
71,5422,30.0725,-5.25293,49.8876
72,5434,22.9878,-0.256785,7.41882
73,5474,27.4787,-6.07623,1
74,5479,23.3482,-9.20412,43.9312
75,5815,26.4948,-2.64901,1
76,5847,26.965,-13.3626,46.6758
77,5883,28.1019,-1.56717,35.4411
78,5949,30.6359,-7.29611,20.6815
79,6015,32.7044,-8.07811,29.0434
80,6109,23.1189,-7.50318,1
81,6111,26.0898,-8.86458,22.9368
82,6190,27.8286,-12.0254,25.8977
83,6287,20.7935,-6.72427,1
84,6321,34.7923,-4.09336,38.0516
85,6490,26.2772,-0.297957,1
86,6632,23.4679,-8.39917,24.7535
