GiftID,Latitude,Longitude,Weight,TripID
2666,29.1907,-9.63928,1,1
3042,29.4371,-10.1127,7.67141,1
7060,30.2573,-8.91237,1,1
9129,28.2428,-10.4693,1,1
9883,29.7083,-9.64357,1,1
10165,30.9014,-9.06628,14.3316,1
10715,29.1281,-9.58023,26.3199,1
12598,29.4673,-10.0544,13.9487,1
13724,30.2525,-8.78172,29.0477,1
14950,30.9457,-9.47053,4.34047,1
18873,28.0343,-9.37019,1,1
18902,28.983,-9.74841,1,1
19389,28.4553,-9.35191,1,1
20930,28.8358,-8.24629,1,1
22584,29.3843,-8.59518,3.55568,1
24612,27.9569,-8.57381,1,1
24639,28.0231,-9.15283,23.1693,1
25101,29.4279,-9.62636,1,1
28924,29.732,-8.7049,18.7076,1
29689,29.9065,-8.54181,43.7429,1
31727,28.7054,-11.0365,1,1
32693,28.1919,-9.7951,1,1
36929,29.5497,-8.5169,41.662,1
37234,28.0824,-11.1358,1,1
37399,29.6563,-9.21819,1,1
38927,30.143,-8.52615,38.9317,1
40307,28.8084,-9.29451,26.3796,1
42014,27.898,-11.0966,12.7666,1
46624,28.9969,-8.94614,14.3015,1
46969,30.3405,-8.96038,50,1
51110,29.7346,-9.02943,18.2287,1
55573,28.0949,-8.68836,23.3301,1
58192,29.1888,-9.31625,22.8433,1
62701,28.6666,-9.34593,30.5534,1
65138,28.7176,-9.98736,15.4389,1
68163,31.0434,-9.76574,1,1
68907,27.9141,-9.26621,4.80144,1
71219,28.6928,-9.61338,50,1
72799,28.1143,-9.30928,18.9193,1
76169,28.526,-8.38161,7.48959,1
77107,28.6907,-8.91009,21.2024,1
77414,27.8314,-9.13956,17.1527,1
77662,27.8509,-10.7463,24.9005,1
78322,29.7893,-8.23544,8.97563,1
78573,30.8509,-9.57807,50,1
79267,28.8485,-9.22564,1,1
82411,29.4689,-9.51844,10.1936,1
83160,28.3091,-8.60493,7.40292,1
84456,28.7361,-10.6411,2.23062,1
85090,28.6046,-10.8495,42.7508,1
86915,30.4656,-8.89978,17.2239,1
89793,28.6687,-9.98603,13.6404,1
94512,29.4964,-9.10177,3.86076,1
96017,28.847,-9.15953,14.7871,1
99757,29.3809,-8.42466,14.0718,1
3132,20.8204,-8.32103,1,2
8603,20.2104,-7.50896,1,2
10226,20.0769,-7.69888,1,2
12599,21.0028,-8.82478,25.3393,2
14076,20.7144,-6.98864,15.0924,2
15356,20.7436,-7.50499,38.5433,2
15937,21.8485,-8.66255,1.26635,2
16690,20.8083,-8.60186,1,2
18620,20.0585,-7.90397,1,2
21417,20.8867,-8.39485,9.49546,2
22098,22.2557,-8.02117,1,2
25690,20.0803,-7.37325,1,2
33874,21.1942,-7.06654,1,2
34470,20.7705,-8.57798,1,2
37819,21.0592,-7.04516,1,2
38748,21.2431,-7.35471,1,2
39055,22.0319,-8.42427,23.2396,2
39413,21.1781,-8.89355,31.7824,2
39972,21.2237,-8.72636,6.3234,2
42479,22.1025,-9.20897,1,2
43854,20.9124,-8.5727,1,2
45958,21.3199,-7.9953,8.32203,2
54005,20.3064,-7.63094,50,2
57062,21.1677,-8.11977,1,2
59028,21.9016,-9.04482,8.13968,2
60263,22.4021,-7.982,1,2
60332,21.2251,-7.01312,19.3911,2
60937,21.2516,-8.27881,17.47,2
66425,21.2072,-9.30507,1,2
67950,20.4931,-8.64917,11.3784,2
70274,20.695,-9.82102,9.52429,2
71339,21.0254,-8.74791,1,2
71932,20.1482,-8.03688,16.5693,2
75287,20.1157,-7.87952,17.9093,2
78288,20.818,-9.68774,33.502,2
83075,21.6468,-7.47235,17.7884,2
83867,21.3132,-9.33613,35.797,2
86217,20.8041,-8.11413,15.5502,2
88853,21.9888,-8.9807,4.3147,2
91071,21.0593,-8.94025,8.96878,2
93939,21.0942,-7.52235,12.82,2
97496,20.8796,-7.21027,7.66372,2
97504,21.844,-7.49945,17.4276,2
99558,20.0633,-7.5042,19.5587,2
99708,20.403,-8.74519,25.2535,2
821,33.3273,-6.93143,1.35428,3
1688,33.1398,-8.47278,1,3
3677,32.4978,-9.11652,7.26928,3
4892,31.787,-6.52334,1,3
6015,32.7044,-8.07811,29.0434,3
9244,33.2617,-7.37203,1,3
15498,31.801,-8.08934,48.4566,3
17975,33.0859,-7.99362,1,3
25080,32.4504,-7.77616,13.9912,3
26380,33.133,-6.41966,1,3
33133,33.7466,-7.12629,11.2474,3
33729,31.7085,-8.17969,24.2657,3
35140,31.2187,-8.25164,7.65804,3
35180,31.7186,-9.15689,14.746,3
35560,32.3623,-7.34437,1,3
35927,31.6386,-7.98899,15.6705,3
37738,31.4793,-7.09958,1.50962,3
41834,32.7182,-7.75197,16.9659,3
44628,33.4877,-7.6868,21.2057,3
48025,32.2636,-8.08801,50,3
61110,32.0856,-7.07168,14.5051,3
62200,31.4236,-7.63414,1,3
64597,33.2966,-7.43234,1,3
64603,32.2621,-7.48643,1,3
68127,32.2126,-7.74562,1,3
70440,31.4205,-9.38732,3.32384,3
71030,32.1875,-9.16023,1,3
72622,32.1395,-7.61681,1,3
74161,32.592,-9.02225,9.92705,3
75062,33.5975,-6.94881,40.4542,3
78951,32.8897,-7.16574,1,3
81129,31.8906,-7.91662,13.3275,3
81174,31.991,-7.70899,9.39762,3
82728,33.2764,-7.08672,1,3
92715,32.8137,-7.13962,1,3
95867,32.524,-9.25454,7.54167,3
1127,22.1019,-9.73454,50,4
3158,21.765,-9.62662,15.5482,4
8039,22.1923,-11.4888,1,4
19277,22.197,-9.47847,6.47871,4
19553,22.7268,-12.3352,1,4
20621,22.6019,-10.192,1,4
21283,21.4153,-10.4408,12.8929,4
22508,23.5206,-10.8266,18.2909,4
22769,22.8845,-11.9202,29.8339,4
27401,22.4985,-9.9107,3.93677,4
29376,21.9574,-10.8139,20.1519,4
34053,22.0199,-12.0162,25.0969,4
34661,20.9938,-10.4026,1,4
37761,22.8657,-11.1795,11.2989,4
38178,22.4897,-10.2237,21.2606,4
38758,22.0907,-11.2176,1,4
40651,22.2614,-11.5522,1,4
45809,22.181,-11.5769,12.8141,4
46652,22.233,-10.8713,19.2955,4
49347,22.8582,-11.5177,33.7119,4
52336,23.1889,-10.7249,25.7772,4
53808,22.369,-9.73092,17.7065,4
56965,23.3321,-11.8842,1,4
57013,21.3487,-10.6984,1,4
57541,22.3213,-9.93551,21.8447,4
61574,21.9955,-10.4109,7.19234,4
63860,22.727,-11.3654,6.35532,4
63923,21.4972,-11.1926,1,4
