TripID,Cost
1,19475.1
2,74456.8
3,26547.9
4,100781
5,43074.6
6,16810.4
7,29960.7
8,47565.6
9,30553.1
10,38060.7
11,10645.3
12,35405.2
13,53790.2
14,46072.7
15,74206
16,18000.2
17,65689.1
18,4550.72
19,32607.2
20,54745.3
21,43683.6
22,25963.3
23,68758.5
24,58771
25,9013.65
26,64449.8
27,46668.8
28,58383.1
29,25548.8
30,31108.5
31,57533.2
32,17783
33,35561.7
34,42255.9
35,41513.1
36,48636.2
37,51968.7
38,44577.2
39,61886.1
40,27961.8
41,47494.2
42,63181.1
43,67729.3
44,36358.3
45,38433.7
46,49132.3
47,39325.7
48,62907.5
49,27508.9
50,56666.1
51,38477.8
52,68306.9
53,55605.1
54,15272.2
55,61195.2
56,22238.4
57,17748.1
58,37392.5
59,49510.5
60,25181.5
61,31167.5
62,55209.5
63,27907.3
64,37427.1
65,43685.5
66,34740.1
67,53273.9
68,36948.7
69,40817.6
70,40225.3
71,47468.5
72,58622.3
73,38995.6
74,34818.3
75,30069.5
76,52948.9
77,53455.6
78,34922.1
79,15211.7
80,31087.9
81,25132.2
82,24400.4
83,40652.7
84,25548.8
85,62907.5
86,46936
87,16464.3
88,35027
89,47103.7
90,55257.8
91,41513.1
92,51225.7
93,15272.2
