ID,GiftID,TripID,Weight
1,36527,1,50
2,13144,1,34.0317
3,94069,1,30.0163
4,36565,1,29.5316
5,21319,1,27.7226
6,45229,1,25.8627
7,72049,1,25.2314
8,8773,1,23.1021
9,66736,1,19.5512
10,73144,1,19.208
11,19783,1,17.0417
12,62916,1,15.7223
13,67389,1,11.2302
14,40428,1,10.9164
15,36003,1,9.61172
16,45413,1,9.26057
17,70690,1,8.12531
18,46481,1,3.6551
19,61295,1,1
20,48585,1,1
21,62525,1,1
22,79297,1,1
23,22905,1,1
24,22679,1,1
25,85551,1,1
26,65845,1,1
27,85835,1,1
28,12708,1,1
29,58227,1,1
30,16934,2,50
31,2968,2,47.3614
32,44658,2,44.5955
33,35278,2,43.3992
34,25944,2,43.3343
35,92072,2,39.4206
36,89202,2,35.8341
37,56987,2,32.7387
38,38964,2,29.0463
39,52479,2,28.1529
40,21788,2,24.9927
41,2696,2,24.8113
42,224,2,23.8286
43,82416,2,23.807
44,65081,2,23.4161
45,93652,2,22.9162
46,611,2,22.9022
47,46694,2,21.3853
48,18286,2,19.2274
49,36370,2,19.1983
50,75321,2,18.5548
51,46850,2,18.284
52,14898,2,16.8606
53,27765,2,16.5469
54,89574,2,13.0607
55,91068,2,12.6663
56,73243,2,11.5849
57,25847,2,10.6585
58,1579,2,9.52714
59,70585,2,8.20241
60,40044,2,6.70037
61,38484,2,5.73199
62,19933,2,3.30933
63,25425,2,1.61817
64,56819,2,1.20727
65,93945,2,1
66,86640,2,1
67,77586,2,1
68,72347,2,1
69,70014,2,1
70,66081,2,1
71,65315,2,1
72,64951,2,1
73,63993,2,1
74,61213,2,1
75,58611,2,1
76,58479,2,1
77,58166,2,1
78,55892,2,1
79,53853,2,1
80,43963,2,1
81,27240,2,1
82,26486,2,1
83,24996,2,1
84,17782,2,1
85,5180,2,1
86,2747,2,1
87,608,2,1
88,22713,2,1
89,21087,3,48.7264
90,17575,3,42.9331
91,48575,3,41.6123
92,98728,3,35.5651
93,2719,3,28.3219
94,4356,3,27.9786
95,35985,3,22.6752
96,29027,3,21.1786
97,98627,3,20.232
98,75090,3,19.4124
99,17549,3,19.1906
100,7089,3,17.6807
101,66938,3,17.2935
102,76150,3,16.9781
103,44673,3,16.8496
104,50576,3,14.2435
105,31806,3,14.0027
106,10369,3,5.41221
107,58890,3,3.98618
108,6964,3,3.5404
109,72386,3,2.25074
110,61694,3,2.00672
111,44855,3,1.10874
112,67670,3,1
113,13488,3,1
114,83688,3,1
115,46737,3,1
116,62457,3,1
117,28356,3,1
118,25049,3,1
119,93834,3,1
120,20436,3,1
121,18943,3,1
122,64586,3,1
123,81570,3,1
124,61049,3,1
125,23313,4,50
126,87057,4,46.3408
127,19027,4,44.1384
128,88631,4,42.9222
129,48804,4,41.9057
130,16074,4,39.9583
131,60000,4,39.2009
132,24681,4,38.9156
133,1837,4,34.5892
134,96425,4,33.8523
135,61832,4,30.9074
136,51939,4,30.7314
137,16597,4,29.1185
138,43428,4,28.2337
139,47428,4,26.3773
140,57066,4,26.3123
141,78052,4,24.6969
142,14,4,23.656
143,52856,4,19.4288
144,88719,4,18.8423
145,77317,4,16.6716
146,36414,4,16.1829
147,822,4,15.3534
148,40212,4,15.3047
149,6105,4,15.0666
150,66701,4,14.526
151,82315,4,14.4946
152,45760,4,14.1856
153,12271,4,13.0186
154,87739,4,12.7676
155,26795,4,12.7524
156,53039,4,12.7146
157,63462,4,12.4352
158,31910,4,10.4618
159,87047,4,10.2654
160,76806,4,9.3164
161,68706,4,7.04789
162,86261,4,6.82619
163,65647,4,6.00636
164,53056,4,5.24974
165,25528,4,4.88092
166,85152,4,2.64817
167,57000,4,2.57236
168,89387,4,1.87416
169,92062,4,1.59922
170,24216,4,1.5677
171,36946,4,1.39951
172,95268,4,1.32146
173,78261,4,1
174,24636,4,1
175,78936,4,1
176,80145,4,1
177,17129,4,1
178,16212,4,1
179,86744,4,1
180,9610,4,1
181,5319,4,1
182,93685,4,1
183,58618,4,1
184,63024,4,1
185,42617,4,1
186,64926,4,1
187,38166,4,1
188,37507,4,1
189,66456,4,1
190,70809,4,1
191,71256,4,1
192,50439,4,1
193,76140,5,50
194,78735,5,50
195,12285,5,50
196,59171,5,48.6891
197,48608,5,47.604
198,29948,5,44.1934
199,87838,5,41.0356
200,75606,5,39.0347
201,59117,5,31.6837
202,64143,5,28.9092
203,15241,5,27.3228
204,40942,5,26.7297
205,40450,5,25.9932
206,40087,5,24.4243
207,46878,5,23.6477
208,32239,5,22.6363
209,39253,5,20.6901
210,99508,5,20.3783
211,65039,5,16.3332
212,50531,5,15.9601
213,81819,5,6.61992
214,99939,5,1
215,99130,5,1
216,97672,5,1
217,86381,5,1
218,83058,5,1
219,81694,5,1
220,49460,5,1
221,48206,5,1
222,39057,5,1
223,26107,5,1
224,25384,5,1
225,15390,5,1
226,1316,5,1
227,37515,6,50
228,52301,6,40.6588
229,81579,6,40.0017
230,96682,6,35.7153
231,10048,6,31.4085
232,49208,6,24.4965
233,73600,6,23.2157
234,188,6,18.3723
235,65247,6,17.6747
236,28594,6,15.2868
237,291,6,14.2414
238,74785,6,14.0682
239,35867,6,13.3163
240,7560,6,5.91742
241,65485,6,1.67978
242,79053,6,1
243,32603,6,1
244,32099,6,1
245,31462,6,1
246,86099,6,1
247,53050,6,1
248,54762,6,1
249,48219,6,1
250,6337,6,1
251,3322,6,1
252,70240,6,1
253,78180,6,1
254,20115,7,32.6526
255,80640,7,32.5922
256,55756,7,32.2786
257,56624,7,29.0331
258,532,7,27.4023
259,51947,7,26.9332
260,77316,7,26.1954
261,16238,7,24.2148
262,79288,7,23.1194
263,30338,7,21.9165
264,13271,7,19.1564
265,10273,7,18.1623
266,55020,7,17.5609
267,65585,7,17.2851
268,54903,7,15.3426
269,1372,7,15.0544
270,45327,7,12.3305
271,48921,7,11.9687
272,56409,7,11.908
273,81843,7,11.1937
274,31276,7,10.9917
275,64572,7,10.9708
276,89284,7,8.87915
277,72853,7,8.19569
278,12063,7,4.70584
279,43955,7,2.99518
280,41803,7,1.69791
281,29723,7,1
282,26980,7,1
283,23455,7,1
284,87972,7,1
285,61276,7,1
286,50323,7,1
287,48079,7,1
288,47115,7,1
289,46830,7,1
290,46474,7,1
291,46019,7,1
292,37061,7,1
293,37015,7,1
294,64866,7,1
295,9064,7,1
296,99792,7,1
297,57203,7,1
298,46415,8,50
299,46907,8,50
300,24506,8,47.3721
301,17640,8,43.1334
302,50359,8,39.7634
303,48754,8,32.8208
304,62533,8,30.0181
305,1394,8,28.4841
306,60540,8,27.5636
307,62495,8,24.74
308,9346,8,24.0924
309,80928,8,22.879
310,12238,8,22.1553
311,81663,8,21.936
312,12448,8,17.9526
313,48802,8,15.6256
314,52938,8,14.0142
315,50995,8,12.2207
316,60043,8,11.4207
317,44817,8,10.0169
318,41186,8,9.85911
319,15725,8,9.25945
320,77308,8,8.9346
321,79337,8,8.91873
322,78399,8,4.26828
323,55507,8,3.31373
324,88012,8,2.72912
325,97573,8,1
326,89859,8,1
327,77776,8,1
328,74386,8,1
329,64343,8,1
330,61168,8,1
331,50462,8,1
332,47886,8,1
333,31909,8,1
334,22375,8,1
335,19001,8,1
336,18754,8,1
337,13584,8,1
338,6355,8,1
339,5518,8,1
340,3722,8,1
341,3219,8,1
342,856,8,1
343,12358,9,35.3512
344,90916,9,35.2348
345,49138,9,33.3367
346,7591,9,31.6003
347,8134,9,29.245
348,3145,9,28.1255
349,80593,9,27.0259
350,41344,9,25.288
351,42797,9,22.907
352,7503,9,20.9841
353,14818,9,20.5453
354,6820,9,19.3457
355,3660,9,18.4044
356,23444,9,17.3067
357,94904,9,17.1254
358,59774,9,16.291
359,65348,9,15.516
360,97633,9,15.0943
361,87066,9,14.6799
362,25721,9,14.1359
363,54908,9,12.5113
364,36271,9,9.51822
365,4328,9,7.98423
366,87356,9,7.60868
367,27980,9,6.40664
368,17947,9,5.22733
369,38569,9,3.07549
370,55635,9,1.02856
371,40070,9,1
372,36397,9,1
373,23389,9,1
374,16382,9,1
375,14380,9,1
376,68293,9,1
377,72198,9,1
378,83993,9,1
379,90603,9,1
380,39173,9,1
381,30685,10,43.1117
382,74476,10,39.2879
383,62697,10,38.7077
384,27467,10,36.005
385,73613,10,32.7897
386,57992,10,30.6146
387,97913,10,28.5377
388,73983,10,28.1811
389,5970,10,27.3881
390,43660,10,26.6406
391,14963,10,25.3396
392,87046,10,24.3847
393,98225,10,20.7788
394,55171,10,20.4967
395,34653,10,20.3926
396,96519,10,18.62
397,6605,10,17.822
398,80154,10,17.628
399,56982,10,15.8141
400,50970,10,14.268
401,13958,10,13.0099
402,93139,10,12.9643
403,1111,10,12.1267
404,95676,10,11.6363
405,23693,10,10.009
406,86015,10,7.85612
407,74148,10,6.02336
408,6748,10,5.5361
409,91440,10,5.06886
410,2867,10,3.82685
411,18698,10,3.5746
412,26651,10,2.22542
413,69549,10,1
414,23849,10,1
415,77739,10,1
416,23469,10,1
417,20514,10,1
418,82457,10,1
419,90219,10,1
420,12187,10,1
421,94948,10,1
422,99214,10,1
