GiftID,Latitude,Longitude,Weight,TripID
3065,-67.4749,116.45,24.7521,1
6178,-69.4739,114.198,4.82953,1
6434,-70.9039,114.67,17.0696,1
6455,-67.8605,114.273,1,1
20471,-69.1038,114.142,42.1065,1
20985,-70.4945,115.735,13.2089,1
22950,-69.6876,114.531,8.20202,1
32665,-70.6554,116.542,4.76936,1
33542,-69.8432,115.862,5.2885,1
35784,-70.8528,114.414,35.8084,1
39673,-69.0036,116.324,23.8718,1
44145,-71.5985,115.479,46.1606,1
45658,-69.5019,116.116,15.2134,1
54563,-71.7362,115.254,1,1
55649,-71.4175,115.261,1,1
63398,-69.0281,114.96,1,1
66113,-70.9051,116.327,24.9394,1
74256,-71.1798,114.315,1,1
76773,-68.8743,115.374,6.00083,1
77156,-69.9521,115.996,37.0275,1
78269,-69.0409,113.646,27.3233,1
81737,-71.5218,115.004,22.668,1
82086,-70.7956,114.108,1,1
82954,-69.9571,114.328,1,1
83627,-67.0224,114.493,15.2916,1
84412,-70.0466,115.79,23.2947,1
86494,-69.9421,115.576,50,1
90754,-69.9465,115.44,1,1
91149,-69.7383,115.887,28.3997,1
96965,-71.8379,116.055,2.71625,1
98344,-68.9052,114.205,33.6226,1
5,-69.8541,87.9469,25.0889,2
2853,-68.6004,89.369,1,2
11414,-67.7446,86.5293,1,2
13351,-68.7588,87.8053,17.269,2
13605,-68.9103,86.7511,1,2
21151,-69.1031,87.7387,32.2542,2
21496,-70.1122,88.2021,16.2861,2
25926,-67.5247,88.769,1,2
27133,-70.0385,87.9262,1,2
27325,-67.1472,86.7182,6.87779,2
28019,-68.5994,89.9934,17.3122,2
31139,-69.3984,87.7823,1,2
34635,-69.0821,87.8735,33.266,2
35466,-69.2533,88.0929,1,2
37034,-69.0532,89.1067,44.2179,2
38752,-66.8863,87.3513,19.917,2
48030,-69.1347,89.0023,12.9562,2
48073,-68.6808,86.6807,31.5966,2
48295,-66.9281,89.5923,1,2
54998,-68.5202,87.6178,1,2
55372,-70.0434,86.7754,25.234,2
56607,-66.9654,87.0487,1,2
59660,-68.7652,88.4699,16.8596,2
59706,-69.437,88.3278,8.0127,2
68490,-67.7245,87.2722,9.61744,2
75025,-67.8389,86.6174,33.5446,2
76624,-67.3747,86.5077,1.02793,2
77019,-66.3928,86.9099,1,2
77855,-66.8085,88.6171,1,2
84930,-69.7651,88.6191,1,2
87155,-67.2418,89.0033,32.9329,2
90377,-67.4988,88.4449,1,2
91173,-67.1176,88.0948,5.0323,2
92749,-69.2769,87.9519,47.0607,2
97981,-68.2607,87.2201,1,2
98144,-68.4352,88.4962,13.5557,2
98456,-67.5167,89.3586,12.645,2
99723,-69.7724,89.1973,3.18447,2
1536,-69.3522,103.742,1,3
2443,-68.1447,104.776,15.1624,3
4041,-70.7289,105.881,1,3
4161,-70.1235,107.549,6.23631,3
6405,-70.6341,105.118,20.3375,3
10515,-70.7189,104.596,11.6298,3
12836,-67.7369,107.41,1,3
14548,-68.3837,106.345,46.9913,3
15274,-68.2957,105.282,26.2173,3
21186,-72.0458,106.6,13.3541,3
23550,-69.3568,104.011,1,3
25596,-68.2759,107.44,3.77636,3
26388,-70.6806,107.166,1,3
30335,-69.8698,107.476,1,3
30452,-70.7401,105.189,4.66525,3
30598,-68.744,106.044,25.4045,3
33085,-69.8817,103.965,21.5535,3
33332,-71.3543,104.901,31.3804,3
34243,-69.9876,104.74,34.6184,3
35333,-70.1329,105.916,1,3
36066,-67.1445,107.951,1,3
37743,-69.4295,104.436,1,3
38787,-69.7811,108.132,20.0775,3
38845,-69.7858,106.364,1,3
39863,-71.3779,106.209,1,3
41102,-67.7564,104.229,1,3
41417,-68.7388,104.193,23.433,3
41750,-69.7538,103.892,2.62776,3
45987,-69.5823,105.457,35.574,3
47864,-68.0164,107.343,13.8939,3
48682,-69.2678,104.828,1,3
49142,-69.754,103.601,1,3
49193,-68.568,107.464,1,3
50220,-69.2613,103.694,29.586,3
50843,-69.8708,103.879,1,3
51490,-71.5681,105.925,1,3
51863,-71.4258,104.27,1,3
56462,-70.4266,104.902,19.1075,3
57231,-69.433,106.534,1,3
58139,-67.7588,105.889,9.9067,3
59154,-67.2033,106.696,50,3
61092,-69.4038,106.139,23.8037,3
63140,-67.5182,105.501,1,3
68059,-69.3307,103.979,11.303,3
69552,-68.0142,107.013,1,3
70702,-69.7264,105.409,11.7828,3
75226,-66.7977,105.877,4.32849,3
75852,-68.984,106.276,18.8389,3
77282,-70.7251,106.281,31.9922,3
78237,-69.4356,106.251,14.1416,3
80032,-66.7274,104.774,16.2981,3
80458,-68.756,104.863,1,3
82644,-71.1048,106.241,25.8081,3
85771,-66.9809,108.136,23.4579,3
86878,-71.7088,104.874,27.8989,3
92518,-69.0104,106.43,3.81943,3
94280,-71.2406,106.999,2.78236,3
96576,-66.6924,105.62,1,3
98514,-71.2382,104.95,1,3
99676,-68.9276,105.28,29.7378,3
99774,-68.2809,106.615,7.36971,3
1272,-84.6139,99.4248,20.0285,4
2268,-84.8152,101.936,1,4
4182,-84.1766,100.15,50,4
4640,-85.4544,98.3026,1,4
5235,-83.4215,101.335,1,4
10004,-83.9475,102.721,1,4
14556,-86.6021,97.6512,16.0057,4
15955,-82.9873,96.5765,24.1656,4
16022,-84.0431,101.448,5.70058,4
17371,-83.7467,98.4069,1,4
21866,-82.8478,97.1923,1,4
29436,-84.1661,101.081,46.0897,4
37440,-82.5029,101.806,4.87674,4
37581,-85.1205,100.167,1,4
43731,-85.2826,101.379,47.4092,4
44541,-83.1505,100.915,1,4
44824,-84.9811,98.4908,38.6329,4
48841,-84.3521,102.302,1,4
51294,-82.9193,100.841,50,4
52452,-85.518,98.2007,1,4
53354,-83.354,103.1,1.64318,4
55169,-82.9854,97.9474,1,4
55815,-83.8501,102.899,1,4
56603,-82.3252,98.6385,1,4
58032,-86.9216,99.7896,5.19716,4
58309,-84.2729,100.036,24.8603,4
60447,-83.2788,97.8284,37.6357,4
62799,-83.5896,100.573,42.2854,4
63212,-83.6377,97.4121,12.9367,4
63768,-83.1497,97.3479,18.9531,4
64341,-84.3515,97.8758,7.2516,4
65468,-87.0246,98.986,28.6885,4
66226,-85.7046,98.7612,21.8043,4
66422,-85.3304,98.9374,1,4
70595,-84.1835,100.982,21.5014,4
71023,-82.0232,99.5616,28.2785,4
71821,-83.8912,98.9978,21.5519,4
73627,-83.2186,96.7632,14.0654,4
73961,-84.5506,97.477,28.6937,4
83770,-83.2622,99.4232,7.93266,4
85341,-83.6421,97.9747,2.45897,4
85663,-83.0407,98.5872,10.3048,4
86732,-83.3513,100.43,1,4
88893,-83.3928,98.7063,4.20994,4
92272,-83.7503,102.584,7.0793,4
95249,-85.3248,100.937,27.3595,4
95262,-82.1893,100.154,15.9011,4
98203,-87.0319,98.7371,18.7319,4
98582,-84.5042,97.5292,17.21,4
99342,-85.8096,97.5138,50,4
3502,-89.044,109.968,50,5
3726,-89.617,111.481,17.8519,5
5003,-88.2692,114.562,19.533,5
12700,-88.0793,110.685,20.3395,5
13087,-86.0976,114.934,1,5
15159,-89.7641,115.385,1,5
16424,-85.686,112.071,1,5
16889,-89.1095,115.395,22.1087,5
17083,-89.277,115.202,9.06156,5
18539,-87.5012,110.682,1,5
28090,-87.2371,113.235,6.54933,5
28267,-89.6272,116.573,20.7809,5
31021,-89.7555,112.175,13.9837,5
33371,-88.4835,112.912,29.6804,5
35578,-89.0944,114.934,38.1419,5
35608,-88.5624,113.71,1,5
41342,-88.5352,111.979,17.9146,5
53938,-88.0586,114.915,14.8638,5
53949,-85.875,113.648,1,5
60145,-86.3364,110.309,1,5
63655,-89.0037,111.988,43.4561,5
65157,-88.2982,110.041,34.504,5
67654,-87.9123,113.267,1,5
68549,-89.4612,109.818,15.8199,5
68830,-86.9974,110.005,27.0485,5
71536,-89.1249,114.763,1,5
71908,-88.0121,115.37,25.5366,5
74712,-87.2947,114.911,2.88067,5
78591,-89.6236,110.156,22.5944,5
80712,-87.6304,111.404,1,5
82614,-85.801,112.098,11.4062,5
84373,-87.416,116.392,31.1653,5
84969,-86.482,112.092,9.84496,5
87203,-87.3297,111.75,43.6902,5
87710,-88.8171,115.74,50,5
89422,-88.5581,115.072,21.2685,5
91610,-89.0821,114.051,1,5
93046,-89.538,109.722,26.538,5
94003,-89.1404,114.166,12.9563,5
94478,-88.935,111.031,24.2567,5
95648,-87.3889,114.959,27.5642,5
96597,-87.713,112.155,26.004,5
96781,-86.9558,111.457,1,5
97341,-86.0762,112.331,14.2718,5
98343,-89.9126,111.796,49.378,5
1481,-88.8081,100.952,1.15694,6
5609,-89.053,99.1892,1,6
6796,-89.6393,102.163,13.4681,6
11074,-89.704,102.216,24.5565,6
11928,-87.4829,102.637,1,6
12954,-88.4352,104.91,1,6
14235,-89.4516,104.599,5.12689,6
17922,-85.8082,103.257,1,6
18186,-85.3433,103.893,1,6
18920,-86.9806,100.299,23.8197,6
20629,-87.519,99.9365,25.2623,6
20734,-89.5701,104.234,25.987,6
23553,-88.6605,103.943,1,6
24365,-88.3698,104.046,1,6
33530,-87.5624,102.347,26.8325,6
38030,-85.638,101.679,45.7087,6
39674,-88.896,103.784,1,6
44385,-89.4014,102.571,18.0563,6
45636,-87.3768,101.881,33.8349,6
46186,-86.6017,103.735,1,6
49694,-89.559,103.932,1,6
56427,-89.1448,105.294,1,6
56903,-86.6016,102.109,1,6
66395,-87.6454,99.3721,31.3869,6
73958,-84.4571,103.469,1.40106,6
79858,-88.3145,101.834,1.34993,6
88187,-86.5945,101.95,11.3361,6
89465,-87.7467,103.669,33.8393,6
90649,-87.5819,103.54,8.2752,6
96750,-86.005,102.361,25.7723,6
97020,-88.8325,99.4616,40.7467,6
303,-68.1222,92.047,15.7397,7
2514,-69.3206,94.2377,17.6538,7
2648,-68.4101,94.1474,45.0636,7
6301,-70.6718,91.3106,25.1332,7
17318,-69.0302,90.4574,18.7583,7
17912,-66.6429,92.3271,1,7
21999,-69.2149,90.3636,16.3438,7
26499,-67.4744,91.6527,27.4864,7
30966,-69.8406,91.3836,32.248,7
31981,-68.8383,93.628,31.1885,7
32642,-70.2164,92.3319,16.2477,7
35177,-68.0787,91.9099,39.2725,7
36059,-69.9564,91.6544,27.6142,7
38555,-68.2964,91.2935,16.8885,7
38709,-71.0042,93.0459,32.4751,7
45913,-70.2604,91.0913,27.5448,7
46788,-68.8387,94.8241,1,7
47659,-70.7137,92.1468,50,7
48091,-69.3865,93.7974,17.3051,7
49245,-68.7904,93.2209,17.3951,7
51605,-68.5462,92.0986,1,7
51852,-66.8345,94.0325,46.6947,7
55994,-69.5737,93.0451,21.2202,7
62848,-69.8983,90.4593,41.2101,7
65338,-68.668,92.5531,1,7
65822,-67.2573,93.1531,6.75093,7
66946,-67.0739,92.7212,1,7
67608,-67.9416,93.7647,23.4272,7
67930,-68.3417,94.2691,1,7
76148,-67.3425,93.2317,2.53365,7
76309,-67.5301,91.1744,1.40355,7
76564,-69.682,90.2217,27.0625,7
76600,-68.6832,92.5044,20.5079,7
82033,-70.1462,92.8503,15.6394,7
84597,-68.6926,91.6606,1,7
85259,-67.0266,93.1632,28.6881,7
88031,-67.607,91.2087,20.1384,7
91526,-69.7711,90.7681,1,7
94089,-67.7848,90.6915,28.6869,7
98039,-69.1778,94.2351,22.017,7
99872,-70.0949,93.1591,43.2096,7
624,-83.3803,91.393,21.1687,8
2127,-80.2553,87.2875,8.41946,8
2320,-83.5366,87.0651,1,8
2897,-79.9667,90.2273,1,8
8555,-80.4708,88.7441,1,8
8655,-80.535,90.0433,15.4608,8
12328,-83.5234,91.7484,4.77723,8
13318,-80.8253,89.331,50,8
13626,-79.3099,86.7524,9.3838,8
14247,-81.4832,87.4239,15.4226,8
16943,-81.7165,91.8412,1,8
20002,-81.6377,89.1707,31.1165,8
21269,-83.3078,87.6541,1,8
21911,-80.1678,89.958,33.7493,8
22040,-79.1266,90.1595,14.7455,8
23647,-79.7063,89.5276,17.2583,8
23971,-83.7801,91.2601,1,8
23975,-81.0091,86.8205,10.7307,8
26639,-80.5324,88.806,1,8
31346,-80.4049,90.0883,10.5554,8
34319,-83.8301,88.4489,6.12375,8
35443,-79.774,91.2518,2.89624,8
36853,-79.1169,87.1847,11.0416,8
42989,-80.3618,91.2634,6.96079,8
43921,-80.0744,87.337,17.8706,8
44199,-83.3875,88.8488,24.4018,8
45564,-82.0576,86.7278,1,8
45970,-83.6088,86.6786,1,8
47163,-82.9734,87.5342,1,8
50718,-80.9,89.39,1,8
53093,-79.3474,86.4587,1,8
56319,-79.0695,87.984,1,8
58545,-81.1501,88.2731,1,8
58900,-79.4181,88.3558,1,8
60873,-80.5436,87.8527,14.7458,8
60969,-80.5103,89.4114,36.0937,8
61124,-82.5014,87.237,21.6728,8
61795,-83.1676,89.7733,19.9207,8
63729,-79.9114,90.0163,1,8
65136,-81.6444,90.5927,1,8
65364,-82.2071,89.3303,4.56806,8
67193,-80.6011,90.2439,3.8979,8
70512,-83.8575,86.5633,16.4192,8
70715,-81.5729,90.9225,1,8
72195,-81.6907,89.8676,17.7323,8
77075,-82.6684,87.4445,1,8
80487,-82.9899,87.3149,1,8
83437,-78.8821,86.6446,1,8
84147,-83.3791,88.6333,1,8
85301,-82.969,89.9367,26.5642,8
88068,-80.6874,90.7202,9.65959,8
88848,-80.3774,86.5209,1,8
90438,-80.0773,89.497,37.2785,8
91093,-83.5205,89.2304,1,8
93928,-81.6844,86.8423,1,8
97820,-79.7916,89.2663,1,8
694,-73.1063,109.144,19.6621,9
837,-73.833,106.9,1,9
1043,-72.7497,107.741,1,9
6710,-74.2117,107.5,28.2025,9
12305,-71.4741,108.923,50,9
12744,-74.9823,108.094,1,9
13093,-74.5504,107.279,13.5868,9
14757,-75.1004,107.821,12.8048,9
22369,-75.0883,107.919,1,9
24158,-76.2568,109.174,22.0901,9
25020,-74.1262,110.742,1,9
26668,-74.1326,108.89,9.23784,9
28708,-73.6516,110.211,1,9
31070,-72.7135,107.872,1,9
35219,-75.7605,108.211,1,9
35597,-75.9235,107.723,10.5683,9
36790,-73.6677,110.174,23.8036,9
40751,-77.0237,109.325,33.8892,9
43106,-70.8488,109.015,15.9536,9
43849,-74.8159,109.587,12.2277,9
44899,-75.1548,107.437,28.1188,9
45698,-73.4396,109.636,1,9
47336,-75.1351,109.348,35.4081,9
47373,-74.4485,109.682,1,9
49232,-73.4814,109.488,1,9
50591,-74.8524,110.184,50,9
51112,-75.1023,109.019,19.3928,9
