ID,GiftID,TripID,Weight
1,59,1,42.8066
2,58757,1,41.7508
3,33532,1,33.0378
4,12453,1,31.0327
5,59861,1,30.9648
6,11098,1,21.5001
7,24052,1,20.9855
8,8252,1,19.8712
9,22551,1,19.2177
10,6059,1,14.7623
11,65894,1,5.48839
12,86429,1,5.18914
13,97412,1,2.00761
14,75951,1,1
15,69802,1,1
16,61502,1,1
17,90191,1,1
18,29538,1,1
19,26954,1,1
20,26909,1,1
21,78811,1,1
22,36928,2,50
23,33150,2,50
24,25512,2,50
25,56739,2,45.9291
26,95980,2,45.9289
27,27434,2,40.0702
28,57025,2,38.83
29,73923,2,35.7457
30,233,2,32.6637
31,1906,2,30.7543
32,98412,2,27.7088
33,58352,2,26.6224
34,54464,2,26.5804
35,58781,2,23.4238
36,5049,2,21.7516
37,37545,2,20.163
38,35196,2,18.7793
39,48246,2,17.8194
40,85108,2,16.1184
41,43098,2,15.1488
42,81879,2,14.9633
43,461,2,14.6188
44,69599,2,11.8709
45,30553,2,9.89198
46,28044,2,6.47195
47,27814,2,4.14368
48,93256,2,3.82982
49,87229,2,3.68427
50,24142,2,2.21158
51,72811,2,1
52,69685,2,1
53,47009,2,1
54,85557,2,1
55,35055,2,1
56,94171,2,1
57,18144,2,1
58,15403,2,1
59,13804,2,1
60,11754,2,1
61,10809,2,1
62,94205,2,1
63,79189,2,1
64,94315,3,43.7487
65,48523,3,38.0169
66,27771,3,31.3917
67,96423,3,29.7059
68,59516,3,24.2938
69,4289,3,22.1807
70,35929,3,21.5683
71,39369,3,17.5229
72,36973,3,16.0321
73,93966,3,15.071
74,5484,3,13.6747
75,61770,3,11.8221
76,90259,3,11.4412
77,54969,3,9.84903
78,40718,3,8.837
79,41263,3,5.29403
80,41605,3,1.22813
81,91199,3,1
82,60729,3,1
83,69725,3,1
84,71435,3,1
85,28004,3,1
86,98009,3,1
87,21247,3,1
88,74869,3,1
89,94557,3,1
90,87242,4,37.2815
91,40104,4,37.2207
92,2998,4,36.9386
93,1185,4,36.1864
94,81131,4,35.9914
95,15763,4,33.6297
96,52701,4,33.058
97,39592,4,29.6933
98,183,4,29.684
99,77298,4,28.8162
100,21603,4,21.177
101,41167,4,16.7037
102,18184,4,13.7553
103,78628,4,13.0795
104,7094,4,12.3567
105,38498,4,11.7482
106,48476,4,9.72466
107,37011,4,8.81697
108,50599,4,8.57901
109,10056,4,7.64293
110,73046,4,6.98079
111,25897,4,6.93268
112,39976,4,6.50612
113,30466,4,6.40465
114,44819,4,4.35737
115,49221,4,4.12704
116,82405,4,3.72791
117,56843,4,3.54907
118,65981,4,1.20484
119,47737,4,1
120,47260,4,1
121,73018,4,1
122,34329,4,1
123,30111,4,1
124,19892,4,1
125,19648,4,1
126,14834,4,1
127,2047,4,1
128,63241,4,1
129,69319,5,46.5728
130,42672,5,41.8622
131,16656,5,39.7428
132,84701,5,38.9476
133,38304,5,38.1069
134,12123,5,36.4091
135,20544,5,34.8578
136,11942,5,34.4455
137,37419,5,32.5138
138,35602,5,31.9081
139,25503,5,29.6936
140,13982,5,29.0256
141,45289,5,27.9869
142,95093,5,27.2305
143,59096,5,26.9124
144,23552,5,23.9038
145,41840,5,23.5453
146,47857,5,20.0212
147,51512,5,20.0023
148,51176,5,18.4767
149,85261,5,18.2397
150,89959,5,16.5775
151,91159,5,14.8992
152,57503,5,10.2847
153,42705,5,9.11672
154,11206,5,8.09697
155,70118,5,6.7105
