TripID,Cost
1,74164.4
2,47949.1
3,42370.3
4,69533.6
5,89290.3
6,79498.9
7,73775
8,78783.1
9,74428.2
10,71390.6
11,51255.2
12,51229.5
13,89909.9
14,64215.3
15,58304.6
16,50587.7
17,86058.1
18,90270
19,56522
20,75213.8
21,64429.6
22,96665.2
23,44667.8
24,67355.4
25,41361.1
26,77009.5
27,46855.8
28,85522.9
29,29703.6
30,83440.1
31,65554.8
32,73273.5
33,76019.3
34,36303.8
35,98700.1
36,95867
37,99781.2
38,70208.8
39,51856.9
40,107450
41,91805.7
42,34939.4
43,63561.5
44,43851
45,56744.5
46,84942.6
47,102681
48,54079.3
49,97393.8
50,68874.9
51,101861
52,80007.1
53,72925.6
54,30459.7
55,77260
56,57455.5
57,94726
58,64175.6
59,40839.6
60,71103.9
61,35016.5
62,52419.8
63,66660.8
64,56278.5
65,36837.1
66,45970.7
67,58083.2
68,73074.1
69,55394.8
70,35057.6
71,100100
72,35080.2
73,37623
74,29948.1
75,61815.6
76,73529
77,41474.3
78,83135.1
79,73764.7
80,72407.1
81,48811.8
82,34732.6
83,52900.8
84,37011.4
85,76020.7
86,62403.4
87,110896
88,86228.6
89,97488.1
90,81242.9
91,96301.6
92,106641
93,50676.8
94,37979.8
95,123974
96,59415.9
