TripID,Cost
1,47524.1
2,47475.5
3,61567.3
4,27230.5
5,67744.1
6,34908.3
7,35202.5
8,48411.7
9,54913.3
10,56751.3
11,71493.9
12,62844.4
13,34263.1
14,11478.4
15,46555
16,42214.4
17,33408.9
18,84980.8
19,6466.6
20,40143.1
21,58323.8
22,59112
23,54596.2
24,31946.3
25,26898.3
26,56382.5
27,21234.8
28,44048.2
29,46367.1
30,25456
31,94420.1
32,48797.3
33,46743.8
34,66975.9
35,33437.3
36,51964
37,55990.4
38,53122
39,61817.4
40,37995.9
41,60008.1
42,50303
43,61203.7
44,27865.5
45,53895.5
46,51417.3
47,20395.5
48,47515.7
49,37861.3
50,34934.8
51,52322
52,11629.9
53,44000.9
54,55755
55,60726.7
56,42424.5
57,61519.9
58,37041.4
59,40654.6
60,41346.1
61,59284.7
62,37667.8
63,46322.4
64,45104.9
65,57589.1
66,49798.6
67,69731.4
68,56798
69,14386.1
70,48154.3
71,38636
72,40316.9
73,37609.2
74,11539.2
75,52592.7
76,56962
77,41050
78,56202.1
79,54079
80,39176.2
81,32250.5
82,30756.4
83,6466.6
84,21697.7
85,46268.3
86,46991.1
87,66427.2
88,58964.7
89,56513.9
90,55163.2
91,56414.9
92,26442.3
93,37414.4
94,42057.3
95,62762.9
96,27800.8
97,41825.6
98,48837.7
99,94639
