ROW,GiftID,Latitude,Longitude,Weight
1,92,71.6198,98.1538,7.65645
2,94,68.0724,99.439,25.1622
3,161,59.6301,94.767,17.6725
4,211,70.5513,93.8088,1.79122
5,322,61.7057,91.0402,1
6,361,67.746,96.3692,18.2489
7,372,58.3233,100.312,1
8,472,69.5163,92.3869,10.9289
9,560,70.2872,97.4015,44.0627
10,616,63.4665,91.4106,1
11,673,62.5714,94.9545,46.2836
12,840,74.0848,87.3619,1
13,849,60.6677,85.3585,14.8926
14,881,63.6101,99.9645,23.892
15,886,68.4513,98.7998,22.3304
16,952,61.2684,91.2992,1
17,969,72.0351,94.3912,28.8888
18,1150,59.3826,94.913,4.67125
19,1305,60.3492,87.2716,25.7275
20,1466,69.3944,90.941,27.7272
21,1545,73.0853,104.463,15.0851
22,1641,61.7288,106.212,1
23,1667,61.5795,92.6085,1
24,1844,68.6057,85.6202,19.5096
25,1851,69.1185,93.5194,10.092
26,1888,58.0878,96.9746,46.0844
27,1955,63.3687,90.6156,1
28,2116,71.8147,95.6691,1
29,2117,67.4554,87.9377,1
30,2184,64.2431,106.236,11.1629
31,2201,58.8221,95.5828,10.8201
32,2276,54.4933,93.7073,20.0917
33,2293,67.5133,92.7049,23.1115
34,2315,75.2769,90.9159,23.8515
35,2527,68.3567,104.945,23.2159
36,2575,73.1008,107.722,22.2137
37,2671,69.7949,91.3577,1
38,2676,74.317,104.823,1
39,2685,63.56,104.051,1
40,2695,67.1946,98.1336,9.34448
41,2746,68.2164,106.091,14.6184
42,2760,71.2278,105.668,26.9054
43,2972,78.7776,103.812,7.66641
44,2994,66.5527,96.1219,15.2861
45,3129,56.9016,98.1868,1
46,3187,59.2784,95.5293,1
47,3288,61.945,93.6675,7.00952
48,3307,57.1778,93.6595,6.17736
49,3351,64.0545,88.5908,1
50,3362,74.8535,98.4556,19.4256
51,3448,63.2365,98.0935,50
52,3489,74.4492,90.3017,16.931
53,3510,72.0853,93.9461,1
54,3511,75.0888,102.146,47.1758
55,3598,68.7811,102.35,39.6384
56,3603,60.269,97.5655,4.66019
57,3628,59.4628,97.7212,1
58,3668,74.8747,106.721,31.9169
59,3930,68.0785,87.0814,3.05997
60,3971,79.705,99.4347,1
61,3977,62.0444,92.129,1
62,4085,63.1176,98.1877,14.8092
63,4120,66.2902,89.471,5.71779
64,4183,72.7725,101.942,3.22965
65,4218,79.8642,99.1653,1.1091
66,4223,63.2918,87.0041,1
67,4344,75.4105,97.7142,2.85816
68,4393,61.464,87.6595,13.1182
69,4416,60.2682,100.207,40.9836
70,4435,68.1951,104.095,1
71,4574,71.9784,98.1859,1
72,4587,60.3186,97.2617,9.78091
73,4719,56.1093,93.11,33.341
74,4720,70.4863,103.518,3.59223
75,4809,54.021,92.5494,44.5216
76,4901,58.0226,92.2046,1
77,4951,60.5412,95.0742,19.5831
78,4963,73.1774,101.282,50
79,5023,71.5584,106.383,2.96661
80,5179,71.5717,102.973,21.3002
81,5207,58.04,93.6846,14.013
82,5237,62.0301,86.3691,3.95059
83,5306,63.7185,87.2314,2.95813
84,5317,62.652,93.5793,1
85,5375,70.0363,97.7504,1
86,5383,72.9407,103.606,44.4715
87,5467,56.4475,98.2202,22.8016
88,5494,60.2546,89.6795,4.52483
89,5516,75.199,101.084,1
90,5572,70.8088,94.876,8.73529
91,5736,60.1384,99.1915,7.59742
92,5786,61.0277,87.5527,21.167
93,5838,59.8905,100.717,34.0911
94,5865,71.4284,87.4602,22.5772
95,5955,73.2431,104.692,1.70719
96,6094,70.2096,104.802,1
97,6095,65.4935,102.498,21.7813
98,6102,65.6946,95.4774,1
99,6146,73.1024,97.9747,1
100,6294,56.0249,93.4517,8.26423
101,6507,69.9252,94.6478,49.1607
102,6617,62.4241,83.0009,10.7089
103,6766,65.0691,102.273,8.34567
104,6865,59.8167,94.031,22.8062
105,6881,69.2019,93.8187,16.7045
106,6893,66.2508,85.5915,3.62151
107,6939,55.5019,94.9434,11.5773
108,6965,73.8399,89.9264,26.851
109,6994,70.7999,106.033,1
110,7049,61.3045,98.5121,1
111,7121,56.84,92.1159,22.4084
112,7155,79.5109,99.5693,2.76591
113,7156,71.4821,103.76,4.36437
114,7185,74.94,95.2983,1
115,7334,61.0455,101.191,1
116,7380,73.2062,84.6448,1
117,7427,65.9552,94.4257,22.1548
118,7603,58.2599,100.638,4.25203
119,7626,69.1828,98.001,1
120,7666,62.7614,104.158,1
121,7738,65.6586,88.1665,1.77039
122,7764,68.1682,102.923,1
123,7849,70.1673,99.3634,1
124,7862,71.7808,97.5284,1
125,7884,64.7688,99.3878,20.6931
126,8017,65.1231,105.428,28.1782
127,8051,71.8934,95.004,1
128,8365,57.9425,96.7436,20.4995
129,8384,65.2543,83.776,16.7767
130,8418,71.0174,94.6976,13.3698
131,8425,64.72,98.423,1
132,8468,63.9334,86.4809,44.7712
133,8497,68.8349,99.9585,1
134,8625,61.9165,94.3108,44.8056
135,8664,61.4631,89.1197,6.69865
136,8699,64.3178,98.3214,7.68368
137,8862,66.8847,104.758,1
138,8869,66.1148,84.3196,1
139,8898,67.709,83.9008,1
140,9008,64.739,101.723,2.29446
141,9045,62.3778,101.897,1
142,9131,59.3254,93.1469,50
143,9163,67.6615,83.4,29.7515
144,9179,72.9269,96.4266,20.526
145,9184,75.2413,107.403,17.6492
146,9207,64.6284,106.45,1
147,9227,76.0747,100.52,1
148,9289,65.4718,93.5406,1.68563
149,9317,55.8913,95.7502,12.5981
150,9359,65.3695,91.0312,1
151,9417,59.2371,90.6935,1
152,9456,60.9095,95.9421,5.26671
153,9460,74.9221,96.4273,1
154,9476,63.412,84.7776,1
155,9488,55.0811,91.0965,1
156,9615,63.668,98.7864,14.7666
157,9713,78.9626,97.8991,1
158,9766,62.9961,99.4556,44.3671
159,9815,66.8465,104.037,17.3932
160,9823,68.2857,87.2693,1
161,9845,56.2133,94.4899,1
162,9910,73.45,97.5603,32.9995
163,10115,76.0161,95.1492,1
164,10141,74.1084,96.3784,50
165,10176,72.1475,95.4524,18.1586
166,10267,66.2984,105.671,1
167,10420,55.0657,93.2471,12.9032
168,10439,60.3932,96.5221,19.9398
169,10467,57.7166,91.7324,1
170,10493,73.3199,103.873,1
171,10666,68.0046,97.4024,35.6813
172,10680,67.9161,92.3338,4.75766
173,10700,63.0784,101.588,16.7458
174,10744,71.2193,96.9952,10.5752
175,10763,69.4659,86.358,8.03614
176,11012,67.0952,91.5619,5.6331
177,11029,57.4412,97.3291,1
178,11051,74.2399,92.3752,14.5307
179,11164,59.186,91.7381,31.5089
180,11201,59.3408,98.4622,24.4193
181,11275,73.4559,85.917,41.2436
182,11285,65.359,102.63,1
183,11350,67.2744,87.6068,50
184,11377,64.5402,85.5194,37.1497
185,11388,55.6265,96.4443,9.41517
186,11456,56.0712,92.0026,1
187,11556,64.5518,102.806,6.57644
188,11761,79.1723,102.689,1
189,11767,62.1776,89.5511,1
190,11795,60.9765,90.7735,1
191,11872,75.2339,103.696,31.6928
192,11884,61.1308,100.917,1
193,12014,79.9737,96.8034,21.2671
194,12015,72.1937,100.878,26.5738
195,12037,71.7693,86.5238,4.59077
196,12137,61.8777,103.885,1
197,12155,70.4601,94.8047,31.2778
198,12258,56.9518,94.9034,1.9646
199,12267,62.8029,101.088,19.3126
200,12393,67.7365,87.2016,1
201,12476,57.6889,94.3401,1
202,12600,72.8304,86.5992,1
203,12713,71.0359,103.133,5.75426
204,12753,55.7842,95.7862,1
205,12775,65.8181,106.192,28.8814
206,12938,62.8611,95.5921,6.18656
207,12987,66.9446,106.856,1
208,13015,69.7796,90.7299,35.4856
209,13021,68.0514,89.3063,9.73139
210,13026,78.6004,105.333,1
211,13049,60.5442,104.575,5.29321
212,13088,59.2345,96.2448,20.061
213,13246,75.9154,106.191,6.13314
214,13284,65.6723,85.2197,15.5041
215,13317,69.1232,92.0805,38.36
216,13394,64.3556,103.363,41.2489
217,13432,66.3869,93.5317,10.5983
218,13517,76.0474,104.292,1
219,13598,68.2347,85.8996,22.497
220,13612,55.358,94.0725,19.7817
221,13642,74.9741,93.4831,31.5811
222,13787,70.5371,105.208,2.538
223,13827,74.2082,102.823,50
224,13939,59.6484,100.759,1
225,14122,61.8476,98.8494,1
226,14144,65.4992,100.933,10.6054
227,14194,61.1641,101.963,19.7894
228,14211,60.1146,89.3452,4.17184
229,14232,65.3339,84.021,1
230,14237,80.64,93.4543,50
231,14396,63.2808,100.603,25.9574
232,14419,61.411,96.5837,1
233,14487,58.7038,96.9178,10.6806
234,14525,55.9946,91.3516,15.3421
235,14615,66.0981,86.1501,9.6963
236,14623,73.3192,93.7687,2.04291
237,14723,64.8033,99.5349,1
238,14727,74.5287,98.8171,50
239,14794,78.2213,102.788,9.68391
240,14854,61.4234,91.9995,1
241,14861,70.4545,98.593,11.0208
242,14875,74.8781,103.112,16.1027
243,14902,64.6894,84.7691,20.2301
244,15126,57.6086,97.3431,1.38298
245,15148,68.9622,94.5273,1
246,15202,65.1603,84.9803,1
247,15219,69.9854,103.907,13.24
248,15223,63.9893,97.2444,7.97309
249,15310,63.4575,96.0101,50
250,15318,71.9996,91.8875,1
251,15327,76.8098,104.085,1
252,15496,58.4552,98.0491,35.909
253,15549,73.3656,83.4412,1
254,15561,61.997,95.8892,38.5902
255,15580,73.6591,89.9559,1.29324
256,15666,56.5541,92.9865,9.86139
257,15813,73.0064,104.775,2.84373
258,15916,70.5073,92.086,19.4607
259,16054,70.6648,105.705,8.84441
260,16103,69.3736,93.1369,10.7099
261,16106,68.4632,84.4771,1
262,16117,75.4265,89.8839,22.6497
263,16159,65.6447,85.8747,1
264,16172,63.24,104.279,1
265,16188,66.9779,94.3184,49.9695
266,16229,74.6735,92.8555,1
267,16274,65.53,103.74,43.6314
268,16326,58.9483,96.4054,5.93344
269,16395,61.7611,97.2682,1
270,16476,70.7404,89.0344,14.1661
271,16611,60.7283,105.542,14.0167
272,16700,58.3514,93.6824,9.88934
273,16842,65.4651,105.857,17.3353
274,16890,73.9658,97.9775,43.3048
275,16924,65.7553,95.7941,23.6321
276,17142,67.0083,85.704,14.7438
277,17146,67.2807,89.3067,1
278,17281,55.9889,92.6113,1
279,17297,64.5603,100.262,1
280,17520,72.3889,91.7133,6.30979
281,17554,69.5485,101.497,1
282,17627,65.4189,91.0052,22.6259
283,17660,59.4228,87.9677,10.5715
284,17805,66.53,91.6525,3.27346
285,17854,69.0018,99.261,27.6909
286,17936,69.0235,94.5558,8.8808
287,18062,64.5355,84.2098,24.3774
288,18086,61.7392,101.564,28.5267
289,18118,66.3411,94.1648,4.61189
290,18128,68.7593,106.992,26.7811
291,18252,65.7416,94.8134,32.2572
292,18321,61.9546,94.2531,4.34342
293,18601,64.1737,106.044,30.0732
294,18648,70.9662,102.786,1
295,18662,61.2096,95.4433,12.7886
296,18715,75.7591,97.7388,22.3053
297,18806,79.193,99.4213,1
298,18856,75.0078,107.217,38.3087
299,18857,54.9599,92.347,20.4089
300,18900,67.0267,95.9971,14.5592
301,19069,69.8179,101.994,2.59327
302,19091,70.2509,98.9026,1
303,19095,55.7339,92.1315,50
304,19159,63.7739,105.579,30.1733
305,19220,63.5826,97.256,1
306,19259,71.1984,102.461,21.5625
307,19307,67.4278,93.4509,41.5726
308,19354,74.9666,100.102,1
309,19366,59.2884,89.9784,30.8764
310,19474,62.1761,86.103,1
311,19476,61.5346,89.4776,1
312,19629,71.1988,92.7776,17.1053
313,19655,74.1866,88.025,1
314,19779,63.8402,106.525,20.3202
315,19814,59.763,95.992,16.4382
316,19842,67.6148,103.134,1
317,19849,58.1928,98.1694,1
318,19873,58.7626,96.1754,2.4989
319,20021,70.3774,102.639,16.8424
320,20042,67.7179,88.9284,35.2611
321,20049,64.8742,97.6109,43.0492
322,20166,66.8458,92.7214,1
323,20176,63.6882,95.2855,35.3913
324,20238,69.808,103.311,8.23142
325,20642,71.2034,92.6543,18.3015
326,20708,66.4606,84.82,3.44582
327,20728,71.9754,82.6499,41.9646
328,21082,71.5949,83.7078,1
329,21114,72.4376,92.3921,12.0279
330,21170,65.1706,106.712,33.798
331,21263,56.6319,98.2343,1.91881
332,21275,61.0304,86.0258,1
333,21370,63.2408,88.5807,1
334,21376,73.5121,99.367,10.5399
335,21378,67.9022,103.697,1
336,21420,80,98.9815,1
337,21483,74.436,97.449,1
338,21645,58.9524,98.5308,11.7422
339,21718,60.7771,97.2629,10.1752
340,21783,75.0514,90.7439,1
341,21964,72.5332,85.1689,1
342,21993,59.7887,102.003,1
343,22055,62.4418,85.4793,2.6964
344,22167,63.2861,83.9981,1
345,22168,60.8689,90.8953,4.81049
346,22181,61.877,88.5359,1
347,22324,63.0919,101.865,25.5941
348,22427,65.431,105.629,1
349,22458,67.8443,89.5837,23.8397
350,22471,69.9682,101.903,6.76215
351,22497,56.2954,97.5268,1
352,22623,64.4742,96.5063,7.35643
353,22674,63.8846,85.2395,21.8299
354,22777,57.5497,91.4727,22.565
355,22788,71.697,103.471,11.6154
356,22803,67.7164,83.5971,12.0614
357,22832,58.1754,101.442,14.5297
358,22834,64.0821,85.6601,28.9079
359,22841,65.044,104.126,1
360,22867,64.8557,104.696,1
361,22868,73.2251,96.1761,17.7036
362,22884,60.0952,102.667,6.75293
363,22967,61.7718,87.1565,9.50141
364,22988,74.7356,107.496,1
365,23050,68.7247,91.4844,22.5991
366,23130,64.6022,86.9823,1
367,23178,69.7016,91.5077,1
368,23285,78.8775,102.877,3.07856
369,23419,59.5234,97.9672,11.4347
370,23479,61.9031,103.328,20.9884
371,23573,58.2838,91.5761,1
372,23716,60.5441,101.875,1
373,23842,61.9705,98.9425,1
374,23848,62.8903,98.6793,1
375,23925,59.3486,96.0399,23.7724
376,24002,56.223,97.4008,13.6462
377,24134,61.2097,105.313,2.98213
378,24286,67.6577,103.533,2.60994
379,24301,66.5047,98.734,1
380,24356,64.2543,95.1752,9.0605
381,24379,61.7716,91.1658,30.9794
382,24473,57.4948,97.823,1
383,24580,80.0897,94.1865,1
384,24721,60.0547,103.518,1
385,25004,64.6604,103.209,1
386,25084,63.5199,85.6741,1
387,25154,60.935,92.9838,16.0029
388,25369,63.1343,89.8376,38.5706
389,25409,62.8617,102.204,47.475
390,25582,60.3116,96.6013,29.5082
391,25687,72.2438,93.1735,23.3072
392,25700,68.7793,101.504,35.3819
393,25891,59.0069,101.664,5.77635
394,25936,62.9871,92.69,13.3568
395,25998,64.96,97.8715,1
396,26034,69.6388,87.2855,9.68253
397,26046,68.6233,84.2524,49.9626
398,26129,58.6746,93.6095,16.2273
399,26135,74.274,95.0793,1.23422
400,26155,66.0584,88.977,1
401,26178,59.7346,88.0178,1
402,26199,66.3576,99.0179,1
403,26253,62.3907,96.7758,22.4725
404,26271,69.8029,99.023,18.4873
405,26274,67.3864,90.8324,1
406,26335,70.1052,83.2823,10.1859
407,26344,66.1805,104.188,34.9452
408,26514,64.0633,102.264,1
409,26594,58.7415,96.5301,21.0396
410,26624,63.3737,93.0056,9.01143
411,26629,72.4525,92.8826,29.141
412,27057,62.668,97.6848,1
413,27179,70.699,83.021,1
414,27294,67.8962,92.9365,1
415,27315,69.861,85.2876,14.7045
416,27323,62.6329,98.5272,8.37182
417,27388,71.3116,107.395,31.2929
418,27400,67.0116,85.9123,18.4567
419,27627,69.7308,91.1859,45.1662
420,27653,60.8699,91.828,1
421,27735,79.5867,96.8184,20.8087
422,27770,67.1953,104.202,1
423,27813,76.1696,103.155,26.4864
424,27867,64.2704,94.3072,1
425,27900,56.1965,97.574,1
426,27905,68.5038,97.516,25.0375
427,28077,64.2959,93.2603,3.83202
428,28189,59.0347,95.749,1
429,28310,62.2082,99.601,16.9661
430,28313,60.2102,102.443,13.0168
431,28467,66.8386,89.2375,10.9399
432,28483,63.9432,103.403,1
433,28638,58.5226,96.3322,1
434,28646,69.4007,93.9886,3.83397
435,28784,66.8838,99.0243,1
436,28814,62.793,105.741,18.6507
437,28907,56.1533,92.0334,25.1605
438,29074,67.4228,89.9025,1
439,29288,69.412,98.5615,13.5481
440,29344,73.2342,86.9768,28.2162
441,29448,67.7315,95.3694,34.9661
442,29535,57.7765,96.854,5.69626
443,29733,73.3314,96.3946,1.61034
444,29837,75.227,91.2033,1
445,29874,63.3779,100.849,17.0716
446,30017,66.8327,93.8462,33.0186
447,30076,59.2544,90.1413,1
448,30167,60.8823,85.7745,1
449,30169,62.0889,87.3551,11.3984
450,30190,68.7679,106.063,7.21334
451,30243,69.5126,86.8631,1
452,30313,56.2026,96.1298,1
453,30545,64.2803,98.1279,11.8587
454,30578,74.2474,100.838,9.59935
455,30581,68.0392,95.0512,1
456,30674,74.4819,87.9046,1
457,30746,62.3543,103.018,5.47252
458,30790,72.0362,107.538,1
459,30867,61.6381,87.2597,1
460,30902,67.0237,101.088,1
461,30939,78.9566,97.8853,25.2422
462,30986,66.1703,106.388,4.9273
463,31142,73.0568,95.2342,6.52516
464,31226,74.3392,104.481,32.4582
465,31301,72.6747,85.8103,31.2524
466,31399,57.4921,91.4231,7.52036
467,31453,69.7553,103.396,20.8603
468,31467,70.7028,96.4226,50
469,31564,71.1902,91.7801,1
470,31598,61.5059,103.166,32.5291
471,31663,54.8318,92.5975,1
472,31697,63.9279,94.5948,1
473,31757,66.8361,92.2845,3.42585
474,31928,65.8574,87.3664,1
475,32022,79.1174,97.0775,1
476,32044,59.5131,101.392,1
477,32074,57.7887,96.3269,10.5341
478,32209,72.9426,102.376,9.11892
479,32263,74.7837,92.0887,11.2121
480,32364,61.4987,87.304,18.1237
481,32437,64.1214,95.8408,11.8293
482,32473,74.0545,95.5339,15.6518
483,32514,70.7464,96.3191,7.07177
484,32525,73.7655,90.5485,1
485,32540,64.454,89.1976,1
486,32576,66.1271,91.7419,1
487,32598,71.2644,101.975,25.7582
488,32648,73.7584,103.606,13.7827
489,32669,68.1111,102.481,40.2528
490,32698,61.4232,93.1074,2.0553
491,32736,67.0373,104.393,13.6452
492,32803,67.2495,93.6763,21.3665
493,32832,61.4872,101.178,37.3684
494,32904,68.9482,99.0597,5.48666
495,32922,71.6988,92.3794,28.7819
496,32924,65.2652,92.3473,1
497,33012,62.4768,94.2009,11.1406
498,33129,61.4565,89.3914,17.6902
499,33355,60.5487,102.949,18.5272
500,33386,63.4635,99.2104,28.2832
501,33393,72.1978,88.8956,10.9925
502,33459,71.6189,107.348,4.61693
503,33460,59.3536,94.1599,41.9904
504,33462,67.8838,99.1007,1
505,33467,67.5942,99.0304,15.1588
506,33502,65.8024,89.3631,30.5536
507,33571,61.906,101.912,3.69289
508,33682,56.913,92.7772,17.1859
509,33854,59.7624,89.9297,25.2293
510,33893,79.1457,101.596,27.3722
511,33980,61.3794,97.864,12.7485
512,33981,61.1958,102.858,1.00997
513,33992,66.6996,95.7896,1
514,33996,57.059,94.457,10.7179
515,34291,68.5478,100.496,1
516,34346,63.6371,103.968,1
517,34353,58.5542,101.246,1
518,34361,58.8947,91.4552,39.7189
519,34395,71.9851,84.6852,1
520,34678,74.6621,91.6115,1
521,34737,68.0542,88.2597,17.035
522,34860,66.8951,97.719,1
523,34861,74.7455,96.7533,13.4559
524,34887,65.2092,87.908,36.1784
525,34922,65.7752,92.2832,8.21861
526,34955,72.2749,91.3967,9.03093
527,34956,66.962,100.694,5.5338
528,34980,70.055,87.9258,1
529,35079,63.7874,102.605,35.3249
