ROW,GiftID,Latitude,Longitude,Weight
1,13,73.1896,-106.604,4.98356
2,100,75.2856,-100.098,1
3,169,78.195,-81.576,1
4,347,78.2729,-77.3091,2.28207
5,395,78.3755,-89.3544,18.9045
6,411,71.0029,-94.56,1
7,466,68.0186,-104.586,1
8,502,71.9279,-83.2783,1
9,701,55.7333,-95.0387,26.8011
10,770,67.7369,-95.4051,15.3003
11,785,70.848,-82.7129,37.0286
12,857,54.2159,-92.4903,3.53417
13,1163,66.8778,-82.4392,1
14,1391,79.1247,-91.6875,2.16847
15,1412,66.8365,-87.9475,12.0662
16,1413,71.2919,-89.1573,4.41046
17,1467,57.0298,-95.3497,12.7703
18,1556,65.6883,-101.703,16.7763
19,1578,65.2744,-109.558,1
20,1662,65.4711,-103.965,9.32265
21,1711,68.2333,-85.5563,34.7133
22,1795,60.1253,-102.898,39.5996
23,1862,59.0189,-104.635,3.08195
24,1899,56.521,-98.377,50
25,1911,70.6686,-84.6878,14.5711
26,1926,56.3446,-95.3984,17.3271
27,2027,80.7889,-88.7586,1
28,2053,53.3369,-99.0437,1
29,2169,60.8034,-107.909,33.0052
30,2279,72.9845,-107.674,1
31,2407,82.7767,-79.3146,1
32,2410,81.4266,-90.2238,21.6318
33,2547,69.4477,-97.6647,15.1039
34,2548,64.71,-103.052,31.2113
35,2670,67.4846,-82.9667,50
36,2697,63.9456,-82.4016,16.6125
37,2713,67.6183,-88.3994,36.7568
38,2785,60.3219,-99.6397,1
39,3009,65.9586,-109.281,10.5036
40,3057,57.0038,-96.4831,35.0481
41,3174,75.2517,-91.8918,1
42,3447,64.2996,-90.9768,29.0319
43,3501,70.896,-85.0905,32.2328
44,3768,61.8047,-94.2069,1
45,3797,80.0609,-88.221,17.7052
46,3837,71.5815,-82.957,15.3092
47,3931,64.2143,-91.5376,23.2369
48,3946,78.954,-86.996,1
49,3975,80.026,-78.4646,28.4343
50,4016,66.0158,-105.534,1
51,4029,55.3918,-94.9462,1
52,4068,60.3452,-106.111,20.8162
53,4109,63.5108,-102.638,12.2768
54,4257,71.5438,-94.3299,4.29141
55,4401,66.8576,-106.434,50
56,4405,73.036,-98.4133,23.6223
57,4636,60.2424,-105.844,21.8953
58,4832,60.4046,-103.99,17.2536
59,4834,78.4359,-111.319,27.1814
60,4840,66.4294,-108.051,1
61,4976,56.5263,-92.5759,18.3028
62,4996,69.442,-110.414,1
63,5020,62.6139,-100.908,1
64,5043,64.2607,-98.8484,22.4802
65,5076,62.5786,-98.9321,26.9217
66,5107,55.7669,-98.6306,1
67,5157,67.863,-88.2967,24.9813
68,5183,76.4474,-93.7945,34.0022
69,5251,70.8546,-104.236,46.9788
70,5324,71.2983,-85.5479,1
71,5372,66.4739,-105.04,19.6487
72,5406,55.0834,-93.7015,18.1643
73,5600,79.4673,-88.5794,6.90288
74,5617,65.3835,-95.4038,26.6073
75,5685,53.7958,-94.8669,1
76,5690,56.4972,-102.536,42.9133
77,5712,82.7385,-76.4277,23.5607
78,5864,61.631,-98.7854,1
79,5898,75.1162,-96.4202,26.9463
80,5913,54.535,-93.014,25.8334
81,5919,68.3862,-107.21,1
82,5926,63.161,-104.535,12.783
83,5972,64.1725,-103.905,1
84,5992,63.721,-109.252,1
85,6122,72.3798,-79.2953,7.75357
86,6123,76.4958,-94.9997,3.16569
87,6130,62.0934,-103.685,1
88,6140,62.5933,-93.0132,40.5916
89,6152,79.5469,-93.9422,2.11786
90,6259,64.4526,-91.7958,10.3738
91,6368,75.3739,-99.0118,48.1389
92,6385,55.5214,-93.6782,1
93,6387,54.6212,-96.1277,6.73602
94,6500,66.9626,-108.37,7.41977
95,6548,68.6272,-82.6682,1
96,6596,69.5719,-105.756,48.6691
97,6635,76.2222,-91.0906,22.2456
98,6653,60.1468,-96.1137,3.993
99,6739,80.7665,-86.0109,12.2888
100,6876,67.6237,-97.1925,1
101,6882,77.5745,-86.5176,20.3518
102,6935,54.2992,-96.9964,18.7878
103,7214,73.0906,-92.9099,10.9454
104,7223,64.8493,-98.636,41.4792
105,7298,65.682,-99.6058,1
106,7351,76.3427,-91.118,34.8683
107,7387,55.5512,-89.4082,1
108,7389,78.3116,-102.392,1
109,7391,63.7534,-106.609,1
110,7444,68.7188,-106.079,1
111,7528,66.8101,-88.5563,1
112,7780,54.5626,-93.568,40.1357
113,7805,68.7989,-95.8967,9.6296
114,7822,69.5527,-105.35,2.89941
115,7854,75.5327,-83.0651,19.2124
116,7963,61.2685,-100.714,1
117,8127,75.8241,-102.772,4.33373
118,8198,66.5268,-109.765,21.3803
119,8240,62.4222,-103.23,25.0489
120,8257,81.5901,-85.4036,27.5027
121,8294,67.9235,-104.848,6.07972
122,8426,80.1178,-86.0975,19.5744
123,8436,69.9115,-93.1546,1
124,8504,59.7155,-106.024,21.11
125,8571,70.4144,-106.273,43.2225
126,8633,64.0652,-97.935,1
127,8666,62.9203,-95.8553,14.3604
128,8667,61.5256,-101.882,12.3027
129,8741,65.0618,-94.6416,1
130,8825,70.4544,-95.5965,24.9406
131,8830,67.7266,-98.0669,14.9716
132,8836,64.8321,-94.7433,1
133,8861,81.3466,-89.1811,4.68065
134,8937,67.2344,-88.993,1
135,8978,56.1142,-98.9475,6.72671
136,8988,63.4696,-91.1451,1
137,9034,70.7937,-80.428,8.32939
138,9085,61.7746,-96.2287,23.1645
139,9174,60.6277,-95.4303,1
140,9192,75.4375,-83.6544,13.4366
141,9267,72.9687,-82.0032,1
142,9396,70.8341,-107.375,1
143,9401,72.7058,-80.5347,1
144,9564,59.2008,-95.2079,16.1519
145,9584,63.1002,-98.0673,33.6598
146,9725,75.1382,-109.374,1
147,9827,78.73,-101.394,1
148,9841,63.725,-90.7121,21.7638
149,9849,54.1185,-97.8888,26.3757
150,9877,57.7676,-95.2886,1
151,9954,79.0712,-88.6523,3.38565
152,10024,71.6562,-84.0445,1
153,10095,74.8948,-89.6841,3.54163
154,10097,62.4358,-106.72,1
155,10182,64.3909,-99.25,24.6332
156,10311,71.5697,-109.788,10.8432
157,10349,60.8848,-105.439,1
158,10353,63.3116,-106.805,1
159,10539,73.1703,-84.5843,50
160,10712,54.2553,-96.0303,11.6102
161,10775,61.9719,-97.9853,12.6598
162,10812,69.4298,-104.517,1
163,11031,64.1756,-108.766,35.2174
164,11068,70.5858,-81.4695,1
165,11302,54.2841,-99.374,1
166,11321,71.7277,-106.611,1.13089
167,11332,61.3343,-102.444,1.10005
168,11338,72.4908,-81.5579,1
169,11462,64.5257,-102.254,1
170,11483,81.0395,-81.4041,1
171,11519,57.1439,-98.947,21.5065
172,11535,61.1885,-108.567,1
173,11632,65.4421,-84.49,50
174,11654,66.8807,-92.0495,23.9854
175,11882,61.0736,-103.147,40.6693
176,11887,56.9703,-98.9283,1
177,11961,61.7548,-95.7661,45.2041
178,11994,61.6974,-101.036,23.5568
179,12078,55.4454,-97.7139,1.26768
180,12218,65.0902,-90.0381,1.89897
181,12220,67.2977,-102.469,1
182,12252,78.9116,-90.26,34.4549
183,12397,70.9832,-96.3319,33.6345
184,12455,82.4417,-81.9167,11.8641
185,12521,62.5209,-102.745,45.6855
186,12572,78.2997,-83.425,20.5041
187,12619,64.7033,-103.6,1
188,12737,59.3039,-101.995,1
189,12854,64.1715,-95.3803,5.83337
190,12896,65.267,-91.9136,22.0573
191,12909,74.8978,-94.006,2.64692
192,12953,65.6631,-98.8473,4.88596
193,13000,66.6919,-83.3916,1
194,13123,68.104,-93.523,18.5492
195,13175,74.6893,-86.2328,1
196,13216,61.5873,-105.195,2.2237
197,13247,61.988,-98.6988,24.5102
198,13279,70.6553,-94.466,8.06402
199,13305,79.7482,-89.8727,28.9017
200,13320,59.066,-98.4386,23.4989
201,13343,75.292,-105.815,7.39571
202,13567,67.1915,-86.4181,29.2384
203,13600,62.0287,-105.937,10.3966
204,13686,81.7955,-83.4669,1
205,13691,66.6667,-99.5457,2.67663
206,13708,75.6498,-101.26,5.09014
207,13988,81.3834,-85.6279,1
208,14006,62.0443,-98.3464,1
209,14068,82.8089,-78.2797,3.35507
210,14124,63.7871,-87.0631,10.7591
211,14145,65.1291,-96.3763,41.8081
212,14190,63.0095,-96.357,1
213,14205,66.1159,-95.5971,14.2038
214,14206,79.6601,-76.4375,5.42115
215,14284,68.6825,-97.6334,34.4443
216,14285,61.3083,-96.8285,18.1339
217,14294,78.0977,-84.6538,1
218,14306,73.589,-98.7132,1
219,14385,77.8783,-97.1014,26.0765
220,14391,55.5568,-94.5856,1.91716
221,14450,67.7158,-93.7557,1
222,14601,79.6217,-86.733,23.3494
223,14670,60.0683,-102.036,1
224,14711,61.2295,-106.327,9.92043
225,14748,65.908,-87.485,1
226,14764,70.2271,-103.33,1
227,14781,56.5271,-100.793,1
228,14968,75.3581,-85.0041,17.7031
229,14985,73.665,-97.4402,13.843
230,14992,74.9728,-85.0951,15.382
231,15013,61.2196,-103.359,7.51978
232,15036,54.1487,-98.5971,39.6024
233,15054,64.998,-104.637,1
234,15068,72.7308,-89.1077,34.436
235,15187,76.4419,-100.309,46.8392
236,15226,68.4843,-82.4287,1
237,15312,67.9332,-84.2119,29.2063
238,15335,74.9476,-83.9739,2.8623
239,15391,78.0796,-81.79,1
240,15406,68.8702,-81.5911,1
241,15409,58.7151,-96.035,1
242,15412,64.9706,-95.6343,1.19437
243,15683,74.6801,-85.1709,22.3202
244,15947,54.3066,-97.95,1
245,15968,81.8849,-77.7795,1
246,15972,71.5224,-78.5841,2.23877
247,15981,59.3171,-96.368,32.6899
248,16036,60.7537,-102.642,2.14435
249,16124,75.2941,-92.1838,24.6635
250,16224,64.3781,-95.3771,1
251,16247,69.3709,-106.161,23.7395
252,16275,67.9216,-95.194,5.85877
253,16310,63.8988,-104.326,25.4433
254,16477,72.8374,-98.8773,15.0075
255,16529,64.965,-104.608,5.78051
256,16540,60.1281,-96.3914,17.6808
257,16550,60.8477,-97.8054,1
258,16616,66.6058,-102.789,31.6203
259,16617,75.3187,-83.5535,25.1803
260,16687,59.3604,-95.8997,1
261,16729,53.1061,-95.249,1
262,16962,66.3044,-86.5291,31.4094
263,16986,66.786,-95.4963,12.797
264,16996,57.3044,-102.268,5.12704
265,17095,65.3246,-100.227,12.4407
266,17098,66.9834,-88.8057,2.78905
267,17134,79.2181,-77.3209,1
268,17273,73.296,-105.449,19.3088
269,17376,63.5965,-97,49.2863
270,17394,68.029,-89.8297,14.6779
271,17428,67.446,-100.233,1
272,17439,60.3545,-96.9668,30.3093
273,17537,54.2088,-96.9865,27.4829
274,17544,64.6194,-82.1906,23.7325
275,17597,67.0367,-106.161,13.4266
276,17711,70.246,-109.003,33.802
277,17791,75.1089,-93.6315,1
278,17839,62.4478,-96.6894,5.12537
279,17900,54.2811,-94.5347,17.0103
280,18000,71.0812,-86.9937,45.8903
281,18020,72.5976,-88.4632,17.4705
282,18067,78.2034,-77.2374,50
283,18071,74.8739,-111.163,1
284,18077,70.0721,-84.3009,8.04654
285,18082,64.8799,-90.0885,20.3454
286,18117,70.1495,-78.81,23.4719
287,18245,62.5054,-106.427,1
288,18282,80.041,-87.6084,6.69313
289,18315,60.2073,-101.973,18.4815
290,18319,73.2925,-107.961,23.3531
291,18407,76.6665,-91.2673,1
292,18408,74.9308,-110.557,1
293,18436,69.421,-106.2,1
294,18462,82.2171,-81.6905,1
295,18489,67.3873,-92.6462,26.7361
296,18585,67.3608,-106.069,1
297,18602,79.4414,-87.0052,50
298,18624,64.218,-86.2703,1
299,18701,60.8883,-97.0977,1
300,18779,71.4846,-107.683,2.81095
301,18805,67.0338,-85.7102,4.11597
302,18918,62.2343,-94.4431,18.1927
303,18969,67.2715,-84.9246,1
304,19013,54.1433,-100.415,2.774
305,19059,78.3532,-84.1622,2.31451
306,19106,70.6115,-85.5044,19.2056
307,19172,65.568,-100.329,21.4115
308,19262,65.5016,-100.51,7.73733
309,19544,76.0968,-97.562,1
310,19720,81.3282,-87.1114,14.6833
311,19765,65.7844,-107.961,1
312,19896,60.5658,-103.594,1
313,19905,57.8796,-99.519,30.4548
314,19938,69.85,-108.419,10.3735
315,20107,58.7804,-95.4333,21.9617
316,20154,80.3687,-94.3433,21.3075
317,20188,56.743,-99.577,1
318,20260,66.9331,-107.678,25.9272
319,20280,61.7752,-101.827,8.04446
320,20334,78.3968,-79.0544,17.9844
321,20347,64.925,-98.8385,1
322,20454,73.5537,-93.0497,23.4528
323,20516,61.163,-104.168,1
324,20589,76.1393,-104.373,31.6248
325,20640,54.1487,-96.7528,19.5205
326,20671,63.9761,-96.7567,14.5972
327,20817,70.8253,-108.708,18.5022
328,20870,75.5842,-83.9118,42.2058
329,20898,78.3433,-80.5441,10.1978
330,21067,55.0437,-97.0609,1
331,21070,61.4725,-100.028,11.6978
332,21159,68.6782,-84.927,50
333,21165,62.4453,-83.8221,1
334,21231,66.1319,-107.872,22.1026
335,21249,69.6572,-107.845,16.579
336,21272,75.0051,-100.184,7.66198
337,21286,56.4373,-101.022,26.8822
338,21379,55.6381,-88.7744,4.24471
339,21475,75.3399,-87.4657,1
340,21499,58.9452,-96.7359,13.2053
341,21537,62.2076,-104.508,27.0328
342,21710,71.6295,-95.3505,16.6118
343,21860,63.9336,-104.992,9.59725
344,21912,62.9489,-94.1676,15.5702
345,22076,57.9121,-96.8074,1
346,22150,66.1539,-90.037,1.12082
347,22249,55.2964,-94.7981,1
348,22262,63.0071,-108.372,1
349,22277,57.795,-96.5321,19.2344
350,22392,80.6302,-75.4654,6.55929
351,22430,67.393,-108.065,19.4659
352,22466,54.6014,-91.8401,1
353,22506,68.1901,-106.583,34.4686
354,22512,81.4982,-77.5115,2.17359
355,22554,66.731,-93.6136,32.445
356,22848,64.5135,-94.5656,15.2156
357,22913,63.2186,-108.036,1
358,23044,61.1021,-97.1195,18.0058
359,23052,65.1749,-108.289,29.8939
360,23085,59.6843,-105.913,31.5266
361,23200,59.3616,-97.5096,1
362,23204,82.7385,-77.3969,1
363,23267,74.8177,-79.9573,1
364,23309,64.6633,-92.8208,22.8006
365,23380,78.4015,-79.0319,4.15122
366,23386,64.7472,-91.7213,16.7559
367,23400,68.0679,-98.543,2.85196
368,23411,60.6225,-106.889,1
369,23431,67.9571,-97.1579,50
370,23520,75.4892,-90.1317,13.4768
371,23572,60.6003,-101.868,33.5257
372,23591,54.9634,-91.083,13.3178
373,23627,70.6685,-110.087,12.444
374,23629,63.8346,-85.4013,1
375,23652,71.5956,-81.6801,1
376,23725,55.1912,-91.2083,4.39328
377,23756,62.282,-83.0303,1
378,23929,79.6323,-92.6064,46.4118
379,23964,81.0363,-75.6298,13.3396
380,24090,58.4417,-96.6101,24.2338
381,24151,79.5931,-79.2133,1
382,24268,63.6947,-93.9479,14.3798
383,24364,60.3279,-104.149,21.198
384,24421,66.5011,-87.3976,20.1473
385,24433,68.4604,-82.8789,37.3007
386,24459,70.7789,-106.618,1
387,24463,55.712,-87.6349,50
388,24467,72.8729,-97.8978,1
389,24499,68.1218,-82.4278,21.2019
390,24526,68.1006,-105.253,11.3295
391,24530,79.789,-92.0872,27.2383
392,24533,57.9207,-95.602,19.5949
393,24549,70.9512,-85.0045,1
394,24617,53.7927,-93.2885,26.5638
395,24659,66.6104,-93.264,1
396,24677,73.41,-86.4008,13.8641
397,24706,67.7489,-98.3823,2.19066
