ID,GiftID,TripID,Weight
1,72264,1,50
2,31813,1,47.5001
3,72976,1,44.5834
4,56873,1,42.342
5,6140,1,40.5916
6,62406,1,37.2448
7,51437,1,33.2086
8,27376,1,31.5895
9,3447,1,29.0319
10,82449,1,27.1642
11,41860,1,25.9487
12,87456,1,25.4252
13,56940,1,24.2956
14,3931,1,23.2369
15,23309,1,22.8006
16,12896,1,22.0573
17,9841,1,21.7638
18,75909,1,21.4009
19,18082,1,20.3454
20,54893,1,18.5715
21,77134,1,17.8151
22,26848,1,16.8794
23,23386,1,16.7559
24,54965,1,13.8304
25,50901,1,10.782
26,6259,1,10.3738
27,88764,1,9.95301
28,49153,1,8.50694
29,60652,1,3.44486
30,60360,1,2.91408
31,12218,1,1.89897
32,8988,1,1
33,26452,1,1
34,43064,1,1
35,45490,1,1
36,71933,1,1
37,99122,1,1
38,25557,1,1
39,7351,2,34.8683
40,76598,2,33.681
41,73909,2,26.0826
42,80674,2,25.8018
43,16124,2,24.6635
44,86559,2,24.5557
45,20454,2,23.4528
46,6635,2,22.2456
47,61984,2,21.2279
48,49405,2,17.902
49,41925,2,17.3791
50,50361,2,16.9269
51,68512,2,16.5509
52,38317,2,15.8052
53,23520,2,13.4768
54,44247,2,12.0511
55,81412,2,11.4336
56,97304,2,9.12955
57,70667,2,9.01391
58,58804,2,8.56673
59,47175,2,7.76258
60,78374,2,7.10445
61,76907,2,5.73242
62,95244,2,5.02592
63,72466,2,4.84211
64,10095,2,3.54163
65,65078,2,3.50041
66,34372,2,2.46411
67,70467,2,1.14746
68,98005,2,1
69,97198,2,1
70,89519,2,1
71,86870,2,1
72,74778,2,1
73,71114,2,1
74,70561,2,1
75,59725,2,1
76,29518,2,1
77,18407,2,1
78,3174,2,1
79,1899,3,50
80,60755,3,45.0064
81,85270,3,42.4322
82,69775,3,38.7943
83,65310,3,36.7495
84,69838,3,34.0415
85,28010,3,33.9797
86,42262,3,33.0398
87,60226,3,31.9759
88,43378,3,31.8235
89,31878,3,31.7583
90,28973,3,31.5943
91,75172,3,31.4416
92,19905,3,30.4548
93,65217,3,27.0483
94,21286,3,26.8822
95,69037,3,24.1782
96,90681,3,24.0221
97,54975,3,23.494
98,11519,3,21.5065
99,47763,3,18.2294
100,78175,3,18.1152
101,98093,3,16.5611
102,77138,3,16.3369
103,40703,3,15.8038
104,81773,3,15.3896
105,68849,3,14.6784
106,90961,3,9.19564
107,8978,3,6.72671
108,29871,3,6.60359
109,47610,3,6.39593
110,93802,3,6.39268
111,36351,3,6.37501
112,51044,3,4.71739
113,74442,3,4.68129
114,77574,3,4.4198
115,77545,3,4.22388
116,99861,3,3.65703
117,32141,3,2.28091
118,96119,3,2.2077
119,34305,3,2.20703
120,77068,3,1.79943
121,31708,3,1
122,45953,3,1
123,47555,3,1
124,50887,3,1
125,90265,3,1
126,20188,3,1
127,84110,3,1
128,14781,3,1
129,11887,3,1
130,70849,3,1
131,90989,3,1
132,5107,3,1
133,95000,3,1
134,38352,4,50
135,61468,4,50
136,81818,4,31.3771
137,93782,4,29.8697
138,4834,4,27.1814
139,93815,4,26.4466
140,38366,4,24.9414
141,78126,4,19.9057
142,43717,4,12.7767
143,45703,4,12.431
144,62257,4,11.9139
145,85922,4,10.3675
146,26393,4,4.88886
147,64047,4,1.47841
148,44436,4,1
149,65932,4,1
150,96376,4,1
151,31368,4,1
152,18408,4,1
153,18071,4,1
154,9725,4,1
155,63819,4,1
156,41610,5,50
157,91382,5,44.1117
158,7223,5,41.4792
159,98606,5,37.7424
160,97023,5,36.8961
161,9584,5,33.6598
162,55772,5,30.8062
163,43690,5,27.3835
164,24893,5,27.374
165,5076,5,26.9217
166,74302,5,25.7821
167,36991,5,25.0026
168,10182,5,24.6332
169,13247,5,24.5102
170,5043,5,22.4802
171,88678,5,21.7557
172,25208,5,19.0366
173,32087,5,17.5449
174,74076,5,17.1765
175,58022,5,16.384
176,56056,5,14.0382
177,21070,5,11.6978
178,49155,5,8.05496
179,71404,5,7.15854
180,71470,5,6.84239
181,30392,5,6.27537
182,28603,5,6.06254
183,51133,5,3.89346
184,71334,5,3.38653
185,36106,5,2.07129
186,60881,5,1
187,49791,5,1
188,48858,5,1
189,48308,5,1
190,46997,5,1
191,63207,5,1
192,38351,5,1
193,31774,5,1
194,5020,5,1
195,87260,5,1
196,20347,5,1
197,14006,5,1
198,87943,5,1
199,92832,5,1
200,93700,5,1
201,8633,5,1
202,95467,5,1
203,97127,5,1
204,97936,5,1
205,59331,5,1
206,34822,6,50
207,49675,6,44.2345
208,72409,6,44.0598
