ROW,GiftID,Latitude,Longitude,Weight
1,18,48.7506,-124.572,6.88448
2,134,43.3893,-114.51,1
3,138,42.7407,-123.002,1
4,166,53.3263,-110.969,1
5,243,43.2224,-114.812,1
6,252,56.8466,-111.547,20.2282
7,284,52.9528,-117.049,48.6846
8,336,49.39,-119.259,1
9,358,40.3471,-108.707,1
10,363,44.455,-103.857,11.6064
11,394,46.283,-114.979,1
12,397,43.1621,-108.983,1
13,449,38.3309,-115.82,18.3484
14,494,42.8703,-108.135,15.2452
15,591,46.8418,-100.465,14.6072
16,657,42.5358,-117.645,1
17,671,36.75,-119.932,1
18,675,45.1038,-100.476,1
19,761,45.0256,-118.804,15.1447
20,780,55.8416,-105.355,6.34265
21,782,45.2809,-103.918,18.0078
22,850,45.7754,-102.003,1
23,865,40.6022,-119.61,43.1056
24,869,53.5638,-114.203,31.9524
25,1015,53.4714,-102.107,1
26,1135,46.3894,-109.293,1
27,1200,48.8379,-108.863,1.24808
28,1226,43.7142,-120.841,13.8583
29,1309,49.5827,-112.957,36.3879
30,1345,40.0915,-119.111,7.9193
31,1353,37.993,-118.569,9.72374
32,1367,55.5661,-110.92,25.1242
33,1453,48.8457,-106.547,27.7125
34,1548,36.9703,-112.793,1
35,1557,39.3703,-123.737,15.1918
36,1593,52.7861,-107.171,1
37,1705,53.0642,-111.61,11.5267
38,1717,37.955,-115.84,1
39,1719,41.6413,-113.319,1
40,1799,42.6299,-111.171,1
41,1842,55.1493,-103.76,1
42,1861,43.0635,-121.186,14.3163
43,1937,42.3691,-106.349,23.0159
44,1963,55.1778,-109.315,1
45,2050,54.963,-102.223,45.6911
46,2102,37.8402,-119.414,1
47,2140,51.7262,-111.735,21.3582
48,2194,52.2725,-116.371,1
49,2207,41.7172,-116.026,15.9516
50,2273,51.017,-113.612,50
51,2306,54.2831,-111.144,17.0612
52,2362,52.9762,-109.654,12.8412
53,2371,41.0691,-104.315,8.91454
54,2376,45.087,-108.789,36.1512
55,2422,54.9594,-112.379,1
56,2451,35.0747,-119.308,31.2684
57,2452,53.0929,-102.601,20.9029
58,2493,52.8662,-119.622,1
59,2523,49.3921,-115.231,1
60,2529,42.412,-105.524,30.2223
61,2574,42.611,-106.129,1
62,2588,47.6003,-103.445,1
63,2600,50.8217,-99.4654,1
64,2626,52.4676,-111.631,1
65,2752,41.0562,-106.048,1
66,2779,56.3951,-104.915,9.28005
67,2806,49.6485,-116.852,34.0484
68,2819,36.0608,-119.393,9.97019
69,2900,58.2219,-106.103,25.5755
70,2934,46.0715,-99.8096,2.71073
71,2935,54.4365,-103.995,1
72,2939,41.521,-110.759,1
73,3023,36.4552,-119.594,2.5173
74,3026,52.5551,-116.985,1
75,3040,46.6171,-102.319,8.75088
76,3078,50.5152,-100.218,1
77,3146,51.0403,-107.76,20.368
78,3208,36.6131,-119.676,44.9215
79,3285,56.0997,-105.425,21.9621
80,3305,46.3949,-112.222,11.6921
81,3587,35.312,-118.976,1
82,3591,49.4798,-103.413,1
83,3619,41.5073,-119.125,22.9123
84,3711,51.4229,-99.6161,5.95907
85,3716,47.5558,-103.173,30.8698
86,3803,39.0466,-119.686,50
87,3865,52.4729,-111.471,8.65837
88,3887,54.1191,-117.378,14.428
89,3935,46.3721,-102.558,43.8887
90,3944,38.7106,-116.182,1
91,4031,46.136,-119.926,1
92,4130,50.8553,-109.504,4.41102
93,4177,42.1695,-122.173,50
94,4196,41.747,-119.841,25.0548
95,4316,48.244,-113.817,31.2994
96,4320,42.2388,-107.986,35.7219
97,4386,53.2746,-119.762,50
98,4441,52.5721,-107.422,7.34616
99,4447,55.2656,-106.159,41.0814
100,4573,41.2792,-119.175,32.4902
101,4581,50.1893,-101.228,1
102,4634,47.6455,-104.207,1
103,4688,53.6685,-113.781,25.1665
104,4775,47.7147,-105.653,8.73402
105,4810,47.5858,-105.45,1
106,4819,52.1701,-98.6806,21.724
107,4841,43.3511,-115.022,19.139
108,4845,48.3859,-105.15,8.57664
109,4846,49.1302,-112.201,1
110,4850,37.4493,-114.637,21.1895
111,4873,42.4456,-104.613,1
112,4881,47.1238,-111.562,21.9446
113,4894,43.889,-113.527,1
114,4910,39.2791,-116.293,27.2695
115,4913,42.4795,-104.229,14.3975
116,4953,53.0721,-117.338,8.26454
117,4969,43.211,-122.831,6.7112
118,4984,42.3053,-110.604,25.2581
119,5004,43.1863,-111.52,1
120,5031,45.1179,-117.829,9.8702
121,5116,54.336,-101.926,1
122,5118,38.7958,-116.945,3.28221
123,5131,50.6536,-120.502,14.1512
124,5154,43.1077,-120.015,1
125,5160,56.7731,-108.106,32.7527
126,5223,49.5958,-100.031,1
127,5263,38.7443,-114.161,19.5145
128,5304,39.9737,-108.389,1
129,5443,55.3526,-111.762,7.51933
130,5454,39.784,-107.343,20.2179
131,5468,53.7357,-105.908,17.8262
132,5487,49.2392,-101.502,1
133,5508,46.7384,-102.534,24.2363
134,5522,40.3781,-113.118,1
135,5618,42.8606,-120.021,27.8123
136,5678,39.3354,-112.265,1
137,5748,46.9772,-111.504,32.3539
138,5762,42.2884,-124.081,20.0299
139,5843,45.6424,-119.68,47.2258
140,5860,54.8992,-111.413,22.8665
141,5861,56.5073,-110.333,1
142,5908,54.5935,-102.379,31.1263
143,5929,46.036,-110.47,21.2359
144,5945,41.9477,-120.564,1
145,5950,50.014,-103.129,19.4393
146,6055,43.0744,-108.762,50
147,6060,44.8238,-111.39,37.56
148,6143,51.7476,-119.753,2.84058
149,6254,51.3783,-100.424,1
150,6271,51.8709,-115.736,36.853
151,6372,41.3983,-118.788,1
152,6581,37.5829,-121.457,5.2348
153,6621,52.8941,-119.443,1
154,6797,42.8947,-121.18,1
155,6809,46.5335,-104.128,1
156,6837,52.5188,-106.911,46.191
157,6846,44.2447,-108.564,2.1394
158,6904,38.2673,-110.555,13.1169
159,6917,45.6584,-103.992,1
160,6921,50.4472,-107.78,26.2205
161,6943,41.3441,-112.518,18.2089
162,6966,52.0698,-119.791,10.9164
163,6985,55.0363,-110.828,20.1493
164,7097,42.6005,-102.03,26.3323
165,7100,45.7092,-108.687,11.6032
166,7161,51.3775,-121.69,18.3821
167,7181,46.8991,-114.229,1
168,7208,53.8601,-104.684,8.96472
169,7213,46.0405,-115.225,26.3211
170,7246,49.0937,-116.687,2.18648
171,7293,42.5704,-116.274,50
172,7314,52.0836,-106.039,12.7762
173,7324,42.6876,-103.731,23.7222
174,7367,42.8478,-110.35,14.3384
175,7388,53.7717,-115.716,23.0192
176,7445,55.8451,-106.402,8.96161
177,7455,56.3133,-107.417,1
178,7463,46.0153,-115.189,22.5014
179,7539,58.5575,-109.495,12.6637
180,7552,43.4209,-115.077,3.25651
181,7556,50.0501,-114.976,1
182,7587,49.941,-103.049,27.7207
183,7621,55.947,-113.552,15.6465
184,7624,38.4222,-112.638,25.5466
185,7627,54.6726,-117.311,2.89132
186,7660,41.6864,-122.628,1
187,7714,51.1037,-103.249,1
188,7747,41.1911,-107.47,1
189,7773,46.9841,-118.305,23.1517
190,7783,47.051,-119.856,4.42753
191,7910,43.7621,-111.174,45.4351
192,7912,51.001,-119.526,19.0301
193,7913,46.9482,-123.337,29.1072
194,7930,52.8075,-105.522,1
195,7931,45.293,-118.444,1
196,7949,41.7007,-112.1,26.568
197,7954,42.4068,-123.021,1
198,7962,51.0335,-117.007,1
199,7967,47.6448,-122.293,6.74398
200,8014,54.7058,-102.599,1
201,8028,58.9121,-107.751,30.4812
202,8089,39.4697,-112.065,1
203,8129,48.6548,-117.171,30.978
204,8187,48.4272,-113.829,11.4135
205,8247,34.8146,-119.779,15.3616
206,8262,52.2527,-111.824,13.0747
207,8364,37.8805,-120.222,30.9651
208,8377,51.5054,-118.503,33.0315
209,8403,46.4186,-109.082,32.7952
210,8411,49.7905,-115.2,1
211,8486,43.0863,-113.568,12.6278
212,8507,49.6241,-109.496,13.1653
213,8509,44.2145,-108.585,21.7623
214,8531,49.1308,-116.751,10.6343
215,8543,57.7567,-111.585,28.3877
216,8556,41.6201,-103.884,1
217,8564,60.5985,-109.117,1
218,8595,44.8396,-121.365,19.3345
219,8623,44.7507,-112.972,16.4918
220,8629,47.4582,-111.324,11.3955
221,8673,50.6826,-100.815,3.96655
222,8740,54.7264,-102.729,24.9733
223,8888,49.2905,-113.231,1
224,8931,41.03,-117.871,1
225,8953,40.324,-114.263,50
