ID,GiftID,TripID,Weight
1,81519,1,50
2,10477,1,45.254
3,87123,1,34.9899
4,73090,1,32.0377
5,35483,1,30.3306
6,13294,1,29.7889
7,65490,1,29.4073
8,99814,1,28.2814
9,66520,1,27.9858
10,43701,1,24.9237
11,71262,1,24.6973
12,68586,1,24.4423
13,78356,1,22.2311
14,4850,1,21.1895
15,69395,1,20.7355
16,44015,1,19.8279
17,5263,1,19.5145
18,59237,1,18.6701
19,27039,1,17.5211
20,91334,1,17.4414
21,28669,1,16.8076
22,48203,1,15.5524
23,93567,1,15.4769
24,65283,1,14.0426
25,87167,1,12.028
26,23643,1,11.2214
27,65570,1,10.821
28,80511,1,9.19532
29,14948,1,8.49443
30,96391,1,7.81518
31,26932,1,7.64334
32,23093,1,4.8781
33,42518,1,2.17434
34,21890,1,1.45676
35,82469,1,1
36,67641,1,1
37,64857,1,1
38,39977,1,1
39,12195,1,1
40,1548,1,1
41,68578,2,50
42,6055,2,50
43,87524,2,47.7404
44,41710,2,47.134
45,53733,2,39.3681
46,61481,2,36.0135
47,4320,2,35.7219
48,59926,2,35.4019
49,51456,2,35.1597
50,13424,2,33.9221
51,36433,2,32.4797
52,64886,2,28.6418
53,9104,2,28.5534
54,58941,2,26.3292
55,90507,2,25.6349
56,46117,2,25.1956
57,48076,2,22.8777
58,24882,2,22.1831
59,34695,2,22.1523
60,8509,2,21.7623
61,33281,2,21.1371
62,26885,2,18.7986
63,86983,2,18.3586
64,12110,2,17.5382
65,81408,2,16.1882
66,30793,2,15.2532
67,494,2,15.2452
68,54626,2,14.8411
69,98815,2,14.552
70,43396,2,14.4468
71,7367,2,14.3384
72,56052,2,14.2681
73,13899,2,13.5112
74,58088,2,12.4783
75,39616,2,12.4174
76,78105,2,10.6306
77,95460,2,5.8418
78,62818,2,5.24169
79,42508,2,4.68952
80,11162,2,4.00272
81,89027,2,3.51663
82,6846,2,2.1394
83,46081,2,1.62337
84,10066,2,1
85,90843,2,1
86,93321,2,1
87,51882,2,1
88,397,2,1
89,41881,2,1
90,40754,2,1
91,36312,2,1
92,69018,2,1
93,33008,2,1
94,32076,2,1
95,30826,2,1
96,72979,2,1
97,27826,2,1
98,77598,2,1
99,14646,2,1
100,80832,2,1
101,83430,2,1
102,54309,2,1
103,32622,3,50
104,20056,3,32.0044
105,96805,3,31.7702
106,55281,3,29.0157
107,82604,3,27.0829
108,59495,3,25.8611
109,10724,3,24.6275
110,66109,3,21.6785
