ID,GiftID,TripID,Weight
1,85995,1,50
2,86994,1,43.179
3,248,1,39.1578
4,96840,1,33.7109
5,835,1,33.4564
6,94313,1,28.7287
7,79279,1,26.1711
8,78114,1,23.4762
9,30431,1,20.8106
10,95236,1,20.3368
11,42987,1,19.639
12,59537,1,18.8466
13,22490,1,18.3533
14,86273,1,17.6508
15,90058,1,17.1606
16,98831,1,13.5768
17,20946,1,9.96793
18,78974,1,9.6497
19,13107,1,7.10468
20,16342,1,6.07612
21,74530,1,4.40201
22,77947,1,3.75191
23,39646,1,2.84472
24,35976,1,2.22141
25,8101,1,1.26862
26,36169,1,1.03148
27,97860,1,1
28,93936,1,1
29,72929,1,1
30,63058,1,1
31,61138,1,1
32,60890,1,1
33,53484,1,1
34,52806,1,1
35,49626,1,1
36,33025,1,1
37,31290,1,1
38,25833,1,1
39,21981,1,1
40,18751,1,1
41,18450,1,1
42,9924,1,1
43,1425,1,1
44,82982,1,1
45,99714,2,44.5738
46,33066,2,42.9046
47,93433,2,39.2286
48,33225,2,35.3362
49,65682,2,33.0615
50,10495,2,32.0813
51,60530,2,29.8968
52,69758,2,27.5795
53,24793,2,27.2309
54,8030,2,26.7761
55,25859,2,22.8939
56,78360,2,21.6993
57,27406,2,21.6465
58,32299,2,21.07
59,54282,2,19.9363
60,21970,2,18.9219
61,5853,2,16.7108
62,61633,2,16.0831
63,89613,2,14.6856
64,13467,2,13.3345
65,34684,2,11.7126
66,13298,2,11.4173
67,96780,2,11.253
68,87218,2,10.9022
69,12247,2,10.6899
70,19795,2,10.3052
71,10513,2,9.17335
72,3039,2,8.28893
73,14588,2,7.69051
74,14476,2,6.28676
75,69046,2,5.61851
76,66591,2,5.49177
77,58906,2,4.54943
78,29280,2,4.32876
79,37876,2,4.27693
80,87706,2,3.84122
81,87185,2,1
82,8761,2,1
83,8440,2,1
84,32452,2,1
85,29768,2,1
86,48916,2,1
87,52878,2,1
88,59513,2,1
89,63320,2,1
90,12975,2,1
91,71594,2,1
92,7055,2,1
93,89321,2,1
94,31617,2,1
95,27639,3,43.2537
96,46400,3,42.6375
97,32236,3,40.7453
98,95074,3,40.4986
99,59964,3,38.7875
100,28849,3,38.7587
101,63895,3,36.894
102,37021,3,36.252
103,96480,3,35.3033
104,42760,3,31.3016
105,11128,3,30.1173
106,52675,3,30.1045
107,90221,3,28.4119
108,71126,3,27.298
109,74988,3,27.0655
110,65522,3,25.4372
111,54251,3,20.1285
112,66076,3,19.7991
113,80257,3,16.5029
114,34456,3,16.4761
115,54539,3,16.1451
116,65658,3,14.8052
117,80613,3,13.5511
118,47764,3,13.2962
119,85003,3,10.113
120,58122,3,8.76017
121,82917,3,8.61292
122,52944,3,8.32413
123,27241,3,7.52722
124,90778,3,6.53743
125,8915,3,5.38733
126,30248,3,5.00273
127,94688,3,4.10677
128,67624,3,3.57946
129,86614,3,2.67608
130,34897,3,1.78637
131,87256,3,1
132,91772,3,1
133,28820,3,1
134,20297,3,1
135,17176,3,1
136,13421,3,1
137,95529,3,1
138,65371,3,1
139,1614,3,1
140,55816,3,1
141,54869,3,1
142,76432,3,1
143,79630,3,1
144,80795,3,1
145,48878,3,1
146,81515,3,1
147,82531,3,1
148,6677,3,1
149,5259,3,1
150,4577,3,1
151,60029,3,1
152,85185,4,50
153,58737,4,48.9913
154,11170,4,42.3888
155,26079,4,41.7747
156,82732,4,39.9555
157,56861,4,34.6812
158,89376,4,33.0917
159,32744,4,31.304
160,42373,4,30.7207
161,96136,4,29.589
162,53864,4,27.7931
163,85099,4,26.8363
164,40962,4,24.573
165,47132,4,23.5511
166,75473,4,22.2578
167,61215,4,21.8183
168,60743,4,17.4942
169,36292,4,17.2377
170,8580,4,15.6079
171,57689,4,15.0888
172,17683,4,14.3933
173,28213,4,9.68164
174,81572,4,9.27474
175,87352,4,9.13444
176,95525,4,9.0031
177,75942,4,8.22581
178,83419,4,7.8007
179,12163,4,7.5661
180,76526,4,6.54097
181,84822,4,6.4429
182,98348,4,6.36901
183,49682,4,4.72448
184,48687,4,3.79574
185,40235,4,3.72747
186,28809,4,2.17128
187,97929,4,1
188,89681,4,1
189,85641,4,1
190,82389,4,1
191,81558,4,1
192,79473,4,1
193,50938,4,1
194,50713,4,1
195,48420,4,1
196,44489,4,1
197,42991,4,1
198,34885,4,1
199,18638,4,1
200,16599,4,1
201,15560,4,1
202,13935,4,1
203,12299,4,1
204,2913,4,1
205,566,4,1
206,19867,5,50
207,62646,5,50
208,2967,5,40.1883
209,92035,5,38.5111
210,20741,5,34.9463
211,66867,5,33.2738
212,6442,5,32.6974
213,50566,5,27.7338
214,40008,5,27.5259
215,94206,5,24.0305
216,56634,5,23.3087
217,33797,5,23.247
218,96013,5,22.4087
219,51657,5,21.8587
220,90386,5,21.7634
221,78314,5,20.9744
222,87222,5,20.5632
223,8430,5,17.4497
224,59878,5,17.2986
225,52124,5,16.8249
226,90512,5,13.7843
227,4547,5,12.2945
228,36873,5,11.5341
229,38243,5,11.0476
230,69996,5,10.3316
231,42517,5,9.75862
232,47029,5,9.1628
233,92783,5,8.4796
234,2979,5,8.24693
235,20887,5,7.35449
236,43525,5,5.98144
237,21831,5,5.32158
238,897,5,3.54955
239,64015,5,2.9063
240,22746,5,1
241,80171,5,1
242,87235,5,1
243,10284,5,1
244,87277,5,1
245,97148,5,1
246,63736,5,1
247,44071,5,1
248,39314,5,1
249,66431,5,1
250,75753,5,1
251,76667,5,1
252,28421,5,1
253,28281,5,1
254,99178,5,1
255,49567,5,1
256,54924,6,50
257,17989,6,50
258,68839,6,40.6598
259,67396,6,40.447
