ROW,GiftID,Latitude,Longitude,Weight
1,98,-0.0970904,-53.3618,7.15698
2,248,3.96854,-53.4733,39.1578
3,488,1.66873,-55.7137,7.16995
4,559,-5.92075,-51.5814,16.0831
5,566,-6.1775,-58.259,1
6,593,0.872122,-53.8759,50
7,728,1.47158,-50.7419,25.0975
8,767,2.78465,-58.9236,12.4131
9,835,5.4355,-53.3633,33.4564
10,897,4.97802,-55.0247,3.54955
11,901,-8.18862,-58.2746,6.3489
12,984,-2.66853,-57.5041,1
13,1110,-2.42967,-50.2234,14.1289
14,1287,-6.52992,-51.6066,40.3988
15,1425,3.31143,-52.8338,1
16,1442,-1.0006,-50.1437,1
17,1476,-0.991756,-53.0597,21.4797
18,1492,-8.05495,-57.2308,8.24666
19,1528,0.401777,-55.0846,33.378
20,1614,0.0193674,-56.2046,1
21,1627,-10.7519,-53.0674,10.3276
22,1650,1.86843,-50.9141,6.35231
23,1651,-1.67089,-46.4694,1
24,1760,0.047086,-57.6294,3.89727
25,1805,-5.97042,-59.0506,24.3174
26,1823,1.44565,-58.8426,1
27,1857,-11.2535,-53.4001,45.9048
28,1903,-1.7913,-59.8521,12.5
29,1932,-7.77677,-59.0203,18.2066
30,2004,-1.37869,-62.3838,16.1509
31,2013,1.55123,-54.6805,11.4751
32,2249,-7.65562,-51.898,40.642
33,2316,2.58177,-61.2698,1
34,2440,-3.21307,-56.6284,14.7906
35,2455,2.40304,-58.255,21.867
36,2463,-1.97948,-49.0958,1
37,2534,-5.46629,-63.1882,27.3632
38,2537,0.0415005,-57.5313,17.6323
39,2570,-2.46122,-52.5677,1
40,2606,6.57236,-58.1291,1.7654
41,2611,-8.10536,-52.6028,43.7971
42,2672,-2.67545,-48.378,19.0738
43,2712,-8.47538,-53.1211,1
44,2913,-5.8397,-57.2957,1
45,2967,5.05309,-55.2814,40.1883
46,2979,5.57948,-53.9491,8.24693
47,3039,-5.48225,-49.7945,8.28893
48,3139,-3.17956,-47.2349,1
49,3525,1.83631,-57.1322,1
50,3664,-3.86702,-62.3678,14.6565
51,3688,1.1192,-57.3651,1
52,3777,0.954729,-51.7733,45.3724
53,3941,-0.687609,-60.5686,31.2791
54,4006,-3.10315,-49.9138,24.1125
55,4307,-5.08764,-50.8886,14.5554
56,4343,-2.86582,-61.9985,10.8926
57,4429,1.29924,-55.4666,3.97166
58,4453,-0.96227,-59.941,1
59,4547,4.65764,-54.8685,12.2945
60,4577,-1.48543,-55.9458,1
61,4703,0.235707,-54.1352,7.16246
62,4771,-2.81547,-47.7675,1
63,4911,4.34028,-59.1087,18.7292
64,4964,0.730067,-58.6088,16.2253
65,4983,-3.23662,-51.4392,1
66,5044,0.084525,-53.3101,33.7358
67,5102,-4.80411,-58.1935,13.6726
68,5176,0.536342,-61.0036,1
69,5220,2.72749,-53.9892,6.39356
70,5259,-1.24088,-55.9752,1
71,5274,0.821409,-51.6793,18.747
72,5466,-0.324344,-61.2336,1
73,5550,-9.08743,-57.3804,23.3935
74,5677,-3.20443,-52.2425,1
75,5681,1.90045,-61.7152,24.2887
76,5745,-4.12741,-53.783,39.4352
77,5773,-4.50926,-53.7874,1
78,5778,0.499651,-54.5408,1
79,5836,-7.60099,-59.1287,4.98281
80,5853,-4.30316,-47.4397,16.7108
81,5954,-8.09921,-53.8576,17.9408
82,6009,-1.76382,-59.4398,5.36956
83,6237,2.66452,-61.3013,41.3074
84,6369,0.309731,-51.1888,7.20418
85,6439,5.87254,-58.1509,1
86,6440,-3.93089,-53.2541,27.9682
87,6442,4.17654,-55.4472,32.6974
88,6446,-6.34258,-60.4947,19.7384
89,6450,-5.16739,-51.5537,3.73092
90,6555,-3.06441,-55.5922,1.8717
91,6594,-6.79525,-59.9962,50
92,6630,-7.47004,-59.6773,1
93,6631,-7.01291,-53.7988,35.6202
94,6677,-0.134078,-56.2609,1
95,6702,-3.14452,-51.6256,15.0368
96,6756,-5.01403,-60.985,1
97,6873,1.72981,-54.9175,4.00373
98,6905,1.66598,-50.2269,1.23411
99,7000,-6.17628,-49.5373,18.587
100,7055,-5.88342,-48.9367,1
101,7260,-7.79999,-60.0056,10.688
102,7354,-5.39608,-54.8591,48.2364
103,7409,-2.09699,-58.5409,1
104,7420,-5.74154,-63.0028,13.9288
105,7422,0.194657,-57.8431,25.0143
106,7429,1.54227,-50.342,1
107,7447,-4.10025,-53.3748,21.7305
108,7490,-1.70671,-54.6162,26.9277
109,7513,1.13393,-61.4164,15.736
110,7662,-2.41048,-46.0206,15.9434
111,7677,-9.80297,-54.8089,1
112,7734,-5.8711,-61.2881,24.8791
113,7765,0.510963,-57.3895,3.6974
114,7801,-0.836545,-62.8989,23.2234
115,7810,-2.03465,-60.4695,7.12331
116,7882,-2.34683,-59.5525,1
117,7936,-3.14012,-46.8401,1
118,7992,0.674752,-55.0091,50
119,8030,-4.66422,-48.4926,26.7761
120,8101,3.72356,-51.6449,1.26862
121,8398,-2.96242,-53.707,50
122,8430,5.77338,-55.4609,17.4497
123,8440,-4.60953,-48.9225,1
124,8575,-6.66715,-59.7072,1
125,8580,-5.32385,-56.7288,15.6079
126,8618,-6.41095,-51.5432,29.5112
127,8636,3.5171,-56.8511,41.8543
128,8730,6.08169,-58.1104,1
129,8733,-7.75348,-50.4208,5.64928
130,8761,-3.95701,-49.0869,1
131,8915,-1.0303,-57.0774,5.38733
132,9020,-4.5361,-60.0097,1
133,9242,-7.79189,-53.4343,1
134,9573,-2.68842,-45.6843,25.5897
135,9579,6.15839,-57.5897,25.5977
136,9599,-8.46163,-51.6864,16.3068
137,9745,-2.87115,-54.4156,21.1463
138,9844,-2.62809,-50.0391,1
139,9866,-6.85216,-50.6934,13.853
140,9890,-2.01242,-46.6333,35.5741
141,9906,4.17506,-57.1933,4.18418
142,9924,4.08717,-52.9673,1
143,9983,2.69564,-55.048,10.1821
144,10028,-6.4086,-55.5963,37.9198
145,10062,-6.33817,-52.3958,7.82847
146,10064,-4.43418,-59.3869,1
147,10065,-5.61963,-55.1064,1
148,10069,4.02252,-57.2499,15.3636
149,10284,4.32521,-55.3224,1
150,10348,1.74782,-52.0809,11.4055
151,10363,-1.64165,-46.8834,31.1185
152,10374,-2.06607,-54.3651,14.7249
153,10418,1.65131,-57.8135,21.5748
154,10495,-5.06371,-47.8826,32.0813
155,10507,-3.0943,-47.3221,1
156,10510,-7.05165,-53.7729,1
157,10513,-4.0415,-49.3414,9.17335
158,10581,-2.21851,-50.7059,16.4099
159,10585,0.512428,-58.1999,28.0298
160,10644,-1.84308,-50.8454,13.1731
161,10759,-7.77774,-59.894,43.1579
162,10767,-3.84861,-56.3979,21.6553
163,10780,-5.11486,-58.2688,44.6225
164,10782,-1.03364,-53.0288,1
165,10788,-3.21411,-49.793,1
166,10833,0.875742,-55.2264,10.6765
167,11009,-7.7628,-52.1609,3.93046
168,11067,-3.15855,-62.3282,1
169,11128,-0.727089,-56.2513,30.1173
170,11170,-4.47795,-57.4586,42.3888
171,11247,-0.750876,-59.5133,1
172,11268,1.77077,-54.4667,13.1551
173,11273,-6.59,-54.2672,11.9083
174,11286,-1.27033,-46.7802,5.78535
175,11289,1.35639,-50.3647,1
176,11363,-9.19994,-53.5281,25.7789
177,11384,-3.19229,-53.6177,20.8535
178,11418,-0.706475,-58.5809,3.34632
179,11420,-3.13263,-56.2955,1
180,11448,-3.99322,-51.3758,20.3238
181,11486,-3.52881,-51.5082,1
182,11599,2.82395,-56.6181,24.9693
183,11678,-1.22915,-50.7736,1
184,11709,-5.506,-59.8106,1
185,11740,0.395689,-53.136,1
186,11844,-8.32908,-57.1239,5.06598
187,11879,-8.14309,-54.387,13.9136
188,11920,6.15353,-58.5538,1
189,11981,-3.8601,-54.4679,5.52774
190,12027,2.37121,-54.3396,8.27553
191,12046,2.93248,-52.2463,14.4673
192,12101,-4.22996,-51.5862,20.9884
193,12102,1.53417,-59.3317,11.5219
