GiftID,Latitude,Longitude,Weight,TripID
810,69.8945,-54.5231,12.2365,1
9646,72.8169,-51.9965,9.04073,1
9694,69.5892,-53.6078,1,1
9975,72.3656,-54.3231,1,1
10295,71.2367,-51.5493,23.3853,1
11095,69.7265,-53.1566,7.47502,1
17160,70.0734,-54.1178,1,1
17251,69.4402,-53.2831,6.19619,1
17781,69.9541,-53.3665,6.7463,1
22878,71.1596,-50.753,42.5259,1
25717,72.6847,-53.4092,44.1535,1
28060,72.2074,-52.2342,19.395,1
28076,73.4421,-51.2367,1,1
29470,70.951,-50.6717,1,1
30709,71.5055,-50.3187,19.5107,1
34622,72.3508,-53.91,24.5717,1
34734,73.1928,-52.9026,1,1
37510,71.889,-52.6529,25.1567,1
39808,69.5182,-53.5437,24.2989,1
41933,70.2065,-50.9493,19.102,1
44617,71.5197,-52.4159,1,1
48587,70.6889,-54.5513,25.1133,1
49844,73.2072,-51.7247,17.5951,1
49868,73.3977,-52.3116,3.09742,1
51162,70.0154,-54.2755,9.33233,1
52588,72.4841,-51.0211,16.4385,1
53583,69.3607,-50.8114,1,1
55599,71.105,-50.1749,28.3427,1
57174,71.9079,-53.849,10.8614,1
57468,69.3104,-50.8159,45.6649,1
58622,71.6343,-51.5121,1,1
62158,70.2961,-51.073,42.7361,1
65393,69.4991,-53.3965,17.9103,1
65774,70.7606,-53.5858,1,1
66662,69.79,-54.2149,1,1
70422,70.727,-53.378,26.5764,1
71301,69.3893,-53.6623,11.3467,1
76727,72.3995,-53.9442,29.8477,1
77278,71.9641,-55.3955,9.02187,1
77842,73.2307,-52.3382,1,1
79965,72.0233,-51.1123,13.3325,1
81121,71.7706,-54.4631,1,1
82340,71.9227,-52.8426,16.2052,1
82813,70.2696,-51.3003,10.3935,1
83720,72.0158,-53.3691,23.2102,1
88527,69.6662,-51.0206,1,1
89002,71.911,-52.1774,28.0425,1
89969,69.4699,-52.9625,1,1
94793,72.0374,-54.0491,13.0267,1
115,67.4172,-42.9346,1,2
391,63.1152,-41.9187,1,2
823,65.6998,-42.7061,45.8675,2
2044,68.674,-41.4141,50,2
3109,65.0317,-42.9442,1,2
6258,68.9435,-40.7428,1,2
12617,65.869,-39.7176,1,2
12674,63.8565,-42.4995,1,2
12882,65.5403,-40.8193,20.2878,2
15248,66.069,-42.7055,1,2
16779,67.72,-41.4769,10.6482,2
17677,65.0069,-42.4868,6.6754,2
17702,67.5914,-41.6458,1,2
20317,66.0205,-41.9217,1,2
20519,65.8842,-42.5795,32.7249,2
20866,64.5923,-41.8626,50,2
21313,66.5213,-40.2697,1,2
25671,67.0885,-40.041,10.5689,2
28614,65.3973,-42.7385,18.6091,2
29306,63.6477,-41.9671,4.67711,2
29411,64.3674,-41.2658,44.3049,2
30001,68.5922,-40.5293,12.4656,2
31563,64.8071,-43.0262,9.76956,2
40934,67.9326,-41.3168,33.1167,2
41477,65.7199,-39.882,25.2655,2
42187,65.7407,-40.5598,1,2
45956,65.5753,-39.295,16.3491,2
46071,62.9865,-41.5383,9.15078,2
48321,68.574,-41.2203,5.57227,2
49523,67.3776,-40.1012,4.40347,2
50651,65.9682,-39.8465,3.88774,2
54466,65.9955,-40.2282,5.02563,2
57219,67.2509,-42.4535,3.28852,2
57257,64.4351,-41.0625,42.0814,2
58035,65.9077,-41.5295,36.9582,2
60728,64.6276,-41.7672,27.8783,2
61603,67.8467,-40.2182,27.3802,2
64212,64.8041,-42.6376,28.7015,2
64427,64.0833,-41.9487,16.4093,2
65286,63.27,-41.2997,24.9534,2
67818,66.0394,-40.1958,1,2
69090,65.4378,-42.5246,37.835,2
72712,65.5971,-42.6538,1,2
74003,65.7719,-42.5306,37.0221,2
74399,66.9412,-40.2804,1,2
78820,66.5096,-40.6544,14.2716,2
79582,66.091,-42.2271,1,2
80638,67.5895,-42.8332,1.781,2
81268,67.0643,-42.3892,45.527,2
81925,65.9663,-39.7362,35.7141,2
83224,68.388,-40.7697,1,2
84072,65.5869,-41.4034,18.88,2
85002,66.3848,-42.2082,1,2
87087,67.7195,-40.5602,2.95594,2
88660,66.0802,-41.1583,17.9898,2
89547,63.6922,-42.2226,8.11744,2
91360,66.6832,-39.8416,1,2
93172,64.3478,-40.4005,1.80075,2
96758,65.4407,-40.051,1,2
97035,64.9014,-41.7274,39.6554,2
99485,66.4861,-42.2432,1,2
1019,73.6521,-49.4626,9.90196,3
7838,72.7762,-47.4636,13.997,3
8863,71.9581,-46.527,9.78673,3
11638,72.3792,-46.7682,35.4539,3
12768,73.636,-48.5403,1,3
14782,73.3992,-46.7532,1,3
15865,72.664,-48.5635,19.6276,3
15958,73.2544,-49.8435,22.1261,3
17736,72.8998,-49.8164,25.8796,3
21963,73.4976,-48.6807,1,3
29989,72.0954,-47.5294,1,3
30864,72.9719,-49.975,8.76676,3
31317,73.0233,-47.413,8.90005,3
32347,70.8225,-49.8444,1,3
34240,71.6522,-49.4827,1,3
34321,72.7759,-47.7726,12.2543,3
36798,72.5618,-50.2781,1,3
41125,72.4919,-45.7864,50,3
43720,72.5749,-47.1597,1,3
49000,72.3021,-48.1041,20.6168,3
50488,71.85,-46.7655,3.34929,3
51900,72.3099,-46.313,1,3
53482,73.5075,-45.9192,1,3
54050,73.7175,-49.0876,1,3
54481,72.8693,-47.6686,1,3
56118,72.97,-49.352,1,3
57166,71.1875,-47.3991,5.6339,3
57421,72.6734,-48.839,19.7707,3
58185,71.0821,-46.586,34.5489,3
62366,71.6886,-46.9382,7.88876,3
63505,72.7339,-47.5967,9.01785,3
65032,72.2479,-49.0114,1,3
66340,73.4204,-49.6804,30.5186,3
67139,73.3563,-47.7069,8.04905,3
67784,72.8645,-49.0598,1,3
68224,72.4399,-48.4022,5.01904,3
74109,71.7921,-48.2512,1,3
74613,71.8877,-46.1288,1,3
74664,72.8752,-48.3651,12.4759,3
75342,72.399,-46.2496,33.6681,3
77390,72.9849,-49.7189,1,3
77780,74.4815,-46.6013,19.1667,3
78465,74.0952,-48.1453,2.01917,3
79086,71.7256,-47.1666,18.2721,3
81756,72.6067,-50.0705,21.7587,3
82730,73.7348,-49.9963,1,3
83785,72.4194,-49.4367,1,3
85340,71.3494,-47.7851,1,3
86687,72.229,-48.4317,29.5279,3
87633,73.9687,-47.132,13.4564,3
90111,72.8283,-46.7782,1,3
1277,81.9466,-56.0894,44.2703,4
1526,78.5197,-57.1824,1,4
3883,80.1558,-55.1473,30.0387,4
4247,78.4984,-54.7461,19.3617,4
8457,80.3315,-55.9661,9.5653,4
9938,79.066,-57.9749,12.898,4
14120,79.8669,-54.479,35.1802,4
14621,79.4129,-56.5959,4.98127,4
16874,79.9051,-55.5818,13.4164,4
20400,78.2498,-57.1199,24.4581,4
21071,80.0931,-56.7467,15.8714,4
28192,80.1196,-55.6664,11.3551,4
28893,80.6862,-55.6645,22.5813,4
31957,81.4014,-57.9405,9.08093,4
33526,81.5691,-55.7836,1,4
33694,78.0508,-56.253,4.51479,4
37246,81.9878,-57.5873,1,4
39941,79.3914,-57.9204,28.3999,4
41363,80.2001,-57.1546,4.81208,4
41662,77.7633,-55.8667,9.94646,4
45611,78.2674,-56.3301,20.4999,4
46544,77.9037,-54.9261,42.0737,4
49424,81.9443,-54.6166,10.5461,4
50806,80.1374,-57.1379,50,4
56713,78.6263,-55.0581,43.1436,4
58170,82.1722,-56.1081,40.6962,4
60118,80.1619,-54.8829,7.38805,4
70730,80.9821,-56.1578,31.3798,4
72470,78.2169,-56.4852,16.8062,4
74798,81.5775,-56.3244,1,4
74916,77.5222,-56.5576,3.16372,4
74945,82.0571,-56.7514,1,4
75523,78.4032,-56.4387,43.4815,4
76208,80.4244,-56.1143,22.4804,4
78585,79.6033,-57.5481,1,4
79769,77.7571,-55.7219,8.80542,4
81853,81.4401,-55.531,13.3093,4
83374,79.4384,-55.7319,9.54171,4
92474,77.9007,-57.0021,20.7648,4
92988,77.4664,-55.5246,1,4
94100,81.6775,-57.3456,4.26678,4
98551,78.9777,-58.1448,1,4
99307,79.3483,-55.5549,29.0369,4
6396,74.7443,-57.0199,1,5
6540,76.8846,-60.0906,18.7132,5
7021,77.613,-61.1247,50,5
8786,76.1855,-61.4229,1,5
9017,75.9578,-57.8544,36.9249,5
11772,76.6155,-61.0198,7.13226,5
18416,77.5693,-58.1916,11.7192,5
19334,76.2306,-60.7628,21.2549,5
24780,75.1467,-57.139,1,5
25691,75.283,-57.0358,22.3415,5
26198,76.8563,-61.1195,5.03533,5
26439,78.3377,-59.7759,6.3112,5
28828,77.2839,-59.9594,35.0009,5
33060,78.2077,-59.0337,31.5346,5
36868,78.3712,-57.7748,21.1369,5
37840,77.4464,-58.8962,1,5
40944,76.7405,-58.9308,29.5986,5
43256,76.286,-58.1852,1,5
43811,75.4762,-57.6056,28.3975,5
48282,76.7827,-59.7547,1,5
56703,76.4083,-58.5218,14.5217,5
58547,75.5328,-57.7571,1.79146,5
58600,77.3942,-60.7174,17.7593,5
66047,76.7753,-56.2741,16.0507,5
68548,76.5373,-58.969,10.7684,5
