ROW,GiftID,Latitude,Longitude,Weight
1,219,0.406208,127.676,9.78459
2,388,-7.44443,144.796,1
3,686,-6.80176,141.192,1
4,938,-6.08695,138.73,2.65841
5,1164,-5.61425,149.944,1
6,1206,-1.15394,130.749,1
7,1355,-3.31624,139.573,31.7805
8,1428,-3.77116,138.094,18.377
9,1484,-3.71938,140.498,12.0656
10,1827,-2.43405,140.286,29.1801
11,2015,-1.06445,131.698,42.0542
12,2024,-4.13538,135.514,18.8434
13,2076,-5.18318,142.606,8.86137
14,2088,-5.11579,151.387,20.423
15,2303,-2.08829,133.734,1
16,2359,-8.73594,157.556,7.69506
17,2556,-8.09408,140.738,14.8644
18,2559,-7.00037,156.941,24.5718
19,2878,-12.0348,142.32,1
20,2919,-6.10367,146.65,1
21,3433,-6.01837,144.556,1
22,3499,-7.42056,157.594,13.318
23,3648,13.6067,144.857,15.8862
24,3862,-3.67587,135.703,1
25,4079,-1.02403,133.407,1
26,4175,-3.49631,139.316,20.6682
27,4301,-6.13076,146.611,2.03066
28,4392,-2.81057,129.572,18.648
29,4663,-4.90927,151.681,1
30,5121,-4.17335,136.66,22.3687
31,5152,-7.45529,143.101,11.7481
32,5155,-6.67398,143.862,21.4123
33,5216,-8.3927,146.475,19.5107
34,5451,-3.89781,135.613,1
35,5817,-5.20218,142.534,42.9788
36,5917,-3.09566,140.833,1
37,6233,1.74009,127.853,19.4397
38,6362,-6.50814,140.722,7.69012
39,6603,-8.64564,142.395,7.53833
40,6684,-6.00792,139.305,1
41,6708,-6.14277,144.961,6.89682
42,6789,-2.98381,137.079,9.28101
43,6821,-7.66083,138.107,17.4289
44,6825,-2.9117,139.094,7.08861
45,6902,-7.89022,157.061,1
46,6990,-5.51157,151.47,1
47,7129,-1.56226,137.631,4.57566
48,7368,-12.5388,142.313,1
49,7502,-1.40572,131.553,35.8155
50,7524,-5.02644,151.572,14.8117
51,7533,0.431483,128.171,1
52,7748,-0.503839,132.98,8.40226
53,7777,-2.76714,137.269,1
54,8058,-1.9019,137.55,30.1333
55,8070,-7.61516,138.106,7.69033
56,8072,-4.09126,133.002,6.75632
57,8123,-5.31143,139.305,18.9342
58,8407,-4.25549,144.473,24.7932
59,8561,-3.23996,137.7,1
60,8670,-3.0087,134.469,21.0803
61,8843,-6.16463,155.357,1
62,9256,-1.01705,135.934,1.3106
63,9264,-5.03728,145.177,1
64,9352,-9.68123,148.946,1.30912
65,9393,-3.1126,140.119,33.2719
66,9495,-4.89227,137.853,12.9265
67,9635,-4.63182,138.129,31.8982
68,10209,-5.68035,142.092,27.3754
69,10305,-6.09071,140.066,1
70,10383,-4.47564,138.187,6.26019
71,10689,-5.09715,145.248,11.5769
72,11230,-7.75719,145.592,1
73,11659,-5.02847,139.825,18.1294
74,11873,-5.75074,144.112,7.15011
75,11949,-8.50829,142.824,5.31027
76,11966,-8.49135,141.813,2.83127
77,12371,-3.9757,135.493,1
78,12488,-1.8492,132.094,1
79,12497,-6.2237,146.462,21.5367
80,12778,-0.961079,133.792,41.764
81,12930,-4.62209,136.523,13.9528
82,12961,-5.18739,141.868,3.24541
83,12971,-7.65291,142.052,16.4379
84,13103,-4.87842,145.653,16.1223
85,13210,-5.25619,141.827,1
86,13237,-5.19941,142.26,40.4455
87,13239,-1.75695,133.427,1
88,13541,-9.44078,148.142,22.0705
89,13665,-5.39637,140.813,1
90,13976,-5.11583,140.742,19.0744
91,13996,-0.50315,127.647,1
92,14501,-4.06201,138.355,1
93,14731,-4.56186,143.719,1
94,14744,-6.85315,139.435,1
95,14758,-1.72565,132.158,8.27284
96,14813,-3.09014,130.031,3.83065
97,14938,-0.91638,132.934,1
98,15091,-12.7379,142.939,17.5081
99,15387,-4.34511,136.242,1
100,15436,-2.80864,151.053,27.3982
101,15464,-6.86121,142.613,3.89361
102,15467,-7.00818,146.109,1
103,15471,-5.58368,141.275,15.78
104,15529,-5.52506,150.539,3.77333
105,15900,-4.50909,142.125,7.35576
106,15945,-7.30601,145.86,19.6197
107,15988,-8.112,138.667,1
108,16301,-4.90431,152.13,10.0137
109,16678,-7.48922,145.787,12.2931
110,16771,-5.23534,137.934,1
111,17040,-8.00271,140.275,11.011
112,17064,-6.2453,143.885,2.66014
113,17119,-4.2552,135.371,3.77347
114,17145,-7.64981,144.971,26.8635
115,17378,-4.30426,136.156,4.97787
116,17516,-2.30627,147.865,1
117,18027,-7.5752,139.486,39.5441
118,18301,-5.26706,138.592,1
119,18402,-4.65119,141.34,12.6353
120,18546,-5.35027,138.712,24.1839
121,18774,-6.00871,139.342,16.6507
122,19321,-8.30257,138.927,3.72058
123,19335,-5.17851,145.319,3.23723
124,19387,-4.27451,142.519,27.9679
125,19540,-9.72802,147.981,37.9907
126,19597,-5.41356,151.64,1
127,20189,-9.80523,160.078,1
128,20266,-7.24158,142.167,50
129,20267,-7.12654,143.219,1
130,20359,-4.5882,139.544,1
131,20373,-8.32698,140.929,1
132,20584,-6.03805,142.383,7.11383
133,20603,-3.17508,141.778,28.6615
134,20730,-9.40285,150.457,10.7319
135,20921,-6.49311,141.776,1
136,21003,-1.1085,134.034,7.88148
137,21330,-2.99715,140.205,45.5213
138,21518,-6.87518,142.642,1
139,21540,-8.05078,143.38,6.54547
140,22027,-5.3516,141.076,1
141,22405,-7.9537,143.593,1
142,22804,-7.65496,138.109,31.8063
143,22816,-8.75073,141.724,1
144,22947,-3.40248,134.187,33.758
145,22983,-10.841,142.469,31.2821
146,23185,-7.65143,147.182,26.5459
147,23196,-8.60278,146.935,1
148,23236,-1.28726,133.979,1
149,23426,-4.65266,143.436,47.594
150,23562,-8.83712,140.65,14.3532
151,23668,-1.15749,132.304,14.1781
152,23687,-5.29718,151.701,1
153,23750,-2.75299,136.73,26.8635
154,23953,-5.72883,149.605,8.11006
155,24150,-3.04635,140.212,1.7145
156,24325,-1.09829,130.761,27.6508
157,24400,-5.88304,146.593,1
158,24682,-4.51565,137.681,18.658
159,24952,-2.43325,138.549,35.387
160,24998,-3.83678,141.971,1
161,25209,-1.91349,133.202,17.8378
162,25214,-8.12586,142.587,41.1176
163,25323,-3.08825,140.57,19.5058
164,25521,-5.72403,138.593,1
165,25577,-12.6749,141.961,1
166,25581,-8.20693,142.739,3.45742
167,25648,-1.85487,136.351,21.7352
168,25807,-5.97576,143.824,1
169,25887,-3.47114,138.148,1
170,25908,-5.23892,142.155,2.23993
171,26541,-3.24209,135.868,11.157
172,26611,-1.83829,133.424,1
173,26627,-3.68083,138.566,50
174,26677,-7.01497,144.169,7.94712
175,26709,-8.72536,142.404,1
176,26754,-5.96813,140.407,17.3532
177,26770,-7.57991,145.665,5.61619
178,26797,-10.1325,148.697,1
179,27230,-2.63155,141.129,1
180,27288,-3.82186,132.896,18.852
181,27302,-5.76063,144.403,1
182,27320,-7.03439,140.111,28.95
183,27666,-12.601,142.663,16.8657
184,27697,-5.60744,143.829,1
185,27718,-12.362,142.404,18.5208
186,27803,-2.80791,138.766,17.7731
187,27967,-0.316753,127.23,38.8978
188,28117,-3.91053,138.501,33.0231
189,28286,-1.50552,133.653,1
190,28543,-7.10762,145.505,1
191,28546,-5.9789,141.332,15.0342
192,28696,-10.1166,149.865,7.21584
193,28972,-5.78776,143.873,40.5628
194,29119,-10.0644,149.533,20.6446
195,29293,-6.52879,139.336,24.1089
196,29446,-0.631502,127.377,25.4463
197,29817,-0.988544,132.12,33.059
198,30396,-7.95341,145.741,11.967
199,30577,-0.437115,132.318,41.4097
200,30812,-8.38846,147.093,36.7007
201,31023,-5.38136,138.21,1
202,31136,-5.13358,142.827,30.931
203,31314,-4.93136,141.145,29.8602
204,31382,-5.46589,138.492,27.6597
205,31396,-1.49085,132.836,1
206,31401,-7.55882,145.897,1
207,31536,-6.43924,145.361,28.0375
208,31785,-7.51537,147.008,49.8265
209,32136,-5.95014,150.657,1
210,32193,-2.32566,138.889,2.47278
211,32203,-2.689,138.45,10.7263
212,32410,-1.3875,133.959,14.1577
213,32824,-5.99317,141.249,5.70224
214,32872,-6.05854,141.082,31.6595
215,33477,-10.3923,150.023,29.2573
216,33524,-3.68275,142.481,37.0756
217,33946,-4.31963,140.646,50
218,34121,-2.63563,139.141,9.16779
219,34194,-3.02157,139.162,1
220,34228,-6.58753,140.683,1
221,34258,-9.31274,149.19,13.0027
222,34324,-3.19217,141.734,21.2851
223,34356,-3.01585,141.965,1
224,34359,-3.51309,137.272,1
225,34631,-7.84127,147.247,24.541
226,34743,-1.11911,134.908,28.8354
227,34918,-4.16391,139.504,9.83929
228,34941,-3.80664,138.665,9.60942
229,34954,-5.40869,140.185,41.5642
230,35047,-3.04432,138.857,1
231,35052,-4.30124,137.319,16.6372
232,35186,-4.95997,142.289,9.60682
233,35266,-3.09678,136.455,1
234,35551,-1.55982,133.942,1
235,35742,-3.03259,137.832,1
236,35743,-5.43671,143.206,1
237,35745,-7.44937,147.162,3.50384
238,36093,-2.57501,138.458,19.2984
239,36190,-7.56277,147.147,41.4548
240,36639,-1.03365,135.848,13.4771
241,36641,-6.42677,141.121,1
242,36681,-3.3787,133.457,19.5583
243,36683,-2.91194,137.411,23.2356
244,36780,-7.96113,142.475,28.3611
245,37032,-4.55008,143.022,1
246,37088,-8.60317,147.508,13.0297
247,37141,-10.2955,149.763,9.79321
248,37237,-4.76972,138.667,7.23085
249,37457,-9.03899,160.955,1
250,37602,-5.35787,139.473,20.9467
251,37773,-8.67427,142.393,34.2533
252,37942,-12.4406,143.006,6.83785
253,38000,-6.96068,145.905,34.9831
254,38037,-6.10084,142.363,6.62009
255,38588,-5.20195,138.974,10.2937
256,38726,-7.8506,145.777,1
257,38912,-5.39266,139.772,12.3191
258,39000,-7.79504,141.741,14.779
259,39009,-3.93609,144.181,23.6592
260,39423,-6.42433,141.043,3.78557
261,39459,-3.52419,137.593,13.2053
262,39621,-5.1425,140.811,6.60882
263,39784,-4.47029,137.166,14.2685
264,39792,-7.67612,158.75,10.4172
265,40136,-7.37064,143.995,1
266,40200,-4.32286,151.792,30.0221
267,40952,-7.44215,145.598,32.9308
268,41164,-2.84941,140.422,50
269,41351,-7.03342,146.934,25.3587
270,41393,-7.13565,141.129,1
271,42030,-3.50916,139.066,1
272,42120,-5.74442,146.2,1
273,42125,-5.87414,139.855,1
274,42269,-0.489623,132.093,1
275,42370,-7.89046,143.443,10.4993
276,42634,-8.28806,141.762,28.5412
277,42872,-5.80167,144.236,12.367
278,42889,-2.74201,133.09,45.4192
279,43239,-3.18988,141.194,14.1255
280,43473,-7.3102,140.946,7.38599
281,43518,-12.5705,143.323,1.69537
282,43716,-4.25004,140.729,1
283,43774,-7.92875,139.376,4.33852
284,44002,-7.20748,143.795,33.1498
285,44040,-4.66299,142.03,20.5623
286,44299,-6.12418,140.251,1
287,44395,-5.21642,138.084,1
288,44505,-6.86522,146.327,22.2575
289,44647,-5.56633,139.341,16.0321
290,44833,-6.96342,142.942,26.1699
291,44860,-6.09688,134.437,30.8862
292,44898,-6.11084,155.079,1
293,45097,-9.57006,148.637,1
294,45231,-7.10907,143.604,1
295,45315,-6.15067,138.94,23.2725
296,45356,0.584151,128.279,1
297,45463,-2.63586,136.96,4.16581
298,45589,-5.11054,151.26,23.0136
299,46016,-5.56055,139.873,1
300,46124,-2.31033,139.226,10.0693
301,46430,-3.86677,140.637,23.3638
302,46452,-6.55976,140.028,19.3493
303,46595,-10.1095,148.678,26.9019
304,46701,-9.19074,152.84,9.80662
305,46722,-3.81468,142.692,24.2457
306,47003,-9.17184,147.197,20.8005
307,47404,-6.01687,143.312,22.7847
308,47529,-7.12039,141.649,1
309,47785,-1.02647,132.354,39.0447
310,47925,-9.95672,147.653,12.1119
311,47964,-4.28835,135.889,15.9456
312,48014,-2.52044,137.018,1
313,48080,-6.46556,145.317,1
314,48201,-7.1965,146.758,1
315,48259,-2.54524,136.981,6.2339
316,48274,-7.61412,141.904,2.0134
317,48426,-7.67813,141.211,1
318,48449,-5.19306,151.333,1
319,48489,-5.45479,139.832,1
320,48725,-5.1819,151.521,32.8894
321,49080,-3.46453,142.288,28.9779
322,49157,-6.32451,145.167,28.5242
323,49354,-3.19606,140.136,1
324,49480,-4.75472,141.141,43.3049
325,49571,-7.10361,138.998,1
326,49670,-3.84942,134.359,1
327,49722,-3.27981,138.939,1
