ID,GiftID,TripID,Weight
1,83198,1,50
2,10397,1,50
3,31511,1,50
4,89082,1,39.6329
5,53120,1,31.6887
6,20305,1,28.9852
7,79970,1,28.4657
8,90937,1,26.6808
9,14754,1,24.4892
10,99683,1,23.2926
11,73388,1,23.2085
12,37499,1,22.3187
13,55557,1,21.5423
14,74064,1,21.2972
15,56218,1,18.5567
16,45032,1,17.7958
17,18231,1,17.321
18,89604,1,16.1813
19,34387,1,14.8848
20,22110,1,13.7507
21,12016,1,12.3502
22,41754,1,12.1801
23,93039,1,11.3292
24,90936,1,10.7182
25,87494,1,10.0585
26,53927,1,9.17717
27,57121,1,8.54171
28,79517,1,8.26966
29,83846,1,7.94894
30,43519,1,7.71688
31,91188,1,4.20395
32,5414,1,2.73023
33,30639,1,2.56781
34,7970,1,1.79632
35,22052,1,1
36,63590,1,1
37,69358,1,1
38,79884,1,1
39,84446,1,1
40,42265,1,1
41,52607,1,1
42,26891,1,1
43,56027,1,1
44,1275,1,1
45,96497,2,49.7619
46,97351,2,36.8373
47,59444,2,36.55
48,16767,2,34.9274
49,92656,2,30.7709
50,36335,2,22.5519
51,33387,2,20.3953
52,43365,2,20.3386
53,33155,2,19.7642
54,54651,2,19.3342
55,14528,2,17.8782
56,4650,2,17.1803
57,52973,2,16.7328
58,29995,2,16.4155
59,55252,2,16.2792
60,52451,2,13.1485
61,33824,2,13.1073
62,62191,2,11.5524
63,11827,2,10.518
64,51137,2,7.49717
65,50565,2,7.21276
66,49681,2,6.50369
67,416,2,6.18287
68,66733,2,3.79411
69,37781,2,3.4741
70,8112,2,1.92725
71,14616,2,1
72,68080,2,1
73,81717,2,1
74,40298,2,1
75,30724,2,1
76,42148,2,1
77,89241,2,1
78,4240,2,1
79,2340,2,1
80,33997,2,1
81,16215,3,50
82,38075,3,50
83,28452,3,45.0696
84,42663,3,37.6199
85,5776,3,35.4202
86,53301,3,33.474
87,89063,3,29.3712
88,17465,3,27.7055
89,46863,3,25.1182
90,36709,3,24.3409
91,16471,3,23.267
92,58615,3,21.0597
93,67304,3,20.8314
94,26032,3,20.5299
95,13033,3,20.4574
96,33381,3,18.595
97,81320,3,15.166
98,10588,3,15.1248
99,32641,3,13.7909
100,37480,3,12.9661
101,22897,3,12.7813
102,84210,3,12.1388
103,20449,3,11.7242
104,19288,3,11.6062
105,88938,3,10.5515
106,35218,3,8.85749
107,49707,3,8.7423
108,79785,3,8.63963
109,51600,3,6.72245
110,14420,3,6.58671
111,92969,3,4.01855
112,91907,3,1.45298
113,18413,3,1.03864
114,26303,3,1
115,35962,3,1
116,61491,3,1
117,1013,3,1
118,62006,3,1
119,63866,3,1
120,74629,3,1
121,78584,3,1
122,82665,3,1
123,92233,3,1
124,9970,3,1
125,95710,3,1
126,2246,3,1
127,33544,3,1
128,62351,4,46.1512
129,64798,4,39.6322
130,81284,4,39.2314
131,65071,4,37.5766
132,67861,4,32.5164
133,4038,4,32.1486
134,66940,4,31.0105
135,94310,4,27.8274
136,51517,4,25.5046
137,90930,4,24.1982
138,60227,4,23.7979
139,40036,4,22.9071
140,44672,4,22.3029
141,17656,4,20.9678
142,78891,4,20.3679
143,90926,4,19.8472
144,70964,4,18.8985
145,43856,4,18.8852
146,38914,4,18.6497
147,45318,4,17.5666
148,85953,4,17.0032
149,17654,4,16.1452
150,26989,4,15.4739
151,12741,4,14.9926
152,45981,4,14.6012
153,47228,4,14.555
154,67386,4,13.7928
155,3439,4,11.1688
156,55150,4,10.6014
157,11563,4,9.84243
158,54725,4,8.06775
159,64224,4,4.28739
160,72748,4,3.91311
161,48445,4,3.59296
162,60726,4,2.24003
163,20596,4,1.71751
164,35796,4,1
165,27293,4,1
166,876,4,1
167,26924,4,1
168,60875,4,1
169,84855,4,1
170,16774,4,1
171,15966,4,1
172,90358,4,1
173,61087,4,1
174,65980,4,1
175,8208,4,1
176,6610,4,1
177,91946,4,1
178,47188,4,1
179,2482,4,1
180,65038,4,1
181,538,5,50
182,51369,5,49.511
183,79338,5,43.3417
184,89662,5,35.0589
185,54162,5,34.6807
