GiftID,Latitude,Longitude,Weight,TripID
2176,22.2023,20.3117,18.7798,1
6571,22.8603,19.973,1,1
8137,21.8598,19.5607,14.5214,1
16770,21.1331,19.1762,32.2975,1
17495,20.8008,19.4635,14.0497,1
18778,21.8148,19.4317,32.746,1
22718,21.2517,19.2297,30.9735,1
23654,20.9082,19.232,2.61589,1
24296,21.8199,18.1796,30.8992,1
26293,22.8702,19.2844,7.56127,1
26309,21.2374,19.6627,1.39828,1
27213,21.9019,18.2739,29.9306,1
28970,21.7073,19.2052,1,1
30809,22.134,18.9658,38.9322,1
30951,23.0696,18.6266,23.9215,1
34063,20.7758,19.585,1,1
38947,23.0606,18.5507,30.0834,1
44919,21.1004,19.7083,1,1
45474,22.2855,18.3943,1,1
45665,22.0878,18.0118,30.8771,1
45909,21.4644,19.731,22.9738,1
48711,21.4493,19.5815,1,1
52667,21.5956,18.7392,19.4355,1
52948,22.0125,18.747,1,1
55705,22.6991,19.7989,7.61357,1
57878,21.4797,20.0002,19.9238,1
59002,23.0529,18.3719,39.4977,1
60582,21.5716,19.6877,50,1
62203,21.1686,19.2075,1,1
66195,21.9904,19.1312,9.67694,1
67853,22.1827,17.8072,39.3808,1
74419,22.9346,20.0659,3.30893,1
75463,22.3775,17.591,1.88068,1
76446,21.9468,18.293,21.8973,1
81049,21.4907,20.027,10.2596,1
84897,22.3611,18.0109,35.9331,1
85052,22.1045,20.0996,3.20421,1
86236,21.9157,19.0243,21.1377,1
87625,22.3439,19.4924,25.5046,1
91701,22.0736,17.8925,19.0672,1
93781,22.0402,19.6108,1,1
98607,21.6223,18.7056,2.56641,1
1261,31.0918,16.1832,1,2
2832,30.6695,16.7172,40.9283,2
9357,30.1288,16.7207,14.8294,2
11699,29.4934,17.3263,27.5471,2
24303,29.3518,17.2554,10.0922,2
26522,28.9446,16.5078,24.6894,2
29349,30.1637,18.043,1,2
31743,30.6882,17.5728,40.6167,2
33683,29.3037,17.7249,1,2
34673,29.5992,17.5471,1,2
35643,30.1315,16.9535,20.9034,2
37116,30.0311,18.1735,36.1766,2
37932,31.0427,17.0507,31.1735,2
38657,30.0644,16.4503,15.5599,2
41526,29.8578,17.3507,8.92661,2
42683,29.108,16.6647,1,2
42832,31.036,16.912,17.9024,2
47333,30.8034,16.1165,1,2
50010,30.2937,17.4919,8.59455,2
52101,29.2706,16.4565,1,2
55597,29.3698,16.1722,1.32594,2
56798,30.0882,18.3056,18.6758,2
58061,30.2908,17.4121,10.9636,2
58862,29.1213,17.5329,13.9765,2
66737,29.578,16.4392,7.36168,2
70423,30.993,17.4225,36.5689,2
71670,30.2146,18.4571,1,2
73885,30.5109,16.2303,1,2
78050,29.253,18.1685,7.83519,2
79904,31.0332,16.1997,1,2
79906,29.525,17.7928,1,2
81718,29.9923,16.3271,25.227,2
92501,30.8432,17.4772,14.2439,2
93445,29.6663,15.8835,9.73766,2
97795,29.2789,17.8066,1,2
564,24.8849,22.0059,47.533,3
4842,23.672,21.5461,5.07849,3
4989,23.3252,22.7719,25.598,3
5720,23.7407,21.891,5.89447,3
6384,24.0011,21.1731,4.63726,3
8855,24.7002,22.223,16.3769,3
13229,24.0684,22.847,1,3
