TripID,Cost
1,80756.4
2,28776.6
3,40807.9
4,28887.8
5,86778.4
6,39976.9
7,27839.8
8,39260.9
9,48925.3
10,53321.1
11,27448.4
12,36928.6
13,70407.9
14,53146.8
15,39470.5
16,13911.3
17,65411.5
18,17957.9
19,30269.5
20,20607.7
21,91498.3
22,48937.9
23,39561.2
24,51240.8
25,26090.6
26,44268.2
27,77488.5
28,80671.2
29,50430.8
30,10277.3
31,66021.3
32,63841.9
33,58882.2
34,3346.79
35,8553.97
36,20208
37,30269.5
38,49975.8
39,14772
40,40829.8
41,25101.2
42,104112
43,77922.2
44,20764.3
45,42222.7
46,14435.8
47,48452.6
48,147478
49,57067.2
50,50428.5
51,149457
52,51240.8
53,47778.5
54,44960
55,30269.5
56,17755.1
57,71439
58,19179.8
59,20607.7
60,47198.6
61,68003.6
62,33097.9
63,46494.3
64,27333.4
65,68396.4
66,44666.1
67,58975.3
68,33592.6
69,13911.3
70,35503.7
71,35811
72,22467
73,26090.6
74,45094.9
75,46619.8
76,60476
77,86055.7
78,27839.8
