ID,GiftID,TripID,Weight
1,59517,1,50
2,97505,1,44.9783
3,40161,1,40.9103
4,95068,1,34.7936
5,22618,1,32.5797
6,95044,1,24.6424
7,62926,1,24.1356
8,5386,1,22.9693
9,73470,1,19.797
10,31153,1,18.4053
11,96501,1,18.1291
12,97626,1,14.3793
13,2576,1,11.1398
14,28256,1,10.4581
15,13257,1,10.2722
16,48482,1,5.03168
17,94562,1,1
18,20108,1,1
19,9809,1,1
20,9701,1,1
21,8985,1,1
22,1022,1,1
23,4950,1,1
24,63557,1,1
25,71576,1,1
26,29609,1,1
27,26307,1,1
28,47852,1,1
29,79499,2,48.5427
30,67096,2,43.9612
31,72946,2,36.9658
32,5916,2,36.831
33,14376,2,28.234
34,94212,2,27.1221
35,19437,2,26.6525
36,54088,2,26.5485
37,89477,2,25.4459
38,24453,2,25.2813
39,57298,2,24.7975
40,53261,2,24.295
41,39985,2,23.9368
42,66148,2,22.2327
43,71733,2,21.8936
44,61673,2,21.7567
45,60697,2,21.3007
46,3960,2,19.9887
47,58302,2,19.3582
48,95325,2,16.7922
49,69406,2,16.1733
50,81594,2,15.4357
51,11089,2,14.8606
52,6272,2,14.2207
53,6053,2,14.0765
54,83221,2,10.1021
55,40853,2,7.19238
56,69543,2,5.33187
57,72171,2,3.83937
58,97022,2,3.69409
59,31473,2,3.36036
60,94971,2,2.15523
61,41497,2,1.62252
62,36121,2,1.32044
63,76089,2,1
64,36095,2,1
65,76566,2,1
66,76789,2,1
67,19333,2,1
68,78300,2,1
69,80735,2,1
70,81194,2,1
71,92275,2,1
72,54827,2,1
73,42509,2,1
74,56420,2,1
75,40377,2,1
76,1103,2,1
77,56093,2,1
78,82375,3,50
79,61132,3,45.8064
80,43574,3,40.1414
81,53334,3,35.6084
82,62774,3,35.0489
83,47699,3,34.1839
84,65515,3,31.4094
85,61321,3,29.7003
86,23333,3,28.5699
87,73881,3,25.367
88,38061,3,25.0206
89,5211,3,24.3012
90,18047,3,19.5443
91,69910,3,19.5383
92,29474,3,19.2834
93,93081,3,17.9899
94,28071,3,17.1632
95,15674,3,15.2489
96,31749,3,10.6461
97,38093,3,8.90061
98,47378,3,8.71977
99,91924,3,8.69248
100,10163,3,6.96464
101,93757,3,5.3568
102,18449,3,5.09705
103,91972,3,1.28053
104,29163,3,1
105,28132,3,1
106,96875,3,1
107,97072,3,1
108,12362,3,1
109,10590,3,1
110,66959,3,1
111,86415,3,1
112,60633,3,1
113,57814,3,1
114,48764,3,1
115,47337,3,1
116,3364,3,1
117,31963,3,1
118,31514,3,1
119,96752,3,1
120,98227,3,1
121,4432,3,1
122,67702,3,1
123,96191,4,50
124,58974,4,50
125,47201,4,50
126,77404,4,45.4035
127,30999,4,42.8838
128,41359,4,42.0305
129,50805,4,37.738
130,90033,4,35.6736
131,36535,4,34.0399
132,15428,4,32.0909
133,32268,4,31.7734
134,33697,4,31.1232
135,57339,4,27.8162
136,96005,4,27.1973
137,90345,4,25.9732
138,66533,4,25.7602
139,91837,4,24.7171
140,50540,4,22.1906
141,59342,4,21.9808
142,33284,4,19.2361
143,13657,4,18.1235
144,63876,4,18.0778
145,33783,4,17.9814
146,38475,4,14.7756
147,73848,4,14.5445
148,15206,4,14.3552
149,34198,4,13.5346
150,31275,4,11.5542
151,17504,4,10.7845
152,68194,4,10.381
153,7585,4,8.58174
154,12582,4,8.04444
155,55110,4,7.40491
156,28648,4,3.35483
157,70483,4,1.48508
158,16272,4,1.28503
