ROW,GiftID,Latitude,Longitude,Weight
1,107,-20.4182,144.531,1
2,156,-15.8539,144.659,19.2723
3,157,-18.8362,144.303,50
4,1437,-17.1661,142.795,1
5,1456,-12.8839,142.972,7.90612
6,1604,-23.404,140.674,28.0145
7,1669,-15.7536,145.089,1
8,1884,-19.0563,138.627,18.3096
9,1890,-16.6956,141.364,42.6645
10,1947,-22.8825,141.57,33.6123
11,2708,-23.4954,144.634,18.0355
12,2898,-24.9387,143.672,50
13,2980,-24.1368,140.804,26.3505
14,3070,-22.6155,140.516,1.92866
15,3302,-19.1028,139.051,14.3108
16,3494,-22.2585,138.957,33.4845
17,3546,-21.424,137.617,39.9207
18,3725,-19.2163,144.558,1
19,3759,-20.2527,139.688,1
20,4139,-23.1347,144.417,13.6802
21,4294,-21.5998,142.948,19.1838
22,4306,-20.8987,137.364,1
23,4404,-21.721,145.021,13.0527
24,4480,-21.8485,137.82,8.39634
25,4481,-13.1695,143.444,23.2863
26,4613,-19.008,141.706,16.8502
27,4620,-24.4414,140.641,1
28,4683,-14.217,141.711,38.3842
29,4805,-22.3102,142.894,1
30,5336,-19.469,142.803,1
31,5394,-17.4895,137.305,4.01628
32,5440,-17.6478,139.214,10.5403
33,5456,-16.7227,142.534,1
34,5581,-19.3115,136.009,4.60899
35,5605,-21.9111,144.211,1
36,5673,-15.0451,143.711,20.9795
37,5813,-20.1457,139.32,18.2933
38,6025,-16.4051,144.916,19.4471
39,6093,-21.635,137.674,1
40,6315,-14.2381,141.746,18.8552
41,6435,-20.0104,145.922,20.2394
42,6777,-22.8852,145.79,10.8251
43,6855,-19.9034,141.958,1
44,6867,-23.4413,141.987,27.3838
45,7005,-20.1344,145.267,20.6073
46,7204,-25.0955,144.242,1
47,7305,-23.7882,140.254,24.9053
48,7462,-24.2252,142.614,1
49,7648,-23.5897,141.199,19.0029
50,7705,-21.0345,144.63,24.5516
51,7896,-21.9222,138.469,44.7934
52,8286,-23.5541,142.987,16.7058
53,8332,-19.4949,145.751,5.49161
54,8455,-20.0099,143.126,6.81764
55,8474,-18.8935,142.462,22.2499
56,8599,-18.2086,141.875,1
57,8672,-20.6027,137.068,1
58,8820,-19.4506,138.919,8.48772
59,9395,-19.2839,143.657,11.0836
60,9403,-19.0741,143.957,1
61,9414,-25.0678,142.706,11.8089
62,9616,-25.069,141.974,50
63,9751,-21.2513,137.104,1
64,9829,-19.7218,143.306,30.6569
65,9846,-20.7074,141.309,14.4289
66,10147,-21.2987,145.966,17.4506
67,10186,-21.9217,138.606,10.7013
68,10449,-19.7293,145.901,1
69,10599,-14.0515,141.647,31.1412
70,10617,-18.8977,138.7,1
71,10789,-20.597,144.848,10.1271
72,11059,-21.3857,144.783,4.89202
73,11205,-17.5023,138.436,9.07157
74,11449,-22.2506,142.268,41.0944
75,11749,-22.7116,140.438,18.3895
76,12316,-21.6618,140.405,1
77,12383,-23.3325,144.319,1
78,12675,-18.166,139.396,18.0924
79,12728,-13.6193,142.085,1
80,12764,-18.3496,137.86,29.1035
81,13154,-24.1769,143.03,15.9989
82,13617,-23.8137,145.363,4.75836
83,13622,-12.8199,142.793,1
84,13818,-21.1208,144.472,6.45782
85,13907,-21.1062,139.646,34.9025
86,13911,-17.3852,137.381,6.3976
87,13980,-23.5375,142.605,8.13173
88,14336,-17.84,139.144,1
89,14352,-21.0097,137.788,1
90,14571,-20.5381,147.387,19.8322
91,14824,-20.4113,136.25,9.34526
92,15070,-17.7927,140.732,9.15927
93,15131,-19.5904,141.262,6.06452
94,15280,-21.3557,136.476,10.1162
95,15291,-18.8361,145.853,1
96,15434,-21.3711,135.517,1
97,15474,-13.9447,143.489,29.3444
98,15709,-19.0363,142.266,1
99,15869,-19.9388,145.267,42.8131
100,15928,-16.4027,142.22,10.9712
101,16025,-16.823,137.249,2.69947
102,16299,-14.495,144.09,1
103,16318,-15.2271,142.978,39.6925
104,16558,-19.9124,143.778,1
105,16732,-14.386,142.556,18.9172
106,16790,-19.464,145.84,1
107,16921,-21.5464,143.094,1
108,16968,-20.0712,145.913,1
109,17421,-22.2993,145.466,1
110,17443,-15.4239,144.14,19.7005
111,17707,-23.6767,145.009,5.68531
112,17755,-12.8958,143.026,1
113,17889,-21.4344,140.832,34.0627
114,17890,-13.6385,143.2,1
115,18141,-17.0022,137.277,16.9067
116,18169,-18.755,146.008,24.5454
117,18326,-16.7433,145.305,18.2468
118,18458,-22.3652,140.404,1
119,18562,-21.8171,136.519,50
120,18652,-19.9568,147.373,10.5296
121,18879,-22.2447,139.129,39.6467
122,18966,-14.9613,142.581,29.0216
123,19195,-20.8078,136.683,1
124,19472,-22.9584,143.953,1
125,19688,-18.5509,137.371,1
126,20296,-17.9859,141.876,1
127,20414,-21.065,147.056,11.2568
128,20475,-24.7522,140.512,38.2885
129,20477,-18.3339,145.423,1
130,20487,-20.7021,146.522,28.222
131,20517,-17.0793,143.152,16.9781
132,20702,-14.1828,142.218,24.1058
133,21004,-19.6473,136.983,23.3781
134,21132,-17.6962,138.536,1
135,21255,-17.4959,138.744,41.1749
136,21507,-18.5754,136.643,18.0051
137,21588,-20.8495,142.836,12.5577
138,21658,-22.989,138.204,19.4896
139,21682,-20.4442,145.678,1
140,21750,-13.8278,141.609,1
141,21761,-21.0421,142.908,7.69286
142,21810,-20.8501,143.815,1
143,22028,-15.3035,143.956,38.8727
144,22149,-23.5305,144.159,1
145,22337,-23.0358,146.014,1
146,22588,-22.2713,144.898,21.0992
147,22590,-16.9125,144.365,8.14223
148,22593,-13.1814,142.016,1
149,22601,-22.6649,146.334,4.06589
150,22809,-21.3271,141.312,13.9217
151,22898,-20.4184,140.887,1
152,23005,-22.6821,137.696,1
153,23123,-18.0812,144.136,27.8761
154,23140,-15.3845,145.265,47.7188
155,23181,-25.0231,142.884,1
156,23353,-16.5848,144.004,1
157,23377,-20.821,142.916,9.47826
158,23408,-25.9246,142.446,1
159,23495,-22.19,141.939,1
160,23525,-17.8915,138.887,8.2011
161,24219,-21.9729,139.472,1
162,24222,-24.7309,141.569,1
163,25192,-19.5605,138.754,1
164,25226,-20.783,141.79,37.4274
165,25329,-20.2566,147.505,8.28514
166,25510,-25.4737,141.176,1
167,25603,-18.7208,141.649,12.7857
168,25796,-24.1134,144.299,1
169,25893,-19.0081,146.275,6.03409
170,25937,-21.0157,143.598,1
171,26082,-21.0541,135.782,1
172,26084,-20.9813,144.401,4.41452
173,26096,-13.0394,142.243,1
174,26175,-22.8744,142.402,49.7971
175,26194,-22.5819,143.687,37.5739
176,26212,-16.9622,138.523,1
177,26235,-17.365,143.492,5.7407
178,26595,-17.5618,139.561,23.2881
179,26601,-17.9115,142.596,44.7563
180,26760,-21.3413,138.151,1
181,27025,-21.9491,146.509,1
182,27071,-23.0976,146.011,1
183,27233,-24.6838,141.659,1
184,27253,-17.0163,142.685,1
185,27375,-22.1112,143.3,24.7554
186,27463,-23.0495,142.729,26.486
187,27585,-21.0305,139.711,24.774
188,27708,-17.7388,145.863,40.1798
189,27726,-18.0526,145.392,3.13227
190,27880,-20.8097,143.837,42.862
191,27979,-16.8531,143.135,1
192,28091,-20.6812,145.984,1
193,28098,-13.1077,143.34,13.5112
194,28103,-18.3117,144.539,4.05408
195,28162,-21.4685,141.981,1
196,28302,-19.0665,142.265,28.6841
197,28690,-25.6615,142.582,1
198,28945,-21.4493,136.487,18.7849
199,28990,-20.3334,143.487,9.70808
200,29018,-14.0921,143.27,7.29355
201,29075,-21.7842,138.898,21.0311
202,29126,-22.4771,141.335,19.2605
203,29201,-25.6322,142.36,39.7847
204,29235,-17.8838,139.688,26.036
205,29590,-22.5107,138.147,20.9628
206,29620,-17.3043,142.235,1
207,29766,-22.3662,140.787,7.88164
208,29937,-17.8784,144.974,22.5629
209,30223,-25.4873,142.875,15.6568
210,30264,-21.7821,139.39,22.8451
211,30426,-17.4146,144.796,1
212,30465,-13.1536,142.661,28.6928
213,30493,-20.2762,140.418,2.18772
