ID,GiftID,TripID,Weight
1,62806,1,50
2,49821,1,50
3,26689,1,47.7897
4,41620,1,43.0476
5,88999,1,38.3992
6,452,1,37.4349
7,63418,1,30.6237
8,30486,1,28.9266
9,70410,1,28.1724
10,52188,1,23.9724
11,54412,1,22.3791
12,75391,1,21.7195
13,93908,1,19.0995
14,54848,1,18.106
15,87979,1,17.3425
16,3147,1,13.9871
17,95670,1,13.2966
18,79953,1,12.6609
19,59951,1,11.2692
20,48330,1,11.1987
21,14067,1,10.4718
22,89289,1,9.30052
23,32738,1,8.55283
24,3280,1,8.25717
25,84389,1,7.68859
26,91989,1,3.66284
27,54726,1,3.52864
28,9429,1,3.27532
29,1,1,1
30,88105,1,1
31,67777,1,1
32,67197,1,1
33,61596,1,1
34,56518,1,1
35,49133,1,1
36,38039,1,1
37,96915,1,1
38,82968,2,50
39,30597,2,50
40,29198,2,50
41,32905,2,41.5921
42,59924,2,41.3203
43,92458,2,41.1011
44,22364,2,38.3601
45,26308,2,36.8006
46,78813,2,35.9739
47,7206,2,35.9116
48,49008,2,33.3385
49,76193,2,32.9675
50,327,2,31.5112
51,99909,2,31.1852
52,29703,2,30.9363
53,37385,2,30.3159
54,99821,2,28.2177
55,57540,2,26.9806
56,42254,2,22.8362
57,84538,2,22.5843
58,16984,2,22.2341
59,1074,2,22.1863
60,15732,2,22.0758
61,89097,2,19.8689
62,31974,2,19.6063
63,69019,2,19.5884
64,28462,2,18.2939
65,13957,2,18.1897
66,15836,2,15.7805
67,64442,2,12.1726
68,88439,2,12.1036
69,56651,2,11.1177
70,95445,2,8.24221
71,88207,2,7.41852
72,7350,2,6.37063
73,39189,2,5.41537
74,58414,2,4.51525
75,70861,2,3.18031
76,30498,2,1
77,37104,2,1
78,39352,2,1
79,26020,2,1
80,96230,2,1
81,20065,2,1
82,44373,2,1
83,46270,2,1
84,54970,2,1
85,55238,2,1
86,13397,2,1
87,65013,2,1
88,65471,2,1
89,83566,2,1
90,94300,2,1
91,97622,3,47.7939
92,43678,3,45.4409
93,28371,3,44.1778
94,72768,3,39.9141
95,53937,3,36.0752
96,69039,3,31.8681
97,95934,3,31.6684
98,70204,3,30.5139
99,300,3,30.0521
100,10823,3,29.5239
101,18919,3,28.3127
102,94227,3,26.2252
103,93240,3,25.7416
104,67330,3,25.3828
105,73214,3,24.8283
106,94937,3,24.7222
107,30382,3,24.1047
108,66747,3,22.9462
109,12545,3,22.2854
110,4937,3,21.7238
111,69503,3,20.8617
112,28155,3,19.715
113,27139,3,16.8136
114,47527,3,16.4791
115,92370,3,15.4344
116,50070,3,15.0576
117,71167,3,12.6568
118,18206,3,10.5376
119,57885,3,10.5268
120,14562,3,10.0581
121,93540,3,8.42375
122,86971,3,7.79489
123,4744,3,7.19467
124,70587,3,5.96859
125,94721,3,5.12407
126,42282,3,4.6913
127,18639,3,2.77692
128,99372,3,2.47749
129,85412,3,1
130,50042,3,1
131,90320,3,1
132,27530,3,1
133,76294,3,1
134,26805,3,1
135,55480,3,1
136,56393,3,1
137,56540,3,1
138,65745,3,1
139,8574,3,1
140,45272,3,1
141,40335,3,1
142,31439,3,1
143,30696,3,1
144,74754,3,1
145,2292,3,1
146,77826,3,1
147,33142,4,44.2786
148,30589,4,43.2552
149,47594,4,42.9564
150,26353,4,42.7449
151,90703,4,40.9734
152,40752,4,37.6544
153,89801,4,35.2263
154,21484,4,32.3122
155,98780,4,31.2592
156,62450,4,29.6667
157,77333,4,28.9539
158,43275,4,27.8189
159,26484,4,27.5739
160,7414,4,27.3322
161,38635,4,26.2886
162,7240,4,24.5176
163,77604,4,24.1625
164,43250,4,24.0239
165,63987,4,21.1055
166,54273,4,18.8179
167,18880,4,16.5034
168,42713,4,15.0182
169,82647,4,11.8983
170,52531,4,11.5968
171,39922,4,10.3896
172,38571,4,7.18651
173,87669,4,7.18172
