GiftID,Latitude,Longitude,Weight,TripID
1,16.3458,6.30355,1,1
452,17.575,4.87445,37.4349,1
3147,17.6604,5.52172,13.9871,1
3280,15.5483,5.91352,8.25717,1
9429,17.2149,4.45043,3.27532,1
14067,16.6194,4.25832,10.4718,1
26689,15.3828,4.54281,47.7897,1
30486,16.2096,5.54227,28.9266,1
32738,15.3929,5.19641,8.55283,1
38039,16.4713,6.02181,1,1
41620,17.053,5.40019,43.0476,1
48330,17.5618,5.05875,11.1987,1
49133,16.9821,5.94932,1,1
49821,16.5135,3.96156,50,1
52188,16.4822,4.0003,23.9724,1
54412,17.1061,5.16085,22.3791,1
54726,17.39,5.48275,3.52864,1
54848,16.4103,4.91213,18.106,1
56518,15.6569,4.29026,1,1
59951,14.9578,4.77314,11.2692,1
61596,15.4023,5.47604,1,1
62806,15.7472,5.06988,50,1
63418,15.9403,3.86854,30.6237,1
67197,15.7963,3.84088,1,1
67777,15.7588,4.45224,1,1
70410,15.0323,5.05649,28.1724,1
75391,16.6503,5.39598,21.7195,1
79953,16.5929,5.55925,12.6609,1
84389,15.2923,6.16455,7.68859,1
87979,16.5163,4.39096,17.3425,1
88105,17.5697,4.70029,1,1
88999,17.7484,4.95694,38.3992,1
89289,15.4868,6.46599,9.30052,1
91989,15.5958,5.16854,3.66284,1
93908,17.3522,5.51525,19.0995,1
95670,15.2456,4.87976,13.2966,1
96915,15.802,4.91757,1,1
327,10.9011,-0.600193,31.5112,2
1074,11.5516,-0.0406377,22.1863,2
7206,12.3085,-1.02182,35.9116,2
7350,11.8752,-2.15377,6.37063,2
13397,10.283,-0.653524,1,2
13957,11.1971,0.337828,18.1897,2
15732,10.6614,0.261144,22.0758,2
15836,11.6908,-2.1742,15.7805,2
16984,10.779,-1.84903,22.2341,2
20065,10.4013,-1.4647,1,2
22364,11.1195,-1.98903,38.3601,2
26020,11.6774,-1.1327,1,2
26308,11.9089,-1.27567,36.8006,2
28462,11.8495,-2.38482,18.2939,2
29198,12.4414,-1.89278,50,2
29703,11.4069,-1.5944,30.9363,2
30498,12.4746,-0.406997,1,2
30597,10.4674,0.231742,50,2
31974,12.6104,-0.445202,19.6063,2
32905,11.2759,-0.702932,41.5921,2
37104,11.5476,-2.10025,1,2
37385,11.5769,0.152603,30.3159,2
39189,10.8954,-0.737291,5.41537,2
39352,12.3609,-0.88545,1,2
42254,10.4693,-0.828033,22.8362,2
44373,11.8658,0.140011,1,2
46270,10.9868,-1.7227,1,2
49008,11.1156,-1.00714,33.3385,2
54970,11.1431,0.495183,1,2
55238,11.092,-0.316679,1,2
56651,12.5735,-1.35264,11.1177,2
57540,10.9005,-0.469368,26.9806,2
58414,10.4749,-1.44942,4.51525,2
59924,12.1435,-1.30385,41.3203,2
64442,11.5666,-0.978975,12.1726,2
65013,11.8412,-1.30965,1,2
65471,10.7762,0.133268,1,2
69019,11.3323,0.376634,19.5884,2
70861,12.2717,0.356414,3.18031,2
76193,11.7923,-0.445627,32.9675,2
78813,10.5449,-1.04987,35.9739,2
82968,10.3663,-0.479466,50,2
83566,10.825,-1.69791,1,2
84538,11.0951,0.616522,22.5843,2
88207,11.7647,-1.09633,7.41852,2
88439,10.6868,-0.815375,12.1036,2
89097,10.9176,-1.45291,19.8689,2
92458,11.0471,-2.03801,41.1011,2
94300,11.798,-0.13862,1,2
95445,10.4935,-0.796476,8.24221,2
96230,12.5506,-0.730772,1,2
99821,11.1931,-0.581943,28.2177,2
99909,11.4318,-2.36061,31.1852,2
300,14.5983,-0.712375,30.0521,3
2292,14.7096,-1.22008,1,3
4744,14.3406,1.43391,7.19467,3
4937,14.5973,-1.38503,21.7238,3
8574,14.1363,1.22141,1,3
10823,13.3643,-0.641125,29.5239,3
12545,13.5403,1.43726,22.2854,3
14562,14.0578,-0.396643,10.0581,3
18206,14.1512,0.349108,10.5376,3
18639,12.8519,-0.542277,2.77692,3
18919,13.0696,-1.26228,28.3127,3
