ROW,GiftID,Latitude,Longitude,Weight
1,29,65.0717,64.4079,4.64247
2,35,52.5636,71.6513,1
3,42,68.4857,62.798,29.7006
4,102,71.6803,77.8295,1
5,112,65.936,66.2707,1
6,364,62.4726,71.8076,1
7,481,71.1311,77.4957,1.28149
8,529,65.6745,73.1545,6.64991
9,562,53.2366,72.9667,37.1176
10,605,54.2895,71.6839,14.2477
11,649,65.1995,71.7452,1
12,669,62.0908,74.979,50
13,760,60.9715,62.9764,2.93488
14,803,64.1017,72.5179,1
15,877,56.3378,65.3976,14.6122
16,972,53.2671,71.7152,1
17,1021,68.6913,82.5497,17.1794
18,1034,51.7307,69.9818,11.2996
19,1071,72.775,82.2152,5.81319
20,1096,62.5536,71.6707,28.7194
21,1154,70.2276,67.5325,50
22,1274,68.6315,80.3068,40.9448
23,1382,66.8061,67.8136,8.792
24,1521,72.1093,69.7002,11.4183
25,1588,64.7901,83.0231,22.3054
26,1640,66.2912,67.6107,37.914
27,1689,58.904,80.0906,4.6505
28,1777,63.0614,74.2677,8.63698
29,1925,54.0047,70.6633,32.477
30,1929,65.8744,79.0317,16.3504
31,1983,69.2214,69.3095,1
32,2029,72.4536,69.8908,25.8947
33,2148,70.6548,72.0612,5.63152
34,2160,64.9797,62.5906,19.206
35,2172,75.7162,61.1662,22.9655
36,2282,54.7275,73.8703,15.5454
37,2366,61.5309,70.0166,32.4057
38,2389,62.7736,73.5297,11.0284
39,2434,70.1242,79.276,23.1904
40,2498,76.9621,67.4755,14.2484
41,2512,62.1477,80.0469,43.6934
42,2599,66.0612,74.7805,1
43,2655,50.4232,70.5847,34.76
44,2659,57.4416,72.9685,17.1259
45,2677,55.8655,67.4594,42.9796
46,2681,52.1196,71.1684,13.6633
47,2710,57.769,73.7508,27.932
48,2755,61.0915,76.3366,5.30163
49,2789,58.8442,78.9088,1
50,2802,61.4647,64.7193,3.14601
51,2822,62.8185,74.192,7.78721
52,2991,67.0433,82.9921,1
53,3045,67.6176,68.1231,47.6427
54,3122,58.7002,78.4453,1.98727
55,3198,66.9845,77.0296,6.26872
56,3252,58.207,73.3889,1
57,3265,68.1415,67.9874,6.58261
58,3281,64.3259,75.2438,18.8919
59,3315,58.0177,74.7496,1
60,3347,60.5253,74.1305,33.928
61,3371,59.6309,70.2285,9.69393
62,3450,57.1063,70.9,29.0107
63,3693,51.3002,72.2005,1
64,3696,65.7309,74.5382,1
65,3761,62.7724,67.2332,1
66,3781,66.8318,70.6503,44.5565
67,3877,68.9333,79.1111,17.3482
68,3908,64.9945,73.1138,1
69,3933,59.0942,67.2235,27.0424
70,3945,64.9629,63.7559,6.51324
71,4052,64.1026,72.7453,7.68096
72,4150,62.4026,73.6,16.7038
73,4217,62.8876,76.3462,15.6631
74,4327,50.519,69.5076,1
75,4438,71.9795,68.7375,10.2238
76,4455,69.3186,62.4423,12.2846
77,4527,56.6165,73.8656,1
78,4540,72.8323,71.8069,1
79,4823,51.1926,69.7682,8.18095
80,4853,56.5385,64.8912,1
81,4868,65.7739,82.2184,16.3534
82,4946,60.2773,79.8876,1
83,4954,59.1917,71.3652,14.8594
84,5000,67.34,70.0292,15.0723
85,5125,71.5561,78.5803,1.89424
86,5181,70.6985,71.6924,30.3216
87,5201,65.609,64.9219,9.6792
88,5217,65.6797,82.909,16.7438
89,5333,65.8956,82.8133,22.6006
90,5391,55.0691,71.1771,11.3114
91,5449,54.9677,75.2834,13.7973
