ID,GiftID,TripID,Weight
1,99595,1,50
2,56670,1,46.0439
3,30137,1,41.9686
4,40434,1,39.4833
5,49259,1,33.0347
6,64142,1,32.4183
7,35248,1,30.9103
8,77171,1,27.3397
9,52772,1,26.9643
10,48178,1,25.7452
11,28027,1,25.0783
12,29449,1,24.4976
13,39133,1,23.4974
14,94955,1,22.9757
15,31010,1,22.0108
16,64655,1,21.9044
17,39427,1,19.3189
18,33819,1,18.4579
19,76143,1,16.0004
20,9295,1,15.4438
21,31333,1,14.9284
22,92323,1,13.8573
23,25218,1,13.7377
24,40239,1,12.8146
25,30782,1,9.87002
26,10079,1,8.80867
27,9453,1,7.2336
28,43713,1,7.222
29,99056,1,6.98679
30,32301,1,6.73753
31,17952,1,6.47223
32,62951,1,4.77649
33,12043,1,4.28866
34,13048,1,4.17601
35,82348,1,3.65408
36,13405,1,3.43899
37,2802,1,3.14601
38,82635,1,3.12872
39,760,1,2.93488
40,25850,1,1
41,97384,1,1
42,21399,1,1
43,20070,1,1
44,12351,1,1
45,6169,1,1
46,79631,1,1
47,79841,1,1
48,80859,1,1
49,81651,1,1
50,83260,1,1
51,86700,1,1
52,89201,1,1
53,90935,1,1
54,30649,1,1
55,30557,1,1
56,92711,1,1
57,29991,1,1
58,94026,1,1
59,95141,1,1
60,27390,1,1
61,67661,1,1
62,23755,2,44.121
63,60271,2,43.364
64,14839,2,41.9775
65,50672,2,32.5063
66,75462,2,31.0093
67,2710,2,27.932
68,58915,2,27.6588
69,95290,2,25.3393
70,67716,2,23.2801
71,32918,2,22.7664
72,49230,2,22.5756
73,82750,2,22.4732
74,40120,2,22.2694
75,48471,2,19.4064
76,71391,2,17.7837
77,78613,2,17.5392
78,2659,2,17.1259
79,77265,2,17.1086
80,80058,2,16.2224
81,99040,2,12.5618
82,65887,2,12.2111
83,75098,2,12.0183
84,27519,2,10.7789
85,80733,2,8.92958
86,75137,2,6.83567
87,49404,2,6.34739
88,28659,2,5.42506
89,47850,2,2.66229
90,71197,2,1.16783
91,58137,2,1
92,76817,2,1
93,62273,2,1
94,23152,2,1
95,82885,2,1
96,14814,2,1
97,13778,2,1
98,3252,2,1
99,70509,2,1
100,72770,2,1
101,48789,3,50
102,51888,3,45.0287
103,76697,3,43.0211
104,93114,3,38.4208
105,71322,3,36.6561
106,19264,3,34.3508
107,22534,3,32.3426
108,47384,3,31.4639
109,77148,3,30.7339
110,26441,3,28.6436
111,84955,3,28.3092
112,38451,3,27.1359
113,72252,3,26.0989
114,63463,3,22.299
115,44776,3,22.297
116,56076,3,21.5976
117,30152,3,21.0259
118,98174,3,19.4164
119,26270,3,19.3057
120,71118,3,18.1227
121,96833,3,11.766
122,5201,3,9.6792
123,76643,3,7.37229
124,3945,3,6.51324
125,44481,3,5.7445
126,41696,3,5.11566
127,25426,3,5.09341
128,29,3,4.64247
129,59079,3,1
130,66033,3,1
131,37650,3,1
132,32007,3,1
133,20904,3,1
134,14891,3,1
135,9499,3,1
136,9316,3,1
137,112,3,1
138,47422,3,1
139,62851,4,34.0849
140,87275,4,33.8494
141,1925,4,32.477
142,85093,4,26.5265
143,15598,4,24.683
144,10030,4,24.3994
145,74609,4,22.3707
146,74420,4,20.7669
147,93459,4,16.4884
148,63763,4,13.7103
149,28266,4,13.358
150,41470,4,12.5932
151,62898,4,9.06524
152,84825,4,4.12786
153,77087,4,3.23165
154,69831,4,1
155,34432,4,1
156,31404,4,1
157,96200,4,1
158,49173,4,1
159,44209,4,1
160,7150,4,1
161,62802,4,1
162,64901,5,50
163,20825,5,50
164,91718,5,48.2112
165,77902,5,45.0142
166,61362,5,41.5958
167,10446,5,41.0202
168,33922,5,40.2621
169,32877,5,36.3616
170,65058,5,31.1744
171,52714,5,28.9166
172,78163,5,28.6949
173,92631,5,28.0006
174,61170,5,27.4625
175,8772,5,24.6727
176,59161,5,23.6803
177,85678,5,22.8436
178,5333,5,22.6006
179,81555,5,22.5642
180,28843,5,22.4989
181,1588,5,22.3054
182,31066,5,21.5869
183,42502,5,20.0038
184,41052,5,18.6271
185,63970,5,18.0298
186,66596,5,17.4264
187,38310,5,17.2902
188,92399,5,16.9868
189,5217,5,16.7438
190,4868,5,16.3534
