ROW,GiftID,Latitude,Longitude,Weight
1,34,-76.1941,-141.018,1
2,153,-81.6597,-138.076,1
3,318,-81.4543,-132.8,24.3875
4,405,-79.9511,-116.169,21.8536
5,438,-87.4276,-118.906,15.2643
6,491,-74.285,-118.93,16.037
7,523,-83.8784,-140.264,12.3635
8,581,-84.2969,-114.405,15.1633
9,598,-84.4717,-120.393,1
10,750,-80.2554,-141.783,1.89101
11,754,-74.4431,-119.065,31.1479
12,832,-77.874,-139.288,1
13,902,-82.7073,-142.288,2.35702
14,1026,-88.8391,-128.015,23.1876
15,1040,-88.2081,-119.525,28.6137
16,1083,-79.0651,-139.251,24.128
17,1108,-77.5688,-130.385,48.094
18,1131,-78.3719,-141.235,28.7665
19,1136,-79.6645,-130.735,1
20,1205,-75.9513,-118.131,1
21,1241,-87.7809,-134.47,9.08557
22,1300,-76.3459,-137.515,50
23,1336,-89.3661,-119.593,22.6657
24,1397,-79.9205,-122.626,8.42731
25,1606,-80.5311,-138.461,29.6926
26,1637,-80.061,-121.967,1
27,1765,-89.8994,-111.727,5.56277
28,1818,-86.548,-125.378,15.2602
29,2216,-85.9985,-133.88,10.1712
30,2275,-82.8443,-126.072,30.7885
31,2385,-78.4442,-117.298,10.0276
32,2392,-82.6061,-126.653,20.9665
33,2531,-73.969,-123.474,30.2519
34,2616,-73.7417,-122.136,38.8864
35,2630,-77.2688,-139.714,1
36,2724,-80.9253,-114.031,18.64
37,2728,-75.7839,-132.444,1
38,2736,-88.3248,-118.26,1
39,3195,-84.8398,-121.299,32.3974
40,3432,-78.533,-126.55,16.63
41,3463,-77.2674,-133.529,1
42,3465,-78.4374,-111.884,13.9875
43,3509,-84.7693,-142.518,12.4243
44,3568,-78.823,-143.897,1
45,3739,-86.791,-122.458,5.44127
46,3776,-74.9964,-116.269,3.8049
47,3888,-88.4783,-114.237,1
48,3963,-84.3795,-116.335,25.7947
49,4025,-76.9836,-136.221,6.87945
50,4049,-82.1327,-126.878,1
51,4093,-81.0547,-137.295,15.5208
52,4095,-85.4991,-132.878,22.8272
53,4397,-79.2163,-143.195,12.4134
54,4495,-74.6526,-112.889,1
55,4555,-79.6602,-137.618,2.40196
56,4957,-81.8539,-136.03,36.5091
57,4994,-75.742,-132.634,1
58,5056,-78.1575,-140.202,13.6253
59,5070,-83.9389,-142.387,31.1434
60,5129,-85.7971,-128.13,7.89856
61,5142,-77.6036,-140.506,32.2986
62,5402,-89.6709,-136.151,1
63,5453,-77.3932,-119.32,4.82082
64,5531,-77.2506,-112.864,21.8787
65,5646,-80.3383,-142.511,1
66,5661,-85.6493,-115.3,14.6828
67,5904,-82.2988,-113.21,17.3115
68,6076,-81.104,-138.282,1
69,6085,-79.7424,-117.431,21.4053
70,6159,-77.5748,-141.938,3.24496
71,6205,-81.3753,-141.05,16.5635
72,6373,-81.5333,-122.531,49.4576
73,6441,-87.5104,-134.364,1
74,6623,-75.9712,-112.699,37.0337
75,6628,-75.267,-125.021,1
76,6669,-84.2282,-134.411,1
77,6718,-76.6902,-121.259,1
78,6900,-79.9996,-139.162,1
79,6936,-77.2083,-132.661,1
80,7015,-82.6243,-136.856,1
81,7050,-85.6099,-122.067,40.1937
82,7166,-74.5781,-125.368,14.8304
83,7234,-77.3519,-125.126,1
84,7464,-79.2827,-111.755,1
85,7519,-87.6211,-114.208,9.12655
86,7580,-80.4866,-114.777,1
87,7583,-83.8472,-111.713,26.8501
88,7792,-83.127,-120.753,1
89,7817,-79.7635,-120.732,22.2565
90,8197,-76.1092,-129.042,1
91,8259,-80.5658,-134.772,1
92,8534,-75.7232,-138.309,1
93,8759,-78.6621,-115.443,7.63356
94,8837,-77.3388,-120.507,1
95,8848,-83.4245,-128.661,25.6682
96,9262,-79.6553,-111.295,12.2792
