GiftID,Latitude,Longitude,Weight,TripID
4709,28.3003,100.191,33.9539,1
8153,28.5077,102.49,1,1
8276,28.3133,101.429,38.9978,1
10545,27.8517,99.928,18.6201,1
12201,29.1991,101.738,1,1
12251,28.3949,100.04,41.3895,1
12726,29.7067,101.825,29.9329,1
13777,28.8035,99.9894,23.2357,1
15002,27.8294,101.09,23.8029,1
15976,28.9843,102.324,20.7353,1
18081,28.2793,101.62,1,1
18567,27.9138,100.684,30.9102,1
19352,29.2541,101.305,19.5387,1
19444,29.6251,102.007,1,1
20044,29.2526,101.113,50,1
27202,29.5598,102.151,40.4578,1
32557,28.4336,101.247,1,1
33288,28.3123,100.432,1,1
34651,28.0458,101.098,1,1
38237,28.8843,100.278,8.24175,1
39363,28.1162,100.883,1,1
42289,28.5828,102.235,1,1
42703,28.803,100.598,18.2448,1
42985,29.2415,101.863,1,1
44731,28.7226,101.319,1,1
46160,28.1166,99.86,30.4024,1
48696,29.187,101.983,1,1
48966,29.7164,101.499,8.17814,1
54203,28.2238,100.021,1,1
54208,28.155,101.622,26.8368,1
57566,28.8388,100.496,1,1
59073,28.2237,100.168,1,1
59755,29.4154,102.605,21.1592,1
64440,28.5979,101.507,3.58433,1
66754,28.3094,100.597,28.1458,1
69123,29.8891,101.928,7.08202,1
72551,28.3512,101.556,1,1
73542,29.7095,101.499,27.1222,1
76354,28.2267,101.281,20.1681,1
76703,28.5238,101.336,1,1
76744,28.067,100.739,11.7171,1
77714,29.9105,101.898,1,1
82543,29.7475,102.423,1,1
85818,27.8856,102.155,13.4594,1
87802,27.4649,100.96,32.3781,1
87864,27.9349,101.003,1,1
88825,27.856,101.746,10.9579,1
91449,27.7356,100.479,1,1
95600,28.7812,100.005,16.9671,1
99109,27.4987,101.491,19.0872,1
6075,9.1238,92.7566,1,2
17061,5.47077,95.3065,49.4119,2
25257,5.27479,96.1168,6.6727,2
26527,4.6951,95.9123,1,2
34513,8.22564,93.1421,1,2
36017,5.16621,95.5789,13.777,2
40073,5.33388,95.6232,10.2037,2
40290,5.3476,95.5308,1,2
45687,4.88773,96.3391,1,2
57895,4.90335,95.5573,1,2
72624,5.14887,96.8792,38.0363,2
78080,5.24905,96.0177,1,2
78362,5.0216,96.2007,1,2
95054,4.81148,95.7365,7.23239,2
530,22.0065,110.659,31.9603,3
1886,21.8217,108.185,3.13338,3
5684,21.7158,108.011,5.82827,3
11679,21.4856,110.055,10.4335,3
15156,23.0492,108.683,1,3
18608,21.2725,109.898,9.32389,3
22051,22.9976,108.622,1,3
22152,21.3205,110.024,1,3
23382,22.2943,109.727,4.86801,3
27992,22.1404,109.938,1,3
28054,22.2301,108.879,1.77973,3
34184,22.242,110.03,2.40353,3
35444,21.7144,109.733,1,3
40310,21.4939,111.131,14.3172,3
41898,23.105,109.083,1,3
44155,21.8508,110.03,15.0284,3
45853,22.2095,109.887,31.5067,3
48237,21.2031,109.964,9.88275,3
52901,22.5139,110.307,13.1088,3
55312,21.5742,111.261,2.16372,3
58099,22.8843,109.003,21.2159,3
59741,21.4962,110.192,1,3
70956,21.8299,110.764,40.192,3
72189,21.7374,108.477,1,3
73573,21.961,108.726,1,3
80886,21.4742,109.206,1,3
83406,21.7192,107.803,1,3
84739,21.7475,110.702,9.46481,3
89083,22.5966,108.387,34.8079,3
89413,21.2399,110.04,19.299,3
90163,22.5453,108.788,27.1325,3
90414,21.6642,111.104,12.2723,3
95372,21.4334,110.825,26.1279,3
3666,10.6568,104.803,10.78,4
3788,10.7406,104.246,1,4
4203,11.6208,105.1,23.913,4
4208,10.4186,105.092,28.7311,4
4958,11.0351,104.769,1,4
8465,10.1728,105.371,13.5315,4
9175,11.1735,105.722,1,4
12338,10.3002,104.714,1,4
14644,11.2634,106.294,15.0468,4
22186,10.8814,106.086,1,4
22502,10.4558,105.835,12.8759,4
38597,11.439,105.627,1,4
