ROW,GiftID,Latitude,Longitude,Weight
1,73,11.5538,104.507,1
2,142,15.8001,100.71,1
3,158,27.5591,99.6352,1
4,167,27.7571,103.912,50
5,214,20.472,94.4028,1
6,245,23.4885,105.273,24.408
7,253,20.6369,103.437,18.1526
8,254,22.975,101.723,1
9,290,22.508,97.7608,1
10,341,21.854,107.16,1
11,351,19.582,103.776,22.7193
12,359,13.0206,101.725,1
13,383,21.4255,101.959,1
14,385,28.8401,103.868,22.8894
15,435,15.3117,98.2127,11.1543
16,530,22.0065,110.659,31.9603
17,727,19.9315,97.3471,1
18,747,19.5093,98.5315,1
19,762,17.3864,99.3754,1
20,805,19.582,104.02,38.6952
21,854,25.7277,96.4151,21.1327
22,914,25.2996,102.841,16.3481
23,1168,18.6073,102.691,19.4288
24,1187,13.449,104.612,1
25,1288,14.5499,102.323,30.3359
26,1294,13.9439,104.487,50
27,1365,26.5223,100.042,24.0432
28,1496,15.8996,94.7905,16.9337
29,1569,21.3084,105.236,8.30915
30,1794,22.6854,95.6278,22.1808
31,1886,21.8217,108.185,3.13338
32,1914,26.3963,100.776,38.8119
33,1928,16.49,102.216,5.52264
34,1935,21.3733,101.497,1
35,1979,12.4604,104.681,1
36,2039,17.7455,97.5067,22.2988
37,2081,17.7958,105.728,23.0233
38,2225,13.7985,102.946,1
39,2227,22.671,93.371,27.6713
40,2351,26.1392,100.757,1.31396
41,2355,14.4135,102.646,19.4086
42,2358,24.808,107.714,1
43,2470,25.2258,106.637,1
44,2513,20.9425,94.4808,1
45,2524,13.1668,102.361,1
46,2526,22.275,92.9294,1
47,2546,15.3813,101.204,49.2957
48,2619,25.029,104.516,8.81088
49,2863,28.5253,102.645,27.5961
50,2875,20.9697,102.442,1
51,2947,17.9388,96.8418,22.1043
52,3066,22.5621,97.0342,7.29843
53,3099,16.0699,104.259,19.0491
54,3116,7.2468,100.144,1
55,3155,25.0143,95.2597,4.25312
56,3233,14.4255,104.381,1
57,3237,24.1137,103.37,1
58,3286,19.4231,93.7463,37.6545
59,3348,13.0378,101.451,22.3735
60,3357,27.8782,102.741,24.2162
61,3402,11.4645,107.202,1
62,3412,22.2093,96.9161,2.06491
63,3555,24.0459,96.2979,10.113
64,3565,14.2485,108.633,1
65,3606,19.8545,104.874,18.4844
66,3649,16.2679,106.917,22.8862
67,3666,10.6568,104.803,10.78
68,3788,10.7406,104.246,1
69,3886,26.1579,101.224,15.389
70,3900,24.1058,106.021,46.8493
71,4005,20.3554,104.757,14.6141
72,4009,25.164,95.7868,1
73,4124,20.8084,101.905,15.5436
74,4158,22.7964,101.013,7.07183
75,4165,22.4415,92.5146,24.2146
76,4197,21.291,98.2332,1
77,4203,11.6208,105.1,23.913
78,4208,10.4186,105.092,28.7311
79,4215,24.8465,99.6431,4.07456
80,4284,10.9307,107.048,17.67
81,4288,17.4813,97.3754,1
82,4349,15.5887,104.779,21.6358
83,4558,13.5098,104.69,10.2027
84,4624,15.7404,104.39,16.7402
85,4709,28.3003,100.191,33.9539
86,4745,25.0752,101.165,5.33873
87,4778,19.1111,96.5571,1
88,4838,20.1312,103.484,1
89,4874,23.2399,96.26,10.4293
90,4890,19.0556,108.9,1
91,4916,26.3016,97.2922,1
92,4958,11.0351,104.769,1
93,5103,23.5569,92.1284,27.2674
94,5206,24.3971,98.9282,1
95,5212,15.5795,102.868,18.2894
96,5311,7.78352,99.2429,1
97,5364,20.0278,94.8248,1
98,5399,14.2581,101.747,34.3972
99,5473,20.5662,98.8366,50
100,5663,24.1122,92.8029,14.1103
101,5684,21.7158,108.011,5.82827
102,5804,10.8753,103.136,31.8941
103,5805,16.3847,101.304,1
104,5872,26.1855,103.976,14.3731
105,5884,26.4037,101.56,1
106,5938,21.3563,101.603,10.6387
107,5948,12.12,108.457,1
108,6019,13.4916,107.225,1
109,6075,9.1238,92.7566,1
110,6177,17.2761,102.967,7.53982
111,6189,21.9701,98.2173,3.69037
112,6261,20.3362,104.893,6.00791
113,6300,20.3523,94.3755,1
114,6356,25.3123,104.535,21.6542
115,6428,19.7625,110.745,1
116,6515,17.4034,101.904,14.7632
117,6531,21.1076,100.3,39.4447
118,6720,12.9303,99.1269,9.63342
119,6731,21.3746,93.8034,42.5887
120,6771,23.446,101.622,8.17218
121,6857,16.6779,94.5731,26.0746
122,6919,13.3185,104.648,1
123,6956,22.1503,92.3701,7.07557
124,6986,22.6716,100.419,1
125,6997,17.5568,100.508,13.776
126,7064,11.5762,106.362,1
127,7087,27.1203,99.3833,1
128,7109,19.2355,98.3319,5.67123
129,7187,17.4326,104.686,13.7232
130,7199,14.8648,103.184,15.1728
131,7382,24.5578,97.6122,1
132,7480,19.1145,95.4095,11.3172
133,7796,20.1409,99.9157,18.5015
134,7865,26.8254,101.892,50
135,7959,16.1611,98.3055,4.02357
136,8041,21.8455,93.9213,50
137,8049,14.8589,102.753,13.8037
138,8052,25.1267,101.608,1
139,8092,27.4218,103.815,20.584
140,8104,22.821,94.7644,1
141,8153,28.5077,102.49,1
142,8192,24.6459,103.737,42.012
143,8231,15.9269,104.26,1
144,8276,28.3133,101.429,38.9978
145,8309,16.8772,105.531,8.81426
146,8444,28.8116,103.231,1
147,8465,10.1728,105.371,13.5315
148,8476,16.7421,97.9908,19.9651
149,8488,23.8968,102.301,9.25571
150,8589,20.7261,99.4775,12.6265
151,8596,21.8982,92.4761,13.3429
152,8598,17.9547,100.126,8.82555
153,8753,26.2842,100.942,2.82087
154,8812,12.8509,101.771,4.53998
155,8907,9.75277,98.8233,7.10006
156,9023,19.5075,105.031,16.7089
157,9084,15.3344,99.4745,1
158,9098,25.0644,104.034,1
159,9160,16.2891,94.7132,1
160,9175,11.1735,105.722,1
161,9183,16.5096,101.985,9.11383
162,9187,21.8315,101.987,1
163,9193,25.8043,105.749,20.1239
164,9200,16.0516,102.129,11.0444
165,9203,18.7123,99.0448,7.02658
166,9234,15.9829,99.3384,9.01636
167,9329,25.711,102.058,1
168,9380,17.9166,99.69,1
169,9465,14.5887,99.4315,27.8715
170,9467,19.1737,97.3257,2.44166
171,9468,23.653,95.024,41.5189
172,9644,9.15184,99.8207,8.43397
173,9652,21.6755,104.76,2.97259
174,9677,22.7401,90.4717,26.6643
175,9865,17.884,100.182,4.37647
176,9907,26.1808,97.5438,1
177,9916,20.8117,104.284,12.3825
178,9992,26.4166,102.173,1
179,10011,20.229,102.465,17.3041
180,10171,28.0196,99.5442,2.69015
181,10242,19.3963,99.1009,4.74663
182,10263,23.4404,97.4287,1
183,10269,12.3902,106.779,27.2042
184,10317,22.8536,105.973,1
185,10395,18.9646,100.757,12.6441
186,10442,24.3518,96.4178,1
187,10511,21.3814,93.9565,1
188,10545,27.8517,99.928,18.6201
189,10557,19.3313,109.068,50
190,10665,22.7519,97.0074,10.037
191,10727,22.6433,105.835,31.5492
192,10745,14.4777,107.885,5.45547
193,10764,19.2136,110.343,14.3464
194,10862,23.6032,104.736,1
195,10924,23.6809,102.852,1
196,10976,21.5471,95.7263,16.1658
197,11037,24.0684,105.73,17.4147
198,11046,17.2367,106.241,1
199,11096,13.451,107.88,25.056
200,11226,24.8716,99.6419,35.9083
201,11313,20.264,97.4543,10.6398
202,11325,15.8703,105.699,1
203,11403,15.6057,98.3041,16.5353
204,11540,16.7555,102.812,1
205,11550,13.3818,102.902,1
206,11608,16.0294,101.184,32.0111
207,11679,21.4856,110.055,10.4335
208,11861,22.0112,92.6311,13.6444
209,11990,18.841,105.196,23.5724
210,12047,12.2587,107.543,24.8901
211,12051,22.1797,99.3683,29.9141
212,12122,18.0859,101.583,2.60915
213,12134,24.4323,104.628,1
214,12183,17.7878,105.213,1
215,12201,29.1991,101.738,1
216,12251,28.3949,100.04,41.3895
217,12297,15.4959,104.685,11.1413
218,12338,10.3002,104.714,1
219,12381,10.1359,98.8655,1
220,12423,20.43,94.4127,1
221,12514,16.4039,102.668,1
222,12533,21.0282,103.192,31.4347
223,12620,11.9432,106.286,24.1257
224,12679,24.1208,95.9932,18.5604
225,12680,11.4238,107.561,1
226,12726,29.7067,101.825,29.9329
227,12730,20.1654,100.917,1
228,12752,23.3726,104.121,2.04502
229,12819,20.5467,104.01,1
230,12888,20.9983,93.3856,6.69824
231,12907,25.4666,98.5622,9.70591
232,12915,22.3007,93.8621,45.12
233,13128,21.1439,105.147,25.1497
234,13141,20.949,97.9348,18.9361
235,13446,23.224,92.8708,40.3221
236,13585,24.4446,94.0991,1
237,13777,28.8035,99.9894,23.2357
238,13832,12.4715,105.766,3.1467
239,13845,15.1227,104.436,1
240,13846,21.7604,92.3699,3.09072
241,14157,10.3841,98.8609,1
242,14187,23.7512,105.315,8.95667
243,14223,22.9778,94.5091,1
244,14295,19.3169,105.42,49.0422
245,14320,20.8001,92.8968,22.7516
246,14345,11.7963,106.313,3.07486
247,14378,25.1849,105.333,1
248,14454,10.0429,98.5878,1
249,14512,18.0295,98.5469,1
250,14614,18.0206,100.012,1
251,14634,21.2299,99.1702,16.8757
252,14644,11.2634,106.294,15.0468
253,14713,16.3381,105.784,5.21698
254,14786,23.9313,100.411,1
255,14949,25.4637,98.7844,1.32645
256,14957,12.2743,108.872,9.46325
257,15002,27.8294,101.09,23.8029
258,15156,23.0492,108.683,1
259,15196,21.4947,97.5324,1
260,15295,15.5191,98.5723,1
261,15452,23.1799,93.486,30.2535
262,15493,26.5238,97.805,13.978
263,15588,18.9384,98.7812,10.3468
264,15631,25.5326,105.877,11.3179
265,15691,16.0835,98.0646,47.938
266,15795,25.459,103.95,33.5784
267,15807,20.8185,94.3242,23.1265
268,15872,23.02,101.588,1
269,15976,28.9843,102.324,20.7353
270,16035,13.1007,99.2536,32.8926
271,16046,20.5809,100.477,1
272,16162,21.1885,103.65,1
273,16200,24.3663,102.799,10.437
274,16240,24.0588,104.215,11.8039
275,16262,19.219,98.6603,26.7412
276,16270,19.9922,95.8697,1
277,16346,17.3092,105.35,1
278,16348,19.3564,109.622,7.55759
279,16381,22.3578,92.3858,18.4233
280,16410,12.7709,105.819,38.3896
281,16420,21.3029,102.208,1
282,16432,22.2677,92.7791,1
283,16453,18.5648,109.223,1
284,16619,22.8897,96.921,1
285,16658,18.0086,97.9101,30.9049
286,16660,13.9181,99.756,17.419
287,16708,25.4646,105.689,1
288,16893,27.0994,97.6836,1
289,16899,25.9935,98.5357,18.4664
290,16905,14.271,108.346,1
291,16920,18.7043,96.3215,11.8291
292,16942,18.9759,109.286,1
293,16964,19.7128,98.9786,32.8364
294,17061,5.47077,95.3065,49.4119
295,17072,23.8556,101.577,16.5254
296,17197,27.0026,105.46,15.2797
297,17248,13.6946,104.909,27.6993
298,17441,11.35,103.57,11.0354
299,17444,19.4856,104.692,1
300,17496,21.1515,94.3793,3.43124
301,17618,22.8467,106.286,39.6977
302,17645,27.0045,103.114,1
303,17670,26.5872,98.1739,29.3994
304,17747,17.7674,100.581,4.09449
305,18043,13.7131,99.871,50
306,18061,22.1397,99.2975,19.5158
307,18081,28.2793,101.62,1
308,18122,13.8644,102.372,14.8822
309,18190,14.2681,99.7697,32.1315
310,18217,25.2753,94.5978,19.475
311,18225,21.5493,101.574,1
312,18300,13.4938,108.161,1
313,18427,19.8423,102.331,9.5636
314,18567,27.9138,100.684,30.9102
315,18589,11.3872,102.988,1.07207
316,18608,21.2725,109.898,9.32389
317,18609,13.7244,106.032,22.2286
318,18760,19.7283,102.105,4.38628
319,18835,26.0079,96.6125,9.80089
320,18843,17.3444,105.925,1
321,18881,13.4187,98.6553,23.6519
322,18904,19.4224,96.2949,23.1351
323,18987,21.1351,97.3865,21.7618
324,19043,14.3623,102.972,26.7786
325,19070,16.8383,99.8417,13.828
326,19088,15.2973,97.8947,1
327,19123,22.6883,98.4802,1
328,19207,26.554,101.889,20.7889
329,19219,18.3466,103.848,7.33301
330,19317,24.049,108.536,14.0509
331,19352,29.2541,101.305,19.5387
332,19444,29.6251,102.007,1
333,19463,18.3967,105.678,21.6679
334,19464,24.9096,95.5769,16.7999
335,19579,23.9222,94.598,1
336,19605,10.2156,98.8947,1
337,19734,21.0621,99.1271,1
338,19768,22.8674,95.4251,32.9288
339,19877,24.9698,97.0378,8.38939
340,20006,21.9495,106.794,22.1204
341,20044,29.2526,101.113,50
342,20131,25.191,97.3067,18.804
343,20215,25.4343,95.6615,1.85382
344,20228,21.193,92.1688,33.8347
345,20233,23.9191,93.3879,1
346,20241,10.7527,104.08,1
347,20391,22.4795,106.094,5.35981
348,20478,13.5218,107.359,1
349,20566,22.479,98.0103,32.7889
350,20681,15.731,98.1096,26.5029
351,20704,19.5695,102.479,18.5326
352,20755,19.1141,99.0568,7.12183
353,20807,23.7051,99.0036,11.2032
354,20912,24.7685,99.6502,1
