ID,GiftID,TripID,Weight
1,20044,1,50
2,12251,1,41.3895
3,27202,1,40.4578
4,8276,1,38.9978
5,4709,1,33.9539
6,87802,1,32.3781
7,18567,1,30.9102
8,46160,1,30.4024
9,12726,1,29.9329
10,66754,1,28.1458
11,73542,1,27.1222
12,54208,1,26.8368
13,15002,1,23.8029
14,13777,1,23.2357
15,59755,1,21.1592
16,15976,1,20.7353
17,76354,1,20.1681
18,19352,1,19.5387
19,99109,1,19.0872
20,10545,1,18.6201
21,42703,1,18.2448
22,95600,1,16.9671
23,85818,1,13.4594
24,76744,1,11.7171
25,88825,1,10.9579
26,38237,1,8.24175
27,48966,1,8.17814
28,69123,1,7.08202
29,64440,1,3.58433
30,72551,1,1
31,76703,1,1
32,19444,1,1
33,77714,1,1
34,18081,1,1
35,82543,1,1
36,87864,1,1
37,91449,1,1
38,12201,1,1
39,59073,1,1
40,54203,1,1
41,48696,1,1
42,44731,1,1
43,42985,1,1
44,42289,1,1
45,39363,1,1
46,34651,1,1
47,33288,1,1
48,32557,1,1
49,8153,1,1
50,57566,1,1
51,17061,2,49.4119
52,72624,2,38.0363
53,36017,2,13.777
54,40073,2,10.2037
55,95054,2,7.23239
56,25257,2,6.6727
57,26527,2,1
58,78362,2,1
59,78080,2,1
60,57895,2,1
61,45687,2,1
62,40290,2,1
63,34513,2,1
64,6075,2,1
65,70956,3,40.192
66,89083,3,34.8079
67,530,3,31.9603
68,45853,3,31.5067
69,90163,3,27.1325
70,95372,3,26.1279
71,58099,3,21.2159
72,89413,3,19.299
73,44155,3,15.0284
74,40310,3,14.3172
75,52901,3,13.1088
76,90414,3,12.2723
77,11679,3,10.4335
78,48237,3,9.88275
79,84739,3,9.46481
80,18608,3,9.32389
81,5684,3,5.82827
82,23382,3,4.86801
83,1886,3,3.13338
84,34184,3,2.40353
85,55312,3,2.16372
86,28054,3,1.77973
87,80886,3,1
88,72189,3,1
89,59741,3,1
90,83406,3,1
91,41898,3,1
92,35444,3,1
93,27992,3,1
94,22152,3,1
95,22051,3,1
96,15156,3,1
97,73573,3,1
98,76993,4,45.2601
99,65312,4,41.1302
100,54052,4,40.2374
101,82306,4,38.5704
102,45189,4,30.482
103,4208,4,28.7311
104,98860,4,28.0114
105,76549,4,27.6007
106,51648,4,26.7814
107,4203,4,23.913
108,81677,4,21.9013
109,14644,4,15.0468
110,8465,4,13.5315
111,22502,4,12.8759
112,3666,4,10.78
113,68711,4,10.5155
114,53318,4,5.89386
115,58056,4,5.35716
116,22186,4,1
117,12338,4,1
118,9175,4,1
119,72319,4,1
120,4958,4,1
121,97797,4,1
122,99863,4,1
123,3788,4,1
124,38597,4,1
125,55237,5,50
126,73996,5,36.6131
127,82428,5,31.1294
128,6857,5,26.0746
129,77193,5,23.0498
130,31498,5,20.8239
131,1496,5,16.9337
132,48319,5,16.2716
133,50620,5,15.0509
134,65199,5,14.8889
135,30397,5,14.4626
136,24514,5,12.5372
137,87589,5,9.6547
138,69461,5,8.35196
139,99233,5,6.12175
140,53716,5,3.52699
