TripID,Cost
1,80300.2
2,55236.5
3,90074.4
4,124783
5,113299
6,98627.7
7,103545
8,126087
9,134963
10,97222.4
11,166984
12,81746.8
13,141199
14,9342.84
15,75877.5
16,148651
17,150780
18,101172
19,54999
20,102956
21,128996
22,135324
23,52241.7
24,108910
25,103730
26,126737
27,119510
28,125370
29,104354
30,104352
31,9342.84
32,106204
33,108934
34,111230
35,120580
36,120110
37,61796.7
38,120760
39,142332
40,124778
41,126905
42,93820.6
43,141242
44,72510.8
45,139713
46,150711
47,134213
48,120168
49,94959.3
50,110015
51,67404.1
52,86851.6
53,102101
54,160808
55,126351
56,125987
57,72039.9
58,75615.6
59,85026.7
60,111988
61,52206.9
62,99487.1
63,97135.6
64,127327
65,118587
66,131865
67,64432.6
68,84939.8
69,80510
70,134989
71,84073.9
72,87342.3
73,82040.3
74,116293
75,142642
76,81922.5
77,124316
78,95096
79,76686.1
80,116992
81,130426
82,65783
83,156440
84,118416
