GiftID,Latitude,Longitude,Weight,TripID
4887,41.267,-94.236,15.0252,1
7606,42.0657,-93.1716,12.1935,1
8296,40.8285,-94.6996,1,1
10587,41.1852,-91.9864,33.8597,1
10787,41.415,-93.3693,15.2572,1
11771,40.2305,-92.1947,19.4597,1
12991,40.2509,-94.9229,1,1
14529,41.0801,-94.3748,26.644,1
17285,39.9239,-92.8608,29.0408,1
17985,41.5168,-95.0405,1,1
18794,40.883,-92.155,1,1
19429,39.9018,-93.4049,18.9095,1
19439,41.0105,-94.845,11.854,1
20927,40.5285,-94.7553,15.4594,1
26468,39.6255,-93.7135,18.8828,1
26519,40.2077,-93.1084,1,1
26731,39.8307,-94.0568,12.1649,1
26732,41.4088,-92.0059,1,1
27899,40.08,-93.0978,4.07835,1
29334,41.7914,-94.9642,1,1
29849,40.5396,-92.85,12.5915,1
33754,40.8226,-94.7431,35.2185,1
35361,40.3108,-94.0429,1,1
35564,40.2705,-94.3404,4.17102,1
35947,40.9474,-93.7756,39.091,1
37965,40.8805,-92.8621,31.948,1
39982,41.6814,-92.1559,2.5526,1
40359,41.8091,-93.5736,1,1
41468,41.0046,-92.1165,4.80894,1
45813,40.4874,-94.655,15.3003,1
46919,41.2512,-92.7772,1,1
47942,40.4488,-94.308,1,1
52279,41.9677,-93.1836,24.4356,1
53249,41.1466,-92.1268,22.7422,1
53891,41.4782,-94.3373,6.63771,1
53901,41.7774,-92.6392,37.2217,1
54392,40.2965,-92.8651,1,1
57727,40.1262,-94.0812,1,1
58596,41.1314,-92.8067,20.9686,1
63910,39.7886,-93.6716,13.1352,1
64193,41.44,-95.032,1,1
65708,39.9379,-93.1755,15.6655,1
66512,41.494,-94.0592,1.01782,1
67587,40.6697,-94.0771,5.14157,1
68287,41.2506,-93.9296,48.6406,1
68794,40.6746,-92.3095,27.3607,1
68894,39.8939,-94.0776,1,1
69165,40.936,-94.6853,25.7598,1
71183,40.2491,-95.0435,35.5646,1
71317,40.5163,-94.5269,10.9969,1
74477,40.6279,-92.9489,50,1
75126,40.5252,-94.3313,41.4826,1
76077,41.6577,-94.3657,39.4911,1
76661,40.4326,-94.6842,21.6215,1
82151,41.2064,-93.2498,1,1
85173,41.1846,-93.3148,7.44115,1
90240,41.3982,-92.604,24.1069,1
95920,41.4332,-93.8782,50,1
97314,41.9279,-93.2339,19.9776,1
97798,41.2785,-91.8618,1,1
99237,41.8489,-94.1163,1,1
