ROW,GiftID,Latitude,Longitude,Weight
1,36,31.046,12.0028,14.2825
2,68,32.426,7.92752,2.31987
3,78,28.7717,10.5467,30.4434
4,145,25.5938,8.0978,4.59832
5,174,33.2007,3.19555,4.62281
6,275,33.3127,7.84506,1
7,329,29.2528,8.6839,17.2629
8,410,31.003,6.86993,27.6646
9,501,29.7476,8.51221,7.9486
10,543,23.1258,5.80427,9.79867
11,619,22.7938,6.04209,1
12,753,32.86,7.00539,1
13,777,39.6893,9.56566,11.4616
14,779,28.5165,8.16487,4.71992
15,783,24.621,9.12869,17.629
16,788,31.6752,1.22469,16.5898
17,860,32.3557,4.54429,1
18,967,31.5297,2.33507,2.54785
19,1210,30.3557,7.04769,16.58
20,1270,32.7478,3.07549,9.94634
21,1302,30.7288,8.39224,23.7787
22,1377,34.3968,-2.06189,1
23,1532,23.4034,5.80224,1
24,1786,34.976,0.361083,18.1518
25,1974,34.0307,0.514975,1
26,2035,27.8257,0.896716,49.954
27,2062,31.2225,8.08479,1
28,2097,21.7128,4.43075,2.0439
29,2101,32.3375,10.4257,1
30,2185,26.2976,2.44208,17.4321
31,2228,28.6513,0.494707,31.2872
32,2259,27.3665,4.38776,14.6983
33,2271,29.2886,12.4898,1.85972
34,2286,34.3709,9.66638,30.7325
35,2287,28.2925,2.60667,35.3876
36,2289,26.0273,5.17888,21.5056
37,2365,29.1524,6.89701,1
38,2554,34.3242,5.12855,1
39,2610,26.9743,5.39297,1
40,2640,33.517,9.12896,1
41,2885,32.6777,8.16118,40.746
42,2911,31.8208,-1.28055,15.8644
43,2999,30.8248,11.9111,7.78244
44,3022,28.2493,9.31505,13.4442
45,3028,30.8714,5.33548,1
46,3108,22.8866,4.22731,12.329
47,3128,33.3547,7.88219,1
48,3189,40.642,8.44147,1
49,3191,25.7133,2.26205,14.0283
50,3535,29.0251,6.14936,1
51,3612,34.9444,-0.744749,39.3095
52,3623,28.7895,4.23112,15.9139
53,3653,33.5148,0.322004,24.2041
54,3897,35.4971,7.95206,18.9429
55,3932,31.4548,4.76766,10.3533
56,4011,30.241,1.16832,1
57,4170,23.3631,5.8455,23.3119
58,4246,28.38,0.189543,1
59,4297,25.2417,4.46272,1
60,4299,28.978,10.2771,21.0624
61,4484,35.679,3.79234,1
62,4494,27.3816,10.0133,29.1014
63,4602,28.4446,6.70642,22.373
64,4671,34.3073,-0.387872,1
65,4739,26.3674,5.57151,16.7043
66,4797,27.3513,7.77429,1.3693
67,4799,26.2192,7.49345,1
68,4808,29.0396,4.10214,2.81854
69,4948,32.7203,0.236034,20.4294
70,4956,23.7676,7.28263,25.0798
71,4981,30.6194,11.5549,13.7419
72,5062,37.4551,13.6191,7.17355
73,5100,22.7245,3.53533,30.0042
74,5213,34.6422,2.31952,23.2506
75,5410,31.2016,10.0281,5.98645
76,5526,35.7074,-0.961123,13.4148
77,5575,29.5472,3.93561,28.9541
78,5598,33.0251,1.58222,14.6306
79,5645,35.1107,9.27462,16.4902
80,5894,25.5897,2.11318,1
81,6012,28.976,9.47104,15.6109
82,6018,30.0045,7.42451,21.8665
83,6063,28.1563,10.6221,30.4062
84,6157,30.0139,9.30276,3.83465
85,6281,31.7959,2.92723,1
86,6303,27.2383,5.60542,1
87,6530,36.5451,10.0501,7.59878
88,6556,30.6359,5.34405,1
89,6608,32.046,5.48359,9.57089
90,6643,24.495,4.43248,20.7628
91,6698,26.1632,10.3148,18.4613
92,6757,24.5979,4.3277,14.1204
93,6991,33.6893,10.9713,1
94,7085,28.2015,8.84554,1
95,7165,25.83,7.2706,15.9741
96,7172,35.8057,2.38012,3.92235
97,7233,32.1095,4.2289,13.3143
98,7346,33.9606,6.9093,21.6589
99,7410,28.0561,0.0136153,2.26315
100,7652,26.5549,9.88649,1
101,7706,31.3993,12.7991,25.7492
102,8141,30.7918,-0.438049,20.9311
103,8211,26.5006,0.896407,19.7384
104,8270,29.2369,1.62806,1
105,8334,27.9779,5.77762,8.30451
106,8463,25.5479,7.50669,31.8743
107,8500,37.7969,13.526,1
108,8514,28.7032,1.51686,1
109,8659,35.3939,0.589477,14.6659
110,8744,33.3269,10.1254,1
111,8845,28.2353,8.65646,1
112,8924,36.449,6.30137,17.1429
113,8972,21.0681,5.20423,6.88639
114,8979,40.6731,8.34512,7.57988
115,8981,26.8777,5.52034,3.37808
116,9022,33.8286,9.09267,6.78004
117,9102,29.6718,10.0897,30.7203
118,9166,30.5277,4.79819,39.4617
119,9292,30.6684,8.55018,14.678
120,9328,27.2093,3.2973,31.3742
121,9536,27.6956,7.49262,20.0793
122,9550,28.7359,2.04236,1
123,9612,36.2981,3.48124,6.96788
124,9634,30.3149,-0.576356,3.63024
125,9670,35.6759,5.88968,1
126,9770,32.4977,10.3201,15.2864
127,9925,31.9429,1.76573,1
128,9964,30.6494,7.35683,27.5162
129,10204,29.8454,9.03424,1
130,10366,32.8717,8.33475,1
131,10421,34.5382,9.16025,1
132,10473,33.3207,-1.34146,1
133,10568,30.9993,10.0906,1.728
134,10616,32.9818,1.94914,5.25381
135,10675,29.6365,11.2448,24.8259
136,10843,34.3822,6.29951,8.60955
137,10883,32.9071,2.47312,1
138,10897,36.0412,2.13043,20.8352
139,10906,26.0853,0.611723,30.3917
140,10921,31.4726,9.36902,1
141,10927,29.9549,2.20763,1
142,11086,34.9469,4.65859,18.5561
143,11091,31.5952,5.23055,50
144,11318,25.3379,1.9041,20.7611
145,11633,33.3362,8.2904,19.2309
146,11856,34.564,7.74233,11.6267
