GiftID,Latitude,Longitude,Weight,TripID
2287,28.2925,2.60667,35.3876,1
9328,27.2093,3.2973,31.3742,1
9550,28.7359,2.04236,1,1
12470,27.1134,1.46003,1,1
16762,27.0253,3.19496,22.3545,1
17929,28.2326,2.03319,13.939,1
18019,26.9802,2.13128,25.0419,1
19066,27.3844,3.00497,1,1
22071,27.6314,1.52014,7.80907,1
26052,28.3347,2.116,30.388,1
33583,27.0608,2.72254,1,1
35001,26.926,3.08089,1,1
42894,27.4569,2.96685,12.9651,1
51556,26.9541,1.49836,12.3615,1
54048,27.075,2.12741,5.22666,1
56161,26.7182,2.32577,1,1
57831,27.3825,2.63631,26.433,1
58348,26.8436,3.52423,31.3511,1
59102,26.8796,3.80364,6.90281,1
59365,27.5855,3.01493,27.1428,1
62506,27.6239,1.61007,11.0637,1
62759,27.5166,1.47894,4.50271,1
63128,28.6182,2.47361,41.219,1
66196,27.3024,1.08207,21.3781,1
68249,27.4576,1.83005,42.6438,1
74144,26.7751,2.75765,1,1
79566,26.5066,3.20114,19.1702,1
79917,26.563,3.54039,17.6309,1
85451,27.594,2.20107,11.8796,1
85581,28.7862,2.08905,26.009,1
89306,27.3825,3.23356,14.021,1
90106,26.8725,2.52324,35.036,1
91262,27.7601,3.61586,6.71482,1
97359,27.5599,1.95487,26.1505,1
99561,27.074,2.08832,36.7463,1
3623,28.7895,4.23112,15.9139,2
4808,29.0396,4.10214,2.81854,2
5575,29.5472,3.93561,28.9541,2
10927,29.9549,2.20763,1,2
14516,28.5858,2.95435,34.7763,2
17345,28.0343,4.49979,25.6735,2
17626,29.4889,3.7404,34.942,2
19852,29.7202,3.66788,15.8297,2
25260,29.8037,3.10922,17.2052,2
28599,29.2466,2.39113,29.0532,2
30451,29.3912,3.94552,22.0534,2
30533,29.6882,3.65095,48.9681,2
34934,29.6163,3.37817,23.0297,2
35481,30.2824,3.87359,10.1489,2
36597,29.4093,2.53332,20.8865,2
41377,28.5694,3.01579,35.0369,2
43984,30.1606,2.62073,4.01721,2
46153,29.263,3.40306,3.20846,2
47238,28.3113,5.08241,50,2
47747,28.63,3.19339,1,2
48856,28.3914,4.24903,10.6861,2
49486,28.768,4.64753,1.07329,2
50678,29.8982,3.41065,16.208,2
52623,28.5458,4.16651,10.0443,2
57072,29.6537,3.20586,1,2
57615,28.964,2.12729,47.0571,2
58578,27.8182,4.01557,18.9216,2
61280,28.7954,2.86082,5.41172,2
61332,28.3691,3.33392,21.36,2
61779,30.2108,4.43559,39.1794,2
63397,29.3131,4.62644,1,2
66200,30.7017,3.80111,23.1703,2
69007,27.7642,3.81733,22.827,2
69436,28.1686,5.01351,27.408,2
70654,29.992,2.90719,50,2
81239,30.4864,4.14042,33.9279,2
84064,28.3971,3.23715,2.95299,2
84591,28.4617,4.45557,21.2067,2
84852,28.0542,5.05097,1,2
85387,29.5966,3.24621,24.8295,2
86204,28.0335,4.21657,1,2
87611,27.7678,3.84141,12.9997,2
88337,28.0901,4.08478,4.71037,2
89459,28.0016,4.5995,8.85613,2
89619,28.0546,3.72525,1,2
90492,30.1455,3.27366,1,2
91548,29.2365,4.19145,1,2
97551,29.5373,2.14718,7.9592,2
2185,26.2976,2.44208,17.4321,3
3191,25.7133,2.26205,14.0283,3
5894,25.5897,2.11318,1,3
8211,26.5006,0.896407,19.7384,3
10906,26.0853,0.611723,30.3917,3
11318,25.3379,1.9041,20.7611,3
11923,25.4986,0.620252,4.34923,3
12276,24.876,2.15146,31.8895,3
13791,25.5618,2.75681,30.5456,3
15314,26.2777,1.26608,24.1486,3
17233,26.5223,0.925461,28.8668,3
22578,25.9293,1.32838,1,3
23899,25.6522,2.57691,6.81212,3
24403,26.0252,0.604516,22.3069,3
24656,26.1094,2.50735,7.66351,3
26174,25.5951,1.37256,1,3
28276,25.5133,3.40905,15.4806,3
30759,25.9101,1.65636,47.7942,3
35876,25.0828,1.1532,15.5274,3
41534,24.6121,1.88326,23.1474,3
43476,24.9552,1.22803,5.34905,3
47725,26.049,2.50731,1,3
54585,26.4217,0.434605,13.4066,3
55912,26.0447,3.13089,22.7874,3
57250,26.4127,1.10989,1,3
59608,25.796,1.76519,20.9651,3
61200,25.809,2.43099,1,3
65443,25.4136,0.736153,22.7273,3
