ID,GiftID,TripID,Weight
1,28626,1,50
2,70375,1,50
3,80338,1,48.7067
4,26087,1,48.1376
5,53202,1,35.7239
6,82252,1,31.5922
7,46015,1,31.4494
8,34475,1,28.2005
9,24507,1,25.2303
10,73726,1,23.1676
11,46514,1,22.5918
12,25175,1,22.5817
13,29283,1,21.9366
14,32478,1,18.7477
15,74851,1,17.6803
16,45489,1,17.4813
17,8520,1,13.7629
18,27341,1,12.5073
19,92842,1,11.2387
20,3183,1,9.70224
21,45771,1,8.58691
22,29452,1,8.12394
23,15499,1,8.00403
24,78064,1,7.54633
25,27381,1,6.58385
26,21024,1,6.51063
27,63267,1,4.72863
28,91497,1,1.54678
29,93110,1,1.29773
30,79948,1,1
31,88804,1,1
32,13649,1,1
33,10270,1,1
34,7267,1,1
35,3337,1,1
36,41873,1,1
37,65437,1,1
38,65442,1,1
39,1172,1,1
40,68804,1,1
41,70045,1,1
42,76984,1,1
43,51003,1,1
44,49652,2,50
45,9575,2,47.1852
46,28406,2,47.1607
47,27775,2,43.8745
48,30967,2,40.5446
49,8792,2,33.3966
50,99760,2,31.5235
51,75380,2,22.8422
52,43117,2,20.9632
53,60737,2,20.9413
54,41578,2,16.992
55,78436,2,15.4571
56,69710,2,15.2586
57,23078,2,10.6866
58,94449,2,10.0738
59,97144,2,9.05536
60,19970,2,7.94364
61,63373,2,7.80221
62,16258,2,7.09442
63,89043,2,6.57221
64,19377,2,2.48384
65,7484,2,1.70184
66,52693,2,1
67,71789,2,1
68,43665,2,1
69,39102,2,1
70,88923,2,1
71,19722,2,1
72,18838,2,1
73,13457,2,1
74,64722,2,1
75,60666,3,50
76,87968,3,46.9223
77,42066,3,41.4769
78,98691,3,36.1057
79,35765,3,34.0203
80,88352,3,32.2427
81,32357,3,28.0546
82,33497,3,28.0272
83,49410,3,21.0133
84,23555,3,19.8197
85,30839,3,19.0488
86,44998,3,18.9509
87,77389,3,17.6351
88,56197,3,17.3041
89,12616,3,14.1098
90,70829,3,12.9311
91,69703,3,12.4844
92,37903,3,11.6217
93,52187,3,10.8247
94,94959,3,10.3113
95,36474,3,7.8365
96,99494,3,1
97,89828,3,1
98,71960,3,1
99,67611,3,1
100,51638,3,1
101,41706,3,1
102,41160,3,1
103,11102,3,1
104,5717,3,1
105,818,3,1
106,9631,4,41.4003
107,95421,4,27.1918
108,1109,4,21.7651
109,49468,4,19.4637
110,75787,4,18.9368
111,73786,4,17.1627
112,33644,4,15.4083
113,86380,4,13.732
114,55095,4,13.5113
115,52362,4,13.0471
116,26841,4,12.6912
117,31360,4,9.9013
118,32993,4,9.48081
119,56001,4,9.04502
120,11370,4,9.04388
121,60375,4,7.7194
122,40625,4,2.77204
123,67118,4,1
124,70582,4,1
125,47744,4,1
126,46024,4,1
127,43426,4,1
128,36846,4,1
129,28242,4,1
130,26400,4,1
131,25980,4,1
132,60533,4,1
133,50090,5,50
134,83658,5,50
135,79264,5,41.1647
136,8658,5,39.6575
137,51814,5,38.1407
138,89796,5,37.3245
139,3293,5,35.2266
140,94487,5,34.4481
141,60483,5,34.2109
142,52106,5,29.8608
143,33889,5,27.9649
144,28167,5,26.8893
145,26759,5,26.2782
146,65239,5,25.4101
147,24040,5,22.4182
148,32466,5,19.9632
149,17253,5,19.916
150,19331,5,19.0259
151,33276,5,18.7918
152,79850,5,14.133
153,38892,5,13.5036
154,7582,5,13.5
155,60298,5,13.3267
156,46298,5,13.2807
157,19294,5,11.8172
158,74845,5,11.4687
159,62020,5,11.3538
160,25778,5,8.68309
161,94174,5,6.98662
162,88911,5,6.58727
163,13100,5,6.0281
164,81610,5,4.43506
165,77755,5,3.59653
166,29574,5,3.21795
167,67762,5,1.30976
168,63688,5,1
169,23172,5,1
170,71014,5,1
171,72511,5,1
172,16516,5,1
173,73101,5,1
174,10478,5,1
175,44825,5,1
176,57487,5,1
177,59969,5,1
178,908,5,1
179,89164,5,1
180,32096,5,1
181,59952,6,50
182,79790,6,50
183,64244,6,34.7643
184,83935,6,29.9695
185,91809,6,29.0322
186,85965,6,28.1804
187,8505,6,23.6269
188,44687,6,23.2141
189,49691,6,21.3212
190,3194,6,21.2476
191,95589,6,18.5811
192,32323,6,18.4146
193,48973,6,18.3235
194,44478,6,16.2379
195,71325,6,13.8554
196,96851,6,11.7835
197,78232,6,11.6259
198,6814,6,9.96561
199,19121,6,8.91952
200,2051,6,7.60528
201,12580,6,5.47758
202,26969,6,3.90283
203,50006,6,3.81979
204,73135,6,2.76163
205,67101,6,1
206,32861,6,1
207,68228,6,1
208,47719,6,1
209,57912,6,1
210,48880,6,1
211,73588,6,1
212,8223,6,1
213,84585,6,1
214,5596,6,1
215,95235,6,1
216,44556,6,1
217,17646,7,46.9535
218,35799,7,44.8121
219,76948,7,43.6686
220,50221,7,42.3027
221,2107,7,38.2554
222,69682,7,33.2519
223,85481,7,32.5969
224,6048,7,30.2459
225,46779,7,29.4746
226,4974,7,27.6176
227,39349,7,26.3057
228,73058,7,23.8525
229,49908,7,21.9202
230,62777,7,19.575
231,27421,7,19.4475
232,91069,7,18.8698
233,12981,7,18.7947
234,8796,7,17.0667
235,65646,7,15.5439
236,7947,7,15.2644
237,85384,7,14.6657
238,9033,7,12.0063
239,96689,7,10.1562
240,90364,7,7.64745
241,38623,7,7.03992
242,9898,7,4.53845
243,76803,7,3.99121
244,88041,7,3.22973
245,94219,7,2.06878
246,88790,7,1
247,51183,7,1
248,49965,7,1
249,69195,7,1
250,46214,7,1
251,46040,7,1
252,34766,7,1
253,31585,7,1
254,30483,7,1
255,27889,7,1
256,85447,7,1
257,26483,7,1
258,4382,7,1
259,64956,7,1
260,36903,8,44.568
261,68869,8,44.35
262,98959,8,40.4369
263,91172,8,38.5486
264,76888,8,37.31
265,38686,8,35.6943
