ID,GiftID,TripID,Weight
1,46881,1,50
2,54201,1,46.9255
3,10566,1,46.8628
4,5250,1,40.8284
5,75809,1,33.4433
6,3700,1,31.693
7,45697,1,30.4418
8,53846,1,29.828
9,490,1,29.4204
10,21590,1,25.4917
11,84425,1,22.1689
12,2480,1,17.7027
13,53215,1,17.5342
14,15200,1,17.1392
15,79194,1,16.2587
16,6139,1,15.0017
17,66015,1,14.5105
18,13794,1,14.1296
19,28776,1,12.6819
20,2138,1,10.7802
21,56185,1,10.4976
22,4610,1,10.1818
23,66778,1,9.86423
24,44123,1,9.80276
25,81662,1,4.3421
26,71321,1,1.50378
27,52819,1,1.3362
28,35530,1,1
29,30608,1,1
30,91090,1,1
31,10026,1,1
32,91632,1,1
33,4677,1,1
34,96267,1,1
35,2530,1,1
36,50556,1,1
37,15721,2,46.2437
38,84771,2,40.5243
39,77126,2,38.4774
40,70808,2,34.4435
41,29693,2,33.6398
42,23027,2,33.6123
43,41955,2,29.8155
44,33356,2,27.3391
45,24508,2,23.076
46,2383,2,22.2282
47,11204,2,21.9481
48,77115,2,20.6633
49,26824,2,20.6427
50,14258,2,16.351
51,56844,2,14.8366
52,42320,2,13.942
53,32911,2,13.7904
54,88100,2,9.87288
55,23701,2,7.62412
56,80869,2,7.39241
57,72063,2,6.86559
58,92618,2,6.2061
59,50025,2,5.4565
60,29121,2,4.5799
61,17950,2,4.51374
62,65832,2,4.11515
63,58381,2,2.20255
64,29885,2,1
65,35087,2,1
66,38048,2,1
67,27336,2,1
68,44864,2,1
69,51099,2,1
70,58182,2,1
71,33161,2,1
72,20412,2,1
73,62291,2,1
74,17065,2,1
75,64252,2,1
76,79675,2,1
77,82422,2,1
78,2483,2,1
79,33104,2,1
80,92590,3,50
81,98464,3,47.1661
82,71419,3,44.1242
83,15950,3,32.4658
84,47940,3,30.9848
85,59937,3,27.9034
86,6134,3,27.11
87,58478,3,23.9388
88,45646,3,23.596
89,19749,3,22.1706
90,19398,3,20.5311
91,80310,3,19.1339
92,27868,3,18.9526
93,19496,3,17.3424
94,1331,3,16.6028
95,83526,3,12.0732
96,62105,3,9.04625
97,47186,3,8.4302
98,80108,3,8.33032
99,81024,3,6.81013
100,70280,3,4.46154
101,96843,3,2.10712
102,73832,3,1.47732
103,96483,3,1.21983
104,29858,3,1
