GiftID,Latitude,Longitude,Weight,TripID
4869,40.4037,97.4229,20.4744,1
5439,39.5108,98.0947,10.5601,1
7282,38.4676,98.1349,10.0102,1
12138,40.382,97.3595,34.4914,1
16894,39.6937,98.2557,26.1899,1
26487,40.9963,98.162,1,1
37287,39.4523,97.0293,17.3291,1
38183,39.6525,98.7499,13.4291,1
40284,41.0037,96.7677,24.5394,1
43530,40.7448,98.2672,10.6738,1
47073,40.1391,98.1496,1,1
47680,39.1462,98.9949,8.46903,1
47897,39.592,98.0819,31.598,1
50481,40.747,98.4708,14.3908,1
50766,40.1173,98.6637,1,1
51761,40.488,97.8238,35.8757,1
51846,39.2204,97.2202,13.2394,1
52570,40.786,97.2707,1,1
52630,39.5308,98.0511,11.1463,1
55407,40.5695,97.1063,1,1
56095,39.8846,97.5944,20.9485,1
56284,40.9602,97.0456,2.12588,1
56824,39.9924,98.7555,24.8059,1
61441,39.4372,97.7767,6.78383,1
61585,40.9068,98.1002,50,1
62900,40.0472,99.5126,1,1
67020,40.1596,98.3715,8.81585,1
68180,40.796,98.0965,38.1943,1
69600,39.921,98.701,1,1
71314,41.6245,97.6117,6.72989,1
71861,40.347,98.3804,1,1
73162,39.7183,98.2327,1,1
78694,40.2157,97.4923,39.4374,1
80270,39.1597,97.5103,20.6597,1
85593,40.9554,96.8649,13.9622,1
88433,38.6106,97.985,20.0938,1
91443,39.9966,99.4144,1,1
92208,38.3351,98.0161,27.3266,1
97800,40.3884,98.8962,1,1
97947,39.8992,99.6806,4.65527,1
1153,31.9926,89.961,49.4352,2
3342,32.9548,91.1908,1,2
3973,31.9592,91.5492,50,2
5431,33.1664,92.4883,49.8229,2
5830,31.9711,91.3424,1,2
7432,32.8887,90.9204,1,2
8225,32.1837,92.3766,1,2
10748,32.6306,92.6276,5.4389,2
11211,32.4464,90.4724,50,2
13204,33.0719,91.81,4.19469,2
16406,32.6751,90.3151,1,2
16588,32.5153,90.4745,1.02476,2
16873,31.6928,90.5327,16.4628,2
17022,31.0349,90.6827,6.91917,2
17859,31.853,91.8391,35.7031,2
19022,31.0132,90.7785,5.87007,2
19618,32.5567,91.92,34.9553,2
21933,32.0976,90.1603,10.142,2
23161,32.5672,90.9986,28.2813,2
24312,32.4007,92.7425,1,2
24382,31.6667,91.9127,1,2
24688,32.2873,92.274,9.97458,2
25012,31.7576,89.7476,1,2
25265,31.4963,90.3485,20.5677,2
25590,32.0494,89.8758,21.7287,2
25786,32.2825,91.7621,1,2
31191,31.0474,90.483,37.8537,2
37271,32.5755,91.3363,43.7074,2
38577,30.8242,91.378,10.9272,2
40873,31.945,90.2581,19.3881,2
44216,32.5808,91.6584,3.57871,2
44701,32.7837,90.8946,32.6559,2
49607,32.4308,92.7464,17.9086,2
50253,31.8813,89.6937,1,2
56679,32.4117,92.881,26.0278,2
58934,32.2935,91.8914,1,2
60762,32.6147,90.925,13.5623,2
64966,30.8907,90.5363,9.73268,2
65223,31.9083,91.4461,1,2
68103,32.4384,92.3362,5.7844,2
69259,32.8076,92.3161,1,2
69491,32.1692,90.115,23.0123,2
70372,32.4895,90.7281,1,2
70989,32.1387,90.3601,1,2
74671,32.9368,91.7387,1,2
77750,31.5434,91.7516,22.3476,2
77795,31.4936,90.2096,1,2
81114,31.955,91.596,28.1426,2
85383,32.1816,90.4872,37.7991,2
86090,31.6425,90.3009,1.53759,2
88875,31.4874,91.891,14.0355,2
89186,33.032,92.5828,9.89987,2
89557,32.0555,92.1562,20.0723,2
89795,32.8817,91.0827,50,2
89910,31.1051,90.2705,35.5374,2
91607,31.7498,90.967,28.6652,2
92204,32.387,91.2199,1,2
96302,31.7379,91.3419,1,2
97337,32.32,90.6184,25.5095,2
98474,32.9613,90.3736,23.6465,2
54,28.3157,91.4168,1.36699,3
2813,28.9829,91.8792,12.4998,3
5800,27.4213,91.9755,1,3
7559,27.1939,92.6373,36.6787,3
15049,26.9517,91.5212,1,3
16862,27.1688,91.866,1,3
16911,27.9314,91.4478,12.0958,3
17070,26.6522,92.6309,1,3
17184,27.4465,92.879,1,3
17330,26.8918,91.9466,47.6883,3
20224,26.8655,91.0967,1,3
20425,27.0595,92.8387,1,3
23523,28.3485,93.5092,38.3825,3
27419,27.7715,92.5572,1,3
32414,27.9295,92.9713,3.04014,3
32838,27.3207,92.4319,11.7343,3
36718,27.2287,91.6809,50,3
39178,27.6803,91.5481,8.73871,3
42747,28.8125,93.3061,1.75335,3
44451,27.8079,93.025,8.48445,3
48188,27.7919,91.0033,50,3
49495,27.5971,93.7427,1,3
50808,28.1348,93.4758,19.4469,3
56106,27.2017,93.2187,1,3
56827,28.0265,91.5646,1,3
