ID,GiftID,TripID
1,16796,3
2,53286,3
3,75585,3
4,48249,3
5,84540,3
6,13376,3
7,85592,3
8,9493,3
9,85918,3
10,45690,3
11,22231,3
12,72418,3
13,75725,3
14,31628,3
15,8654,3
16,19322,3
17,5629,3
18,36657,3
19,76116,3
20,42603,3
21,48583,3
22,78270,3
23,94852,3
24,50306,3
25,31470,3
26,22517,3
27,8635,3
28,88701,3
29,8254,3
30,99027,3
31,61786,3
32,48626,3
33,35211,3
34,43792,3
35,99172,3
36,68197,3
37,71709,3
38,77523,3
39,26263,3
40,2725,3
41,80395,3
42,84346,3
43,87157,3
44,10333,3
45,89881,3
46,6002,3
47,52208,3
48,61632,3
49,48354,3
50,47497,3
51,64656,3
52,66658,3
53,41791,3
54,41542,3
55,37260,3
56,4322,3
57,3554,3
58,49768,3
59,92911,4
60,97352,4
61,80740,4
62,40689,4
63,81459,4
64,78557,4
65,99865,4
66,56768,4
67,42345,4
68,2032,4
69,82343,4
70,14895,4
71,84206,4
72,66666,4
73,59210,4
74,33949,4
75,83655,4
76,66394,4
77,63747,4
78,57824,4
79,62840,4
80,45538,4
81,98550,4
82,94518,4
83,88691,4
84,82341,4
85,76862,4
86,73603,4
87,70400,4
88,69925,4
89,65968,4
90,65152,4
91,64181,4
92,60826,4
93,54148,4
94,47340,4
95,36416,4
96,35371,4
97,30957,4
98,27535,4
99,16508,4
100,10873,4
101,665,4
102,12734,7
103,78888,12
104,56246,12
105,41428,12
106,80176,12
107,6675,12
108,170,12
109,94763,12
110,45749,12
111,65320,12
112,2134,12
113,7630,12
114,81621,12
115,26773,12
116,59044,12
117,25763,12
118,29423,12
119,50522,12
120,97440,12
121,25741,12
122,93866,12
123,44250,12
124,2804,12
125,5774,12
126,57553,12
127,45655,12
128,69990,12
129,5334,12
130,41857,12
131,16526,12
132,98978,12
133,23351,12
134,86874,12
135,26440,12
136,43297,12
137,77599,12
138,79526,12
139,82897,12
140,4115,12
141,90535,12
142,35750,12
143,49592,12
144,73487,12
145,76031,12
146,1870,12
147,48356,12
148,61535,14
149,66560,14
150,53815,14
151,89587,14
152,59454,14
153,93667,14
154,70651,14
155,75793,14
156,79740,14
157,30502,14
158,84710,14
159,39862,14
160,59050,14
161,8959,14
162,7107,14
163,40556,14
164,10535,14
165,35200,14
166,81236,14
167,81162,14
168,56369,14
169,64789,14
170,80455,14
171,73102,14
172,77391,14
173,45554,14
174,26144,14
175,7275,14
176,79547,14
177,77315,14
178,27589,14
179,17957,14
180,12964,14
181,80641,14
182,45780,14
183,55349,14
184,40230,14
185,63671,14
186,4000,14
187,7111,14
188,98485,14
189,5797,14
190,45994,14
191,32539,15
192,41177,15
193,36002,15
194,20970,15
195,20532,15
196,29979,15
197,18766,15
198,3405,15
199,20633,15
200,21903,15
201,15414,15
202,41923,15
203,20527,15
204,63679,15
205,21492,15
206,52542,15
207,69867,15
208,51303,15
209,69542,15
210,86399,15
211,89208,15
212,10371,15
213,58831,15
214,68239,15
215,21614,15
216,84,15
217,11381,15
218,71062,15
219,46217,15
220,22773,15
221,30282,15
222,75948,15
223,33167,15
224,82004,15
225,33511,15
226,20723,15
227,87518,15
228,88993,15
229,36047,15
230,91020,15
231,18547,15
232,18110,15
233,17600,15
234,98987,15
235,13214,15
