ID,GiftID,TripID
1,77003,1
2,9013,1
3,50328,1
4,17060,1
5,6228,1
6,7693,1
7,22065,1
8,18145,1
9,34159,1
10,93935,1
11,74201,1
12,40744,1
13,85977,1
14,52641,1
15,19315,1
16,90299,1
17,76162,1
18,3071,1
19,99635,1
20,29520,1
21,48831,1
22,94933,1
23,60400,1
24,44994,1
25,10060,1
26,81918,1
27,86636,1
28,41838,1
29,3495,2
30,37747,2
31,73734,2
32,41362,2
33,58874,2
34,5071,2
35,21028,2
36,67533,2
37,10452,2
38,95682,2
39,95945,2
40,55222,2
41,18222,2
42,43059,2
43,28666,2
44,94425,2
45,66210,2
46,46060,2
47,18728,2
48,92065,2
49,91657,2
50,84118,2
51,33615,2
52,19955,2
53,9937,2
54,24277,2
55,69373,2
56,44662,2
57,47556,2
58,31836,2
59,73842,2
60,25575,2
61,86800,2
62,463,2
63,81463,2
64,7027,2
65,69534,2
66,84953,2
67,85690,2
68,25670,2
69,35932,2
70,23798,2
71,23041,2
72,55770,2
73,62217,2
74,2409,2
75,29631,2
76,59772,3
77,95577,3
78,69632,3
79,81757,3
80,11837,3
81,35616,3
82,8831,3
83,57737,3
84,70916,3
85,91554,3
86,1169,3
87,20665,3
88,11049,3
89,49478,3
90,94737,3
91,4487,3
92,92975,3
93,30668,3
94,74193,3
95,31190,3
96,69711,3
97,83954,3
98,7667,3
99,35860,3
100,79694,3
101,20695,3
102,20806,3
103,87703,3
104,44740,3
105,84311,3
106,12603,3
107,24300,3
108,84467,3
109,29273,3
110,68935,3
111,77501,3
112,49958,3
113,57659,3
114,20103,3
115,14040,3
116,12762,3
117,68535,3
118,43293,3
119,23410,3
120,49215,3
121,10191,3
122,9356,3
123,79107,3
124,83915,3
125,84562,3
126,26715,3
127,30355,5
128,43490,5
129,41611,5
130,7457,5
131,38095,5
132,2236,5
133,4641,5
134,79599,5
135,18384,5
136,7338,5
137,13858,5
138,49211,5
139,4598,5
140,67594,5
141,4882,5
142,6761,5
143,1570,5
144,91666,5
145,97478,5
146,6000,5
147,60952,5
148,84536,5
149,24138,5
150,41506,5
151,6100,5
152,31240,5
153,21862,5
154,61919,5
155,66601,5
156,75850,5
157,5204,5
158,85709,5
159,86678,5
160,91016,5
