ID,GiftID,TripID
1,64751,16
2,69903,16
3,27601,16
4,38163,16
5,27499,16
6,56684,16
7,48124,16
8,56524,16
9,12559,16
10,5781,16
11,55956,16
12,27031,16
13,37161,16
14,23092,16
15,22524,16
16,83212,16
17,53345,16
18,67136,16
19,34297,16
20,23156,16
21,37409,16
22,94081,16
23,85723,16
24,84757,16
25,81085,16
26,79958,16
27,74621,16
28,70293,16
29,63328,16
30,60559,16
31,58856,16
32,57676,16
33,43533,16
34,34707,16
35,27055,16
36,20077,16
37,19381,16
38,18815,16
39,3981,16
40,430,16
41,59339,19
42,28732,19
43,47889,19
44,49338,19
45,82138,19
46,61896,19
47,37645,19
48,28244,19
49,47749,19
50,47515,19
51,6149,19
52,3052,19
53,20304,19
54,16776,19
55,31231,19
56,76271,19
57,44053,19
58,98597,19
59,33791,19
60,38251,19
61,72182,19
62,15363,19
63,45678,19
64,99128,19
65,95206,19
66,94804,19
67,93283,19
68,86237,19
69,85008,19
70,75434,19
71,66719,19
72,64400,19
73,43956,19
74,38168,19
75,4646,19
76,1560,19
77,75706,21
78,65169,21
79,94692,21
80,66899,21
81,47325,21
82,52484,21
83,32246,21
84,47487,21
85,76298,21
86,93178,21
87,44151,21
88,90802,21
89,5994,21
90,25747,21
91,27119,21
92,6361,21
93,86325,21
94,97216,21
95,55305,21
96,75038,21
97,38280,21
98,13275,21
99,43928,21
100,92357,21
101,30330,21
102,19516,21
103,18033,21
104,14140,21
105,76342,21
106,66154,21
107,65409,21
108,61659,21
109,87341,21
110,49717,21
111,1042,21
112,43223,21
113,37680,21
114,99894,21
115,29965,21
116,27825,21
117,26510,21
118,21083,21
119,5150,21
120,74715,21
121,34868,22
122,73222,22
123,85836,22
124,20389,22
125,9676,22
126,42441,22
127,53068,22
128,21601,22
129,88496,22
130,22589,22
131,82997,22
132,9756,22
133,78018,22
134,86321,22
135,54887,22
136,99634,22
137,79588,22
138,92449,22
139,79807,22
140,90420,22
141,13991,22
142,44927,22
143,70633,22
144,78389,22
145,12343,22
146,52831,22
147,23288,22
148,79967,22
149,96884,22
150,38309,22
151,96047,22
152,22546,22
153,52311,22
154,84994,22
155,16141,22
156,23447,22
157,59041,22
158,63469,22
159,78795,22
160,81479,22
161,81731,22
162,33080,22
163,15859,22
164,82042,22
165,91777,22
166,98764,22
167,31750,22
168,15252,26
169,94563,26
170,29662,26
171,86079,26
172,46696,26
173,98704,26
174,2860,26
175,27152,26
176,44425,26
177,14790,26
178,96705,26
179,71409,26
180,29728,26
181,55269,26
182,4541,26
183,23790,26
184,18143,26
185,55297,26
186,3723,26
187,94049,26
188,66738,26
189,39811,26
190,36670,26
191,79788,26
192,80809,26
193,96282,26
194,47984,26
195,58899,26
196,76604,26
197,353,26
198,88997,26
199,15654,26
200,26355,26
201,93705,26
202,25593,26
203,56932,26
204,69207,26
205,94234,26
206,32740,26
207,75922,26
208,30102,26
209,4817,26
210,55808,26
211,6064,26
212,55139,26
213,7144,26
214,74468,26
215,71471,26
216,73051,26
217,14264,26
218,13660,26
219,40328,26
220,44597,26
221,44692,26
222,49726,26
223,59641,26
224,20084,26
225,59802,26
226,70392,26
227,85257,26
228,99999,26
229,43762,26
230,26881,33
231,55277,33
232,72985,33
233,38486,33
234,80628,33
235,3913,33
236,96817,33
237,69394,33
238,71232,33
239,43842,33
240,14805,33
241,66476,33
242,47669,33
243,6765,33
244,13955,33
245,66312,33
246,65194,33
247,96393,33
248,14283,33
249,33706,33
250,89777,33
251,90880,33
252,81881,33
253,78397,33
254,69936,33
255,67575,33
256,64818,33
257,61412,33
258,58677,33
259,31967,33
260,19392,33
261,9055,33
262,7723,33
263,2518,33
264,447,33
265,32807,36
266,91515,36
267,47325,36
268,22303,36
269,83980,36
270,29294,36
271,21051,36
272,63980,36
273,45457,36
274,18885,36
275,75243,36
276,39921,36
277,17211,36
278,30820,36
279,82056,36
280,17110,36
281,3250,36
282,86325,36
283,36579,36
284,43928,36
285,29546,36
286,43,36
287,81882,36
288,24099,36
289,27913,36
290,25805,36
291,25186,36
292,23433,36
293,71295,36
294,39152,36
295,42935,36
296,59934,36
297,87094,36
298,90701,36
299,92485,36
300,16474,36
301,6506,36
302,96077,36
303,30655,36
304,76270,37
305,30147,37
306,52189,37
307,29345,37
308,4477,37
309,90915,37
310,50066,37
311,22519,37
312,71442,37
313,57113,37
314,84308,37
315,32895,37
316,88494,37
317,15272,37
318,32682,37
319,56709,37
320,12228,37
321,87773,37
322,68569,37
323,4339,37
324,20281,37
325,7507,37
326,38675,37
327,78576,37
328,27318,37
329,40498,37
330,71511,37
331,60561,37
332,67475,37
333,47605,37
334,75329,37
335,17461,37
336,98984,37
337,92378,37
338,43521,37
339,28110,37
340,78595,37
341,88158,37
342,51864,37
343,35097,37
344,42828,37
345,39933,37
346,65008,37
347,68545,37
348,28580,37
349,78443,37
350,27987,37
351,80577,37
352,24294,37
353,23575,37
354,80835,37
355,81567,37
356,82094,37
357,85050,37
358,412,37
359,11574,37
360,9709,37
361,93706,37
362,7412,37
363,94261,37
364,96654,37
365,3259,37
366,35994,37
367,89824,39
368,39292,39
369,34987,39
370,65341,39
371,71650,39
372,24452,39
373,19874,39
374,88613,39
375,93267,39
376,17531,39
377,62676,39
378,63110,39
379,75964,39
380,40867,39
381,93755,39
382,42701,39
383,15915,39
384,83508,39
385,56586,39
386,1508,39
387,39084,39
388,44337,39
389,51322,39
390,94442,39
391,10951,39
392,70002,39
393,68690,39
394,61443,39
395,60820,39
396,57627,39
397,44492,39
398,12398,39
399,10455,39
400,97004,39
401,93654,42
402,76053,42
403,79315,42
404,12426,42
405,19595,42
406,4831,42
407,34794,42
408,70855,42
409,44499,42
410,2815,42
411,39670,42
412,35891,42
413,75539,42
414,46349,42
415,36992,42
416,31438,42
417,18316,42
418,57547,42
419,15729,42
420,9342,42
421,19451,42
422,35002,42
423,51625,42
424,28670,42
425,8024,42
426,14838,42
427,42860,42
428,8930,42
429,87650,42
430,26646,42
431,57170,42
432,83219,42
433,57084,42
434,5753,42
435,16419,42
436,61107,42
437,63327,42
438,28685,42
439,22524,42
440,32319,42
441,59020,42
442,27011,42
443,98882,42
444,7426,42
445,82188,42
446,58856,42
447,65234,42
448,12858,42
449,68848,42
450,10910,42
451,76534,42
452,87444,42
453,87708,42
454,29700,42
455,32605,42
456,37644,42
457,19564,42
458,42998,42
459,18815,42
460,18531,42
461,50865,42
462,29545,42
463,96368,43
464,58969,43
465,92130,43
466,9398,43
467,98061,43
468,5239,43
469,18922,43
470,30895,43
471,97926,43
472,9570,43
473,4711,43
474,32327,43
475,15751,43
476,35866,43
477,21077,43
478,61006,43
479,43735,43
480,35974,43
481,12931,43
482,18410,43
483,93974,43
484,60544,43
485,10101,43
486,62092,43
487,70584,43
488,97861,43
489,30611,43
490,85900,43
491,92486,43
492,29880,43
493,90270,43
494,4862,43
495,71265,43
496,12332,43
497,74246,43
498,30519,43
499,30371,43
500,20409,43
501,4262,43
502,40440,43
503,64813,43
504,93517,43
505,63822,43
506,5293,43
507,99155,43
508,32792,43
509,74125,44
510,58567,44
511,51362,44
512,17998,44
513,44191,44
514,44511,44
515,67187,44
516,66118,44
517,55658,44
518,48452,44
519,21289,44
520,68528,44
521,75775,44
522,70740,44
523,40224,44
524,18479,44
525,94239,44
526,55432,44
527,2729,44
528,73655,44
529,63211,44
530,31571,44
531,6945,44
532,84300,44
533,96454,44
534,95627,44
535,93504,44
536,91738,44
537,82447,44
538,66864,44
539,55643,44
540,50034,44
541,49842,44
542,49456,44
543,45529,44
544,42660,44
545,39161,44
546,24725,44
547,98128,44
548,3218,45
549,59644,45
550,18830,45
551,82865,45
552,30027,45
553,5691,45
554,90413,45
555,45900,45
556,81249,45
557,69316,45
558,54853,45
559,46900,45
560,66918,45
561,80865,45
562,13546,45
563,38840,45
564,84524,45
565,1644,45
566,38798,45
567,2363,45
568,99996,45
569,96551,45
570,91984,45
571,66034,45
572,16504,45
573,84009,45
574,55142,45
575,28370,45
576,92717,45
577,68689,45
578,80995,45
579,51364,45
580,48374,45
581,83294,45
582,90187,45
583,35503,45
584,9544,45
585,99363,45
586,3430,45
587,66475,45
588,89638,47
589,15332,47
590,29134,47
591,25971,47
592,36320,47
593,77906,47
594,22859,47
595,66437,47
596,103,47
597,37864,47
598,47140,47
599,52750,47
600,8602,47
601,74245,47
602,20371,47
603,66964,47
604,51607,47
605,36130,47
606,80948,47
607,62352,47
608,55897,47
609,46525,47
610,99754,47
611,13856,47
612,95188,47
613,7602,47
614,8300,47
615,59090,47
616,90559,47
617,93218,47
618,21126,47
619,16814,47
620,98400,47
621,10705,47
622,66189,47
623,66295,47
624,76212,47
625,76460,47
626,76755,47
627,34786,47
628,81969,47
629,58751,47
630,38182,48
631,68923,48
632,65898,48
633,10166,48
634,16861,48
635,20737,48
636,15759,48
637,87730,48
638,80597,48
639,77549,48
640,13692,48
641,27876,48
642,27524,48
643,94053,48
644,92490,48
645,80444,48
646,69440,48
647,39101,48
648,53066,48
649,4675,48
650,80664,48
651,74336,48
652,78731,48
653,12830,48
654,51008,48
655,50508,48
656,39710,48
657,60782,48
658,65350,48
659,33067,48
660,66009,48
661,74229,48
662,26798,48
663,82853,48
664,83656,48
665,88616,48
666,94599,48
667,60338,48
668,98405,48
669,6248,48
670,5130,48
671,51357,48
672,44063,50
673,18049,50
674,50606,50
675,4048,50
676,27779,50
677,21579,50
678,93668,50
679,77700,50
680,4424,50
681,14544,50
682,78941,50
683,28985,50
684,79600,50
685,42532,50
686,52507,50
687,35518,50
688,93192,50
689,21591,50
690,27076,50
691,78675,50
692,64934,50
693,22700,50
694,27869,50
695,20321,50
696,53225,50
697,62788,50
698,61568,50
699,55173,50
700,38682,50
701,87693,50
702,39899,50
703,22956,50
704,70776,50
705,69912,50
706,91892,50
707,35259,50
708,92027,50
709,56955,50
710,8347,50
711,6017,50
712,98857,50
713,76095,50
714,50329,51
715,71009,51
716,62503,51
717,30332,51
718,11595,51
719,382,51
720,14325,51
721,53543,51
722,20758,51
723,10302,51
724,28080,51
725,38467,51
726,10845,51
727,68862,51
728,78969,51
729,26507,51
730,50102,51
731,15568,51
732,68447,51
733,88782,51
734,49893,51
735,61141,51
736,96905,51
737,11339,51
738,5993,51
739,39538,51
740,60882,51
741,47046,51
742,92365,51
743,61391,51
744,59991,51
745,94264,51
746,74555,51
747,79938,51
748,83795,51
749,88568,51
750,35761,51
751,55791,51
752,36393,51
753,22645,51
754,6473,51
755,49766,51
756,34204,51
757,76191,52
758,88736,52
759,45815,52
760,65020,52
761,24864,52
762,50336,52
763,24627,52
764,8656,52
765,8914,52
766,89686,52
767,5140,52
768,31289,52
769,9306,52
770,68075,52
771,94263,52
772,35941,52
773,7670,52
774,20198,52
775,28268,52
776,9969,52
777,78579,52
778,38737,52
779,92801,52
780,89260,52
781,46716,52
782,1660,52
783,83237,52
784,70712,52
785,87482,52
786,64022,52
787,63780,52
788,63595,52
789,45276,52
790,39063,52
791,35317,52
792,33228,52
793,32481,52
794,18177,52
795,97461,52
796,5520,52
797,81496,52
798,59900,53
799,12505,53
800,84012,53
801,48110,53
802,48051,53
803,97943,53
804,39211,53
805,33606,53
806,30140,53
807,7881,53
808,76649,53
809,48749,53
810,35233,53
811,72851,53
812,84595,53
813,1216,53
814,48108,53
815,67502,53
