ID,GiftID,TripID
1,10344,34
2,75599,34
3,43617,34
4,78683,34
5,1790,34
6,67319,34
7,38299,34
8,45444,34
9,63097,34
10,86574,34
11,39028,34
12,1898,34
13,35802,34
14,8157,34
15,52055,34
16,24749,34
17,29670,34
18,58708,34
19,50951,34
20,23339,34
21,4254,34
22,94608,34
23,67844,34
24,12352,34
25,32699,34
26,7523,34
27,20325,34
28,23034,34
29,3181,34
30,24414,34
31,1053,34
32,94297,34
33,86461,34
34,76287,34
35,62665,34
36,57614,34
37,53933,34
38,53542,34
39,50997,34
40,45733,34
41,45571,34
42,42666,34
43,35436,34
44,32995,34
45,27097,34
46,18793,34
47,16926,34
48,13666,34
49,11495,34
50,2310,34
51,95412,34
52,68838,35
53,84378,35
54,75636,35
55,48955,35
56,18999,35
57,61993,35
58,51298,35
59,23473,35
60,80109,35
61,72105,35
62,14184,35
63,36607,35
64,14729,35
65,22817,35
66,52922,35
67,52194,35
68,83464,35
69,89045,35
70,68322,35
71,3818,35
72,70158,35
73,7034,35
74,3702,35
75,95574,35
76,50267,35
77,9094,35
78,94177,35
79,2781,35
80,7317,35
81,14911,35
82,18074,35
83,16537,35
84,65147,35
85,90211,35
86,43558,35
87,6255,35
88,96869,35
89,73928,35
90,92532,35
91,84755,35
92,76881,35
93,76714,35
94,73489,35
95,53551,35
96,46263,35
97,44406,35
98,42420,35
99,39872,35
100,38844,35
101,36534,35
102,30453,35
103,25413,35
104,21585,35
105,20732,35
106,17629,35
107,8911,35
108,1882,35
109,1788,35
110,77311,36
111,1311,36
112,88642,36
113,82504,36
114,45021,36
115,27544,36
116,23129,36
117,76284,36
118,55251,36
119,90815,36
120,90955,36
121,16714,36
122,30817,36
123,58893,36
124,93244,36
125,80681,36
126,91418,36
127,63537,36
128,82125,36
129,37964,36
130,96472,36
131,29715,36
132,10199,36
133,58842,36
134,7363,36
135,63616,36
136,30052,36
137,17790,36
138,11469,36
139,68758,36
140,12052,36
141,43945,36
142,98088,36
143,67383,36
144,49422,36
145,79410,36
146,72692,36
147,70497,36
148,31991,36
149,63279,36
150,64254,36
151,65681,36
152,28947,36
153,28511,36
154,69211,36
155,19735,36
156,79043,36
157,12810,36
158,46447,36
159,54066,36
160,55969,36
161,59816,36
162,92910,36
163,94776,36
164,95026,36
165,7332,36
166,3610,36
167,50376,36
168,60187,37
169,98712,37
170,10243,37
171,36544,37
172,31005,37
173,6518,37
174,10821,37
175,3583,37
176,75324,37
177,71090,37
178,48834,37
179,51476,37
180,42220,37
181,27754,37
182,25031,37
183,24795,37
184,38556,37
185,96748,37
186,99102,37
187,59539,37
188,77455,37
189,6591,37
190,36148,37
191,22229,37
192,19918,37
193,34024,37
194,97099,37
195,96799,37
196,88577,37
197,78814,37
198,75373,37
199,73941,37
200,67153,37
201,66922,37
202,39439,37
203,28210,37
204,22184,37
205,9125,37
206,9001,37
207,7013,37
208,6851,37
209,6676,37
210,3686,37
211,3464,37
212,2909,37
213,60509,38
214,82093,38
215,86655,38
216,40000,38
217,75826,38
218,27616,38
219,16154,38
220,34283,38
221,80692,38
222,84573,38
223,28364,38
224,97255,38
225,28774,38
226,74850,38
227,8422,38
228,73741,38
229,5258,38
230,20222,38
231,89798,38
232,33465,38
233,29526,38
234,65154,38
235,94107,38
236,97253,38
237,65096,38
238,37788,38
239,11249,38
240,67720,38
241,8290,38
242,6223,38
243,89352,38
244,95768,39
245,569,39
246,49680,39
247,90523,39
248,74882,39
249,90435,39
250,51971,39
251,25037,39
252,78166,39
253,33705,39
254,12811,39
255,90889,39
256,49320,39
257,61359,39
258,70736,39
259,9428,39
260,58357,39
261,3800,39
262,6799,39
263,66610,39
264,61294,39
265,10869,39
266,73408,39
267,56178,39
268,94311,39
269,86307,39
270,2602,39
271,25355,39
272,50120,39
273,36968,39
274,63165,39
275,4221,39
276,78904,39
277,54358,39
278,69487,39
279,67742,39
280,59851,39
281,54236,39
282,82631,39
283,86263,39
284,89569,39
285,90709,39
286,13054,39
287,94847,39
288,77310,39
289,66856,40
290,6721,40
291,63706,40
292,43790,40
293,55193,40
294,21690,40
295,63010,40
296,82863,40
297,24021,40
298,71161,40
299,57736,40
300,48235,40
301,89553,40
302,35678,40
303,40896,40
304,23046,40
305,44688,40
306,99562,40
307,93091,40
308,36010,40
309,51247,40
310,24289,40
311,85456,40
312,53602,40
313,62955,40
314,54540,40
315,4741,40
316,28577,40
317,88350,40
318,70286,40
319,66127,40
320,76078,40
321,22962,40
322,93931,40
323,51764,40
324,55175,40
325,35767,40
326,63006,40
327,27160,40
328,27110,40
329,3592,40
330,18487,41
331,92335,41
332,45341,41
333,14133,41
334,81283,41
335,41540,41
336,71748,41
337,98721,41
338,76652,41
339,60781,41
340,14386,41
341,92381,41
342,63144,41
343,92016,41
344,60262,41
345,38300,41
346,75319,41
347,93369,41
348,41935,41
349,8470,41
350,28451,41
351,64739,41
352,97361,41
353,20398,41
354,67761,41
355,46382,41
356,46439,41
357,28858,41
358,97921,41
359,84423,41
360,692,41
361,55874,41
362,45741,41
363,51787,41
364,95170,41
365,31674,41
366,86459,41
367,95919,41
368,12340,41
369,80357,41
370,696,41
371,87823,41
372,63007,42
373,11677,42
374,94866,42
375,91605,42
376,78051,42
377,12731,42
378,66749,42
379,29956,42
380,62295,42
381,30013,42
382,85244,42
383,76319,42
384,84584,42
385,52854,42
386,13591,42
387,43922,42
388,96029,42
389,52595,42
390,34176,42
391,87470,42
392,7584,42
393,64952,42
394,6277,42
395,64261,42
396,47856,42
397,33845,42
398,83029,42
399,68768,42
400,90588,42
401,40438,42
402,35957,42
403,92328,42
404,3735,42
405,85196,42
406,6351,42
407,46253,42
408,85602,42
409,92259,43
410,88516,43
411,64258,43
412,33499,43
413,16995,43
414,89281,43
415,4415,43
416,64180,43
417,57204,43
418,92605,43
419,16008,43
420,28975,43
421,73567,43
422,3614,43
423,24078,43
424,30818,43
425,73347,43
426,35615,43
427,62512,43
428,64049,43
429,62344,43
430,54864,43
431,70148,43
432,78641,43
433,34061,43
434,5415,43
435,80433,43
436,9190,43
