ID,GiftID,TripID
1,75728,1
2,3270,1
3,94063,1
4,59047,1
5,7419,1
6,88435,1
7,18015,1
8,88465,1
9,7297,1
10,64412,1
11,80984,1
12,45210,1
13,81261,1
14,58250,1
15,86913,1
16,57928,1
17,97365,1
18,8617,1
19,36564,1
20,80523,1
21,13530,1
22,51053,1
23,18895,1
24,17744,1
25,74842,1
26,57542,1
27,71907,1
28,41461,1
29,16030,1
30,59702,1
31,9585,1
32,59701,1
33,75004,1
34,91627,1
35,5735,1
36,61298,1
37,63759,4
38,8469,4
39,93822,4
40,75142,4
41,51450,4
42,64777,4
43,91053,4
44,42390,4
45,59978,4
46,43523,4
47,59532,4
48,17270,4
49,17559,4
50,42717,4
51,22842,4
52,44904,4
53,47388,4
54,44220,4
55,12541,4
56,74998,4
57,54457,4
58,76670,4
59,37744,4
60,24963,4
61,60064,4
62,31500,4
63,62476,4
64,70015,4
65,49285,4
66,82876,4
67,15494,4
68,88702,4
69,92394,4
70,7248,4
71,6898,4
72,45986,6
73,90959,6
74,89104,6
75,7167,6
76,30720,6
77,46181,6
78,4583,6
79,73386,6
80,88781,6
81,11916,6
82,82134,6
83,70993,6
84,6495,6
85,69304,6
86,77779,6
87,9545,6
88,45473,6
89,38611,6
90,81656,6
91,77643,6
92,81508,6
93,73068,6
94,24104,6
95,44690,6
96,21422,6
97,19971,6
98,41538,6
99,47869,6
100,98062,6
101,56141,6
102,11651,6
103,7225,6
104,98681,6
105,79688,6
106,6486,6
107,6463,6
108,5577,6
109,43401,6
110,21139,8
111,21353,8
112,90365,8
113,97270,8
114,41228,8
115,4500,8
116,95324,8
117,10255,8
118,88933,8
119,16440,8
120,60840,8
121,71608,8
122,64507,8
123,59030,8
124,45881,8
125,99960,8
126,26453,8
127,90583,8
128,23266,8
129,20095,8
130,944,8
131,66449,8
132,48832,8
133,99926,8
134,22766,8
135,7299,8
136,12214,8
137,6569,8
138,33795,8
139,88461,8
140,4369,8
141,6805,8
142,15516,8
143,15031,8
144,12790,8
145,12560,8
146,70899,8
147,11360,8
148,76954,8
149,8245,8
150,79705,8
151,39,8
152,6418,8
153,82516,8
154,4204,8
155,45292,8
156,48920,8
157,19206,8
158,63438,8
159,38239,8
160,61152,9
161,9607,9
162,35755,9
163,20288,9
164,87792,9
165,16290,9
166,91220,9
167,59461,9
168,54930,9
169,57305,9
170,5936,9
171,55196,9
172,70468,9
173,57687,9
174,45619,9
175,61191,9
176,65908,9
177,97720,9
178,35878,9
179,84648,9
180,29265,9
181,86288,9
182,86829,9
183,16109,9
184,80353,9
185,50202,9
186,47698,9
187,44951,9
188,42652,9
189,39098,9
190,8061,9
191,58148,9
192,28387,10
193,10375,10
194,34968,10
195,83673,10
196,75770,10
197,64673,10
198,90498,10
199,15876,10
200,9942,10
201,46952,10
202,83340,10
203,51954,10
204,35296,10
205,34924,10
206,93751,10
207,67996,10
208,46351,10
209,68509,10
210,60550,10
211,72908,10
212,59764,10
213,1797,10
214,95362,10
215,42633,10
216,31615,10
217,49761,10
218,40143,10
219,77305,10
220,81561,10
221,54312,10
222,46065,12
223,32534,12
224,84873,12
225,94256,12
226,47206,12
227,16376,12
228,6003,12
229,70424,12
230,18051,12
231,33943,12
232,89153,12
233,40227,12
234,87725,12
235,29192,12
236,80787,12
237,71150,12
238,67030,12
239,85251,12
240,56640,12
241,93438,12
242,77231,12
243,31554,12
244,98875,12
245,59354,12
246,61708,12
247,39508,12
248,28897,12
249,71714,12
250,72185,12
251,32164,12
252,86685,12
253,30527,12
254,90942,12
255,27643,12
256,27223,12
257,19023,12
258,98528,12
259,68436,12
260,43264,12
261,41512,12
262,70415,12
263,34736,12
264,13315,12
265,54877,12
266,91876,13
267,64051,13
