ID,GiftID,TripID
1,99067,4
2,64829,4
3,871,4
4,31761,4
5,18656,4
6,35096,4
7,90530,4
8,83707,4
9,98658,4
10,48111,4
11,55744,4
12,99702,4
13,4556,4
14,75440,4
15,84593,4
16,16127,4
17,4851,4
18,87535,4
19,62854,4
20,45232,4
21,84232,4
22,64704,4
23,4004,4
24,53736,4
25,50987,4
26,5747,4
27,13531,4
28,13529,4
29,12280,4
30,7749,4
31,29421,4
32,804,4
33,85717,4
34,86601,4
35,86657,4
36,20838,4
37,60124,6
38,1864,6
39,45652,6
40,45548,6
41,54628,6
42,64151,6
43,36698,6
44,4014,6
45,259,6
46,18129,6
47,90608,6
48,45874,6
49,88476,6
50,63582,6
51,41609,6
52,99657,6
53,42952,6
54,34264,6
55,95395,6
56,61239,6
57,45618,6
58,49882,6
59,19514,6
60,96476,6
61,64915,6
62,89834,6
63,7036,6
64,30390,6
65,32019,6
66,16422,6
67,75719,6
68,32707,6
69,95015,6
70,79564,6
71,16378,6
72,8823,6
73,8026,6
74,7746,6
75,78351,6
76,4864,6
77,37968,6
78,80585,6
79,61931,6
80,30379,6
81,20015,6
82,3642,6
83,73331,6
84,265,6
85,35623,6
86,15415,8
87,51934,8
88,15921,8
89,40634,8
90,67754,8
91,32077,8
92,17620,8
93,94146,8
94,50985,8
95,80104,8
96,79405,8
97,48487,8
98,48381,8
99,9920,8
100,16219,8
101,72618,8
102,66885,8
103,26323,8
104,84790,8
105,81680,8
106,37350,8
107,36743,8
108,60325,8
109,79206,8
110,88551,8
111,54663,8
112,16839,8
113,38377,8
114,65986,8
115,61728,8
116,31089,8
117,50980,8
118,23111,8
119,87993,8
120,42497,8
121,46279,8
122,88185,8
123,53162,8
124,97369,8
125,13199,8
126,71802,8
127,14709,10
128,27100,10
129,86418,10
130,96351,10
131,78211,10
132,80594,10
133,42700,10
134,74121,10
135,82481,10
136,33136,10
137,16824,10
138,85480,10
139,85902,10
140,79994,10
141,65712,10
142,30585,10
143,41582,10
144,31638,10
145,26051,10
146,41583,10
147,53647,10
148,43252,10
149,77129,10
150,43691,10
151,12068,10
152,58021,10
153,81970,10
154,40687,10
155,77238,10
156,16804,10
157,25180,10
158,86411,10
159,28994,10
160,28016,10
161,26158,10
162,83442,10
163,42819,10
164,52481,10
165,55317,10
166,56773,10
167,32316,10
168,3295,10
169,92113,10
170,14371,10
171,96496,10
172,44708,10
173,75335,11
174,57516,11
175,4609,11
176,91724,11
177,17942,11
178,3449,11
179,72566,11
180,14998,11
181,2817,11
182,59607,11
183,32652,11
184,95500,11
185,41009,11
186,63332,11
187,52163,11
188,30666,11
189,48291,11
190,37853,11
191,36482,11
192,98765,11
193,43803,11
194,6397,11
195,87099,11
196,47818,11
197,56813,11
198,20615,11
199,95915,11
200,97390,11
201,69801,11
202,78992,11
203,81545,11
204,52292,11
205,49776,11
206,47734,11
207,41952,11
208,88707,11
209,32250,11
210,30600,11
211,26724,11
212,23845,11
213,99817,11
214,3160,11
215,78765,11
216,41007,12
217,63916,12
218,21026,12
219,45533,12
220,47095,12
221,22116,12
222,85568,12
223,9296,12
224,40740,12
225,4538,12
226,75301,12
227,15838,12
228,52879,12
229,56680,12
230,77109,12
231,43232,12
232,50311,12
233,59959,12
234,55329,12
235,15246,12
236,16816,12
237,18647,12
238,22163,12
239,67785,12
240,62590,12
241,60253,12
242,45696,12
243,22235,12
244,29080,12
245,38733,12
246,35390,12
247,31398,12
248,27140,12
249,22621,12
250,3242,12
251,63394,12
252,64678,12
253,81032,12
254,12083,12
255,95260,12
256,7712,12
257,98707,12
258,3986,12
259,33068,12
260,5532,16
261,43219,16
262,21193,16
263,15103,16
264,35331,16
265,66160,16
266,3093,16
267,84974,16
268,32200,16
269,58841,16
270,87432,16
271,90851,16
272,93713,16
273,79560,16
274,61127,19
275,45055,19
276,54006,19
277,53584,19
278,91841,19
279,67173,19
280,44217,19
281,32910,19
282,36731,19
283,76677,19
284,28280,19
285,28102,19
286,23150,19
287,21307,19
288,374,19
289,13292,23
290,28453,23
291,54558,23
292,23635,23
293,8472,23
294,66657,23
295,44470,23
296,47065,23
297,45714,23
298,2347,23
299,43820,23
300,39241,23
301,95194,23
302,30638,23
303,13579,23
304,54535,23
305,80823,23
306,87520,23
307,29544,23
308,1586,23
