ID,GiftID,TripID
1,42889,4
2,22947,4
3,44860,4
4,74598,4
5,69153,4
6,8670,4
7,36681,4
8,27288,4
9,75695,4
10,92792,4
11,79201,4
12,73849,4
13,70029,4
14,8072,4
15,97729,4
16,71547,4
17,52332,4
18,64028,4
19,49670,4
20,64027,5
21,22983,5
22,71468,5
23,27718,5
24,15091,5
25,27666,5
26,63746,5
27,37942,5
28,86798,5
29,43518,5
30,95821,5
31,56738,5
32,56602,5
33,54738,5
34,25577,5
35,7368,5
36,2878,5
37,27967,7
38,24325,7
39,29446,7
40,93687,7
41,6233,7
42,49924,7
43,4392,7
44,96061,7
45,219,7
46,52331,7
47,60463,7
48,92465,7
49,54808,7
50,14813,7
51,81385,7
52,13996,7
53,7533,7
54,89960,7
55,1206,7
56,45356,7
57,58015,10
58,49934,10
59,99481,10
60,84428,10
61,65836,10
62,23750,10
63,36683,10
64,5121,10
65,25648,10
66,56335,10
67,62265,10
68,2024,10
69,59128,10
70,79122,10
71,35052,10
72,47964,10
73,83764,10
74,63940,10
75,39784,10
76,12930,10
77,36639,10
78,26541,10
79,67337,10
80,54223,10
81,6789,10
82,48259,10
83,17378,10
84,95382,10
85,45463,10
86,17119,10
87,60462,10
88,9256,10
89,87767,10
90,35266,10
91,65195,10
92,15387,10
93,93437,10
94,12371,10
95,76853,10
96,78776,10
97,7777,10
98,48014,10
99,5451,10
100,67894,10
101,3862,10
102,34359,10
103,86320,14
104,56109,14
105,2559,14
106,86646,14
107,3499,14
108,70377,14
109,39792,14
110,2359,14
111,72330,14
112,44898,14
113,57409,14
114,37457,14
115,20189,14
116,8843,14
117,6902,14
118,72546,14
119,78053,14
120,55570,14
121,86440,16
122,82194,16
123,2015,16
124,12778,16
125,30577,16
126,47785,16
127,7502,16
128,29817,16
129,52017,16
130,50596,16
131,34743,16
132,83772,16
133,61460,16
134,76361,16
135,91749,16
136,25209,16
137,23668,16
138,32410,16
139,92009,16
140,7748,16
141,14758,16
142,69669,16
143,21003,16
144,26611,16
145,80776,16
146,23236,16
147,14938,16
148,13239,16
149,12488,16
150,42269,16
151,31396,16
152,59623,16
153,68427,16
154,28286,16
155,97052,16
156,4079,16
157,2303,16
158,35551,16
159,23426,33
160,5817,33
161,13237,33
162,96929,33
163,33524,33
164,84895,33
165,63892,33
166,31136,33
167,80660,33
168,49080,33
169,19387,33
170,46722,33
171,52095,33
172,64101,33
173,44040,33
174,54616,33
175,62967,33
176,87336,33
177,58991,33
178,97595,33
179,81123,33
180,35186,33
181,63036,33
182,2076,33
183,97008,33
184,15900,33
185,78753,33
186,25908,33
187,72384,33
188,72253,33
189,52492,33
