ID,GiftID,TripID
1,30144,23
2,18094,23
3,57721,23
4,95573,23
5,75659,23
6,41320,23
7,71520,23
8,48669,23
9,2172,23
10,84225,23
11,80940,23
12,76174,23
13,22227,23
14,47210,23
15,98019,23
16,2498,23
17,72479,23
18,97294,23
19,95626,23
20,21630,23
21,6612,23
22,63488,23
23,44572,23
24,67882,23
25,33270,23
26,60783,23
27,58282,53
28,62851,53
29,87275,53
30,1925,53
31,96955,53
32,85093,53
33,15598,53
34,10030,53
35,74609,53
36,74420,53
37,52604,53
38,93459,53
39,28266,53
40,10606,53
41,41470,53
42,62898,53
43,15118,53
44,84825,53
45,77087,53
46,31404,53
47,49173,53
48,96200,53
49,62802,53
50,69831,53
51,44209,53
52,7150,53
53,972,53
54,34432,53
55,39187,59
56,37174,59
57,14473,59
58,81987,59
59,2655,59
60,72581,59
61,17319,59
62,8875,59
63,67581,59
64,36157,59
65,24552,59
66,2681,59
67,34368,59
68,62097,59
69,84797,59
70,28840,59
71,1034,59
72,18901,59
73,40090,59
74,9932,59
75,43647,59
76,4823,59
77,54330,59
78,84480,59
79,44458,59
80,49382,59
81,16604,59
82,4327,59
83,3693,59
84,46112,59
85,35,59
86,43645,59
87,6348,59
88,74295,64
89,93292,64
90,84798,64
91,45305,64
92,22447,64
93,10172,64
94,10499,64
95,76001,64
96,58769,64
97,53778,64
98,33469,64
99,72211,64
100,68833,64
101,62650,64
102,61948,64
103,69206,64
104,9014,64
105,99867,64
106,60461,64
107,24145,64
108,38605,64
109,66164,64
110,39048,64
111,56032,64
112,64781,64
113,55652,64
114,72238,64
115,11320,64
116,48597,64
117,88394,64
118,61859,64
119,96969,64
120,93516,64
121,19858,64
122,47083,64
123,68797,64
124,72877,64
125,90791,64
126,1689,64
127,19894,64
128,89784,64
129,3122,64
130,32340,64
131,7096,64
132,87923,64
133,23205,64
134,20116,64
135,16881,64
136,11922,64
137,95215,64
138,95881,64
139,96668,64
140,97449,64
141,8747,64
142,4946,64
143,58195,64
144,58891,64
145,52610,64
146,50237,64
147,60012,64
148,78600,64
149,85634,64
150,31815,64
151,24477,64
152,2789,64
153,55981,64
154,12404,66
155,45807,66
156,32312,66
157,52304,66
158,48667,66
159,96261,66
160,60689,66
161,81825,66
162,16612,66
163,79168,66
164,94946,66
165,85462,66
166,2160,66
167,97230,66
168,34755,66
169,84434,66
170,53021,66
171,6694,66
172,3945,66
173,89336,66
174,63704,66
175,29894,66
176,59645,66
177,91112,66
178,51260,66
179,11417,66
180,8758,66
181,78529,66
182,42971,66
183,20601,66
184,80135,66
185,97779,67
186,2512,67
187,98724,67
188,53939,67
189,9620,67
190,22969,67
191,84073,67
192,59481,67
193,48160,67
194,8772,67
195,91186,67
196,47006,67
197,64924,67
198,64828,67
199,65289,67
200,32795,67
201,5523,67
202,81645,67
203,44196,67
204,16078,67
205,45432,67
206,93629,67
207,5998,67
208,54184,67
209,55462,67
210,55680,67
211,58245,67
212,83955,67
213,97479,67
214,44266,67
215,7769,67
216,7007,67
217,38225,67
218,73778,68
219,64901,68
220,20825,68
221,77902,68
222,61362,68
223,10446,68
224,33922,68
225,32877,68
226,65058,68
227,52714,68
228,78163,68
229,92631,68
230,61170,68
231,59161,68
232,85678,68
233,5333,68
234,81555,68
235,28843,68
236,1588,68
237,31066,68
238,42502,68
239,41052,68
240,63970,68
241,66596,68
242,38310,68
243,92399,68
244,5217,68
245,4868,68
246,89932,68
247,22029,68
248,63448,68
249,81291,68
250,71297,68
251,20639,68
252,75862,68
253,57112,68
254,81089,68
255,99173,68
256,50356,68
257,55842,68
258,54631,68
259,25250,68
260,18877,68
261,18381,68
262,9198,68
263,99410,68
264,53174,68
265,50848,68
266,40811,68
267,38355,68
268,53405,68
269,84272,68
270,31609,68
271,31402,68
272,85445,68
273,71092,68
274,2991,68
275,74853,68
276,77864,69
277,19537,69
278,72061,69
279,50745,69
280,47383,69
281,79765,69
282,12569,69
283,97221,69
284,3933,69
285,81501,69
286,28002,69
287,82947,69
288,41765,69
289,20521,69
290,40430,69
291,45288,69
292,26370,69
293,98391,69
294,95312,69
295,78240,69
296,70555,69
297,39785,69
298,88632,69
299,57884,69
300,24990,69
301,43968,69
302,48164,69
303,61543,69
304,61847,69
305,60603,69
306,82533,69
307,83896,69
308,85217,69
309,41439,69
310,88490,69
311,38800,69
312,89749,69
313,95258,69
314,19397,69
315,17089,69
316,96655,69
317,8423,69
318,8396,69
319,77749,69
320,82896,70
321,91553,70
322,92207,70
323,76068,70
324,19264,70
325,56325,70
326,47384,70
327,38451,70
328,62700,70
329,94772,70
330,39669,70
331,21789,70
332,47832,70
333,53431,70
334,72039,70
335,42681,70
336,30152,70
337,6570,70
338,99966,70
339,16966,70
340,30728,70
341,51844,70
342,96833,70
343,57304,70
344,85898,70
345,44481,70
346,37460,70
347,25426,70
348,30648,70
349,38483,70
350,93577,70
351,43778,70
352,47422,70
353,14891,70
354,11073,70
355,11055,70
356,10096,70
357,9316,70
358,66033,70
359,26359,71
360,65840,71
361,32745,71
362,15503,71
363,71539,71
364,562,71
365,99452,71
366,34511,71
367,94385,71
368,15544,71
369,91331,71
370,83248,71
371,16674,71
372,82477,71
373,67903,71
374,83189,71
375,50189,71
376,88379,71
377,90803,71
378,17532,71
379,93153,71
380,10098,71
381,86392,71
382,71851,71
383,41716,71
384,2282,71
385,7508,71
386,605,71
387,38625,71
388,5449,71
389,58810,71
390,54293,71
391,69333,71
392,40522,71
393,65114,71
394,22778,71
395,60154,71
396,51707,71
397,66637,71
398,21827,71
399,89727,71
400,51773,71
401,10393,71
402,94244,71
403,71568,71
404,51233,71
405,77939,71
406,79231,71
407,5545,71
408,90852,71
409,35405,71
410,41708,71
411,21722,71
412,20849,71
413,49564,71
414,30139,71
415,42114,72
416,22951,72
417,49940,72
418,85318,72
419,70390,72
420,41918,72
421,49524,72
422,6497,72
423,27810,72
424,7053,72
425,63240,72
426,40757,72
427,91621,72
428,34629,72
429,49700,72
430,58189,72
431,39655,72
432,49265,72
433,48385,72
434,99699,72
435,24707,72
436,17517,72
437,59717,72
438,90832,72
439,8156,72
440,44660,72
441,59879,72
442,87339,72
443,89059,72
444,45535,72
445,25438,72
446,88562,72
447,24853,72
448,93087,72
449,3315,72
450,15320,72
451,50602,72
452,58401,72
453,49751,72
454,63767,72
455,63864,72
456,44158,72
457,70065,72
458,71815,72
459,86539,72
460,7496,72
461,93824,72
462,95592,72
463,56558,72
464,57041,73
465,34411,73
466,95063,73
467,42983,73
468,99043,73
469,37162,73
470,2366,73
471,75482,73
472,71882,73
473,23332,73
474,73245,73
475,48828,73
476,6854,73
477,85927,73
478,71163,73
479,35498,73
480,18749,73
481,70037,73
482,50055,73
483,79782,73
484,74315,73
485,61223,73
486,63919,73
487,5910,73
488,15799,73
489,45898,73
490,39790,73
491,98683,73
492,22440,73
493,20683,73
494,67512,73
495,17892,73
496,7159,73
497,67634,73
498,56090,73
499,46044,73
500,43211,73
501,85566,73
502,94735,73
503,30221,73
504,3761,73
