ID,GiftID,TripID
1,93232,1
2,52091,1
3,10949,1
4,34216,1
5,68713,1
6,37520,1
7,82645,1
8,29007,1
9,37809,1
10,23198,1
11,73764,1
12,71133,1
13,51466,1
14,73193,1
15,33319,1
16,64913,1
17,68065,1
18,37833,1
19,43226,1
20,45412,1
21,71992,1
22,33397,1
23,64407,1
24,51867,1
25,5349,1
26,28380,1
27,3013,1
28,86519,1
29,34065,1
30,61716,1
31,33597,1
32,52517,1
33,59643,1
34,31769,1
35,28418,1
36,81187,1
37,40183,1
38,51433,1
39,34067,1
40,18348,1
41,15446,1
42,14510,1
43,11163,1
44,92971,1
45,5822,1
46,95286,1
47,3365,1
48,34364,1
49,73115,2
50,33213,2
51,95970,2
52,71039,2
53,45349,2
54,90718,2
55,42344,2
56,88227,2
57,63093,2
58,3389,2
59,13242,2
60,53947,2
61,33626,2
62,83544,2
63,64810,2
64,35907,2
65,50426,2
66,22207,2
67,20553,2
68,55211,2
69,78999,2
70,40336,2
71,52235,2
72,47598,2
73,88721,2
74,79197,2
75,13077,2
76,63737,2
77,47214,2
78,67307,2
79,4628,2
80,1085,2
81,98884,2
82,95204,2
83,93027,2
84,90067,2
85,89450,2
86,81798,2
87,80694,2
88,80219,2
89,74563,2
90,66324,2
91,65447,2
92,63411,2
93,58317,2
94,50538,2
95,49199,2
96,48630,2
97,32317,2
98,26390,2
99,16680,2
100,13525,2
101,6478,2
102,3729,2
103,99216,2
104,7599,3
105,86445,3
106,37433,3
107,93003,3
108,35883,3
109,54047,3
110,63244,3
111,55004,3
112,75445,3
113,51087,3
114,90777,3
115,33212,3
116,42213,3
117,98802,3
118,87977,3
119,87130,3
120,6624,3
121,99958,3
122,79242,3
123,39235,3
124,15217,3
125,339,3
126,39418,3
127,41303,3
128,83440,3
129,88150,3
130,34028,3
131,47169,3
132,45255,3
133,18513,3
134,25220,3
135,63429,3
136,50088,3
137,48421,3
138,36542,3
139,43442,3
140,36192,3
141,52474,3
142,79138,3
143,45098,3
144,80614,3
145,34800,3
146,34601,3
147,50886,3
148,19104,3
149,70264,3
150,16910,3
151,67949,3
152,14736,3
153,88836,3
154,67726,3
